grt,replica
688.953156,300
690.467291,300
668.177080,300
664.150468,300
705.413895,300
680.228424,300
704.641426,300
693.697311,300
677.545119,300
703.069697,300
702.787958,300
690.259290,300
692.465623,300
705.149356,300
679.243178,300
670.266571,300
680.179576,300
691.629722,300
707.614273,300
715.490915,300
666.760986,300
692.871684,300
677.977065,300
713.407923,300
707.885041,300
684.644682,300
664.668352,300
706.014309,300
679.743565,300
718.678230,300
679.380648,300
693.843518,300
676.716660,300
704.693822,300
697.950960,300
654.155779,300
710.629114,300
682.528646,300
681.420659,300
709.458443,300
680.442424,300
710.023921,300
692.946335,300
696.193957,300
662.226583,300
697.318352,300
681.410497,300
687.178747,300
665.551524,300
668.894235,300
674.180312,300
682.505449,300
701.118383,300
698.654172,300
686.425963,300
711.948698,300
702.716830,300
671.038316,300
672.390052,300
686.183729,300
684.108251,300
693.281371,300
698.182191,300
666.119451,300
674.593819,300
683.073595,300
696.364611,300
699.284010,300
677.260909,300
665.284012,300
682.918432,300
669.952563,300
688.418525,300
702.616490,300
702.124477,300
664.178640,300
685.769716,300
699.923210,300
701.443319,300
711.609315,300
696.156925,300
669.835977,300
676.442149,300
692.525378,300
688.366449,300
674.691872,300
677.288086,300
690.899075,300
673.237965,300
673.204626,300
685.850409,300
694.734154,300
704.448894,300
690.164909,300
674.848796,300
676.209870,300
673.853296,300
685.854566,300
706.464519,300
675.988866,300
706.641075,300
688.854109,300
695.532113,300
686.794530,300
691.425811,300
715.188591,300
684.464640,300
677.561496,300
706.252320,300
695.318978,300
701.669315,300
690.799721,300
704.791258,300
723.106869,300
700.041626,300
707.928951,300
690.037736,300
686.357184,300
684.044838,300
677.207649,300
687.211383,300
674.956151,300
712.252530,300
690.242265,300
699.848087,300
670.527447,300
698.895334,300
679.857592,300
686.636155,300
687.275547,300
691.731402,300
678.925596,300
697.440606,300
701.684887,300
669.626902,300
678.852424,300
668.737055,300
670.988166,300
683.053544,300
685.105129,300
677.023367,300
694.948134,300
675.396501,300
685.122435,300
694.110657,300
696.823324,300
662.287116,300
693.299805,300
663.453612,300
691.730385,300
709.427203,300
666.010813,300
700.489821,300
676.438392,300
662.738324,300
695.628170,300
659.201059,300
681.038974,300
694.312410,300
685.520703,300
684.706913,300
706.800843,300
711.097201,300
673.692552,300
673.240999,300
696.762070,300
690.217557,300
674.167633,300
723.439590,300
686.305334,300
693.246379,300
680.854456,300
674.873061,300
685.004374,300
689.536685,300
738.975313,300
660.661718,300
684.279733,300
701.811901,300
702.970349,300
681.517871,300
673.274513,300
695.740078,300
712.404322,300
698.651959,300
700.724208,300
706.545155,300
687.965899,300
658.379212,300
670.354871,300
680.416668,300
704.460821,300
697.908844,300
660.883462,300
662.153888,300
662.928086,300
682.395749,300
688.566439,300
728.316906,300
700.532383,300
699.315175,300
693.268941,300
654.359369,300
693.658486,300
674.539586,300
698.143078,300
667.694145,300
663.518417,300
672.422588,300
698.543188,300
670.728888,300
707.048195,300
682.037862,300
687.212228,300
714.365116,300
674.176240,300
707.837144,300
710.708238,300
710.910406,300
700.504030,300
686.591761,300
688.845951,300
708.247618,300
701.849378,300
701.271358,300
678.843283,300
675.890522,300
673.618690,300
693.237514,300
683.661054,300
698.303737,300
715.372381,300
690.561102,300
682.120248,300
665.966646,300
685.045661,300
682.937588,300
666.366158,300
673.243716,300
677.337062,300
686.045180,300
706.626355,300
687.835428,300
686.157191,300
687.121865,300
679.138277,300
676.336333,300
711.287772,300
671.659581,300
679.641385,300
693.356760,300
686.966087,300
688.840552,300
681.026891,300
708.665195,300
678.869238,300
706.373452,300
684.538673,300
679.662500,300
685.808281,300
669.874903,300
694.686035,300
703.534899,300
681.250432,300
673.307381,300
679.436527,300
681.911848,300
707.063328,300
713.408369,300
708.825403,300
685.730596,300
705.853609,300
671.514245,300
694.872639,300
672.054063,300
661.611564,300
662.454987,300
686.558954,300
658.163336,300
684.878990,300
702.051749,300
688.212137,300
685.705018,300
675.696872,300
696.889917,300
665.821560,300
707.681514,300
667.533540,300
673.777281,300
692.861911,300
697.615057,300
693.837058,300
692.599258,300
673.778466,300
702.896738,300
704.683332,300
686.308993,300
688.915410,300
669.093082,300
705.396025,300
