ploss,replica
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000399,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
