grt,replica
696.858164,400
700.714678,400
668.971463,400
689.306674,400
711.697309,400
673.820401,400
682.708477,400
706.059637,400
694.909479,400
688.478505,400
699.564846,400
661.060164,400
681.277637,400
718.387469,400
687.061428,400
687.747549,400
677.783118,400
707.817564,400
675.895940,400
690.514968,400
676.575592,400
713.147455,400
719.195526,400
699.331017,400
680.410885,400
703.095196,400
671.279503,400
701.869939,400
677.537112,400
682.582499,400
702.186073,400
700.166776,400
693.507121,400
696.636752,400
672.713427,400
691.263796,400
723.521678,400
677.548066,400
685.691072,400
694.744944,400
689.960833,400
664.282228,400
670.739576,400
685.439975,400
688.494444,400
672.310959,400
671.437223,400
676.018614,400
697.209642,400
703.157104,400
728.724380,400
673.581745,400
705.935355,400
683.331499,400
675.139287,400
689.090238,400
693.104491,400
686.468546,400
716.599482,400
691.040444,400
722.777785,400
691.809286,400
697.610140,400
662.674891,400
691.605938,400
684.450400,400
685.678027,400
686.547248,400
693.584372,400
697.489681,400
664.205635,400
699.664252,400
669.639631,400
692.186428,400
697.462143,400
691.721136,400
688.446654,400
695.136685,400
693.337365,400
671.091356,400
698.065941,400
679.735190,400
659.696246,400
697.299699,400
694.162575,400
683.761296,400
679.690907,400
683.213184,400
684.663219,400
668.505287,400
701.504283,400
678.675861,400
696.437350,400
683.168761,400
675.902221,400
679.039908,400
692.959800,400
680.476610,400
698.566518,400
700.664689,400
675.504549,400
664.536842,400
699.088717,400
665.160159,400
682.308648,400
676.926018,400
677.964372,400
676.314277,400
668.842640,400
666.061682,400
707.319241,400
672.335276,400
677.166286,400
687.461853,400
692.308722,400
692.307977,400
666.619239,400
682.074834,400
677.172769,400
677.284494,400
672.662307,400
667.755105,400
694.096687,400
698.608071,400
711.978531,400
672.430443,400
698.688036,400
697.789491,400
709.726828,400
696.379880,400
701.130369,400
704.583339,400
666.127957,400
717.854004,400
679.962912,400
704.315042,400
745.007844,400
695.930859,400
698.536405,400
691.096642,400
716.154264,400
696.285843,400
680.835063,400
681.208259,400
670.813855,400
708.075325,400
696.623520,400
680.777054,400
685.455800,400
679.138092,400
679.373166,400
670.044254,400
686.743021,400
665.197279,400
685.803095,400
682.126722,400
692.579032,400
663.893072,400
675.007641,400
702.771101,400
696.854835,400
665.386875,400
674.052182,400
670.654588,400
726.091204,400
696.405580,400
696.001532,400
682.935058,400
671.683453,400
666.210659,400
658.613594,400
682.732861,400
693.764984,400
693.466717,400
717.316631,400
730.371295,400
688.088464,400
662.511779,400
687.880374,400
681.065031,400
662.258545,400
674.318058,400
689.358491,400
673.593166,400
683.897149,400
660.777119,400
678.786412,400
677.347508,400
685.216338,400
681.559495,400
666.970438,400
689.926255,400
657.670215,400
671.717466,400
689.086429,400
671.307713,400
684.127696,400
679.435765,400
683.976821,400
699.234070,400
700.340828,400
705.402401,400
674.886752,400
673.344806,400
700.741600,400
686.334445,400
712.676871,400
691.332361,400
692.228793,400
672.046496,400
679.707323,400
672.095629,400
685.563576,400
658.420435,400
704.977263,400
695.920059,400
656.507375,400
700.726078,400
696.777286,400
684.870152,400
676.829530,400
681.771355,400
676.024168,400
693.892548,400
709.612151,400
750.574956,400
703.261218,400
713.228901,400
663.431103,400
700.029955,400
695.720065,400
685.390680,400
732.500806,400
678.527505,400
677.926145,400
694.712126,400
686.857282,400
657.861358,400
680.572322,400
707.334341,400
677.541630,400
673.257107,400
684.672455,400
711.525289,400
692.296398,400
705.212844,400
692.847417,400
692.420886,400
697.793108,400
669.927730,400
712.979006,400
680.462729,400
662.039786,400
684.586267,400
705.490635,400
699.419990,400
698.476538,400
697.421154,400
699.916747,400
681.222884,400
690.055541,400
704.287565,400
673.480483,400
704.692979,400
704.458710,400
690.227487,400
672.408412,400
684.271648,400
706.923080,400
693.002638,400
679.628099,400
689.287681,400
682.234013,400
695.626665,400
718.401565,400
698.152502,400
656.523395,400
684.087950,400
680.500911,400
696.901402,400
667.883848,400
700.929016,400
676.725137,400
696.951855,400
677.006827,400
708.194929,400
672.242979,400
673.869155,400
696.528550,400
700.038931,400
692.784930,400
681.358435,400
709.920589,400
679.607922,400
674.338612,400
682.706853,400
693.586549,400
688.842009,400
687.574462,400
700.760284,400
684.282701,400
678.053580,400
684.399809,400
696.291544,400
701.107532,400
692.313262,400
706.652365,400
693.978873,400
658.938312,400
