ploss,replica
0.022855,150
0.028922,150
0.028106,150
0.067424,150
0.039858,150
0.068032,150
0.060630,150
0.061636,150
0.042749,150
0.031746,150
0.039028,150
0.053883,150
0.017384,150
0.031785,150
0.052140,150
0.041283,150
0.053435,150
0.036720,150
0.014439,150
0.029600,150
0.032166,150
0.055848,150
0.034154,150
0.037500,150
0.028106,150
0.030936,150
0.025601,150
0.062176,150
0.024029,150
0.059406,150
0.027135,150
0.042840,150
0.047967,150
0.052844,150
0.027369,150
0.039246,150
0.055997,150
0.049489,150
0.055268,150
0.036738,150
0.046758,150
0.018734,150
0.042003,150
0.026380,150
0.040824,150
0.043707,150
0.040225,150
0.047488,150
0.083397,150
0.030903,150
0.033891,150
0.031858,150
0.028881,150
0.048126,150
0.036978,150
0.058847,150
0.040609,150
0.041683,150
0.053101,150
0.037630,150
0.058731,150
0.039936,150
0.034846,150
0.030907,150
0.041928,150
0.039698,150
0.068714,150
0.048790,150
0.019111,150
0.068804,150
0.045002,150
0.048674,150
0.065724,150
0.026000,150
0.034884,150
0.024777,150
0.033209,150
0.021031,150
0.030265,150
0.031997,150
0.033517,150
0.027414,150
0.033360,150
0.033570,150
0.027364,150
0.056743,150
0.022630,150
0.033748,150
0.035672,150
0.042410,150
0.028537,150
0.047715,150
0.059481,150
0.038183,150
0.061671,150
0.048035,150
0.031656,150
0.028759,150
0.045545,150
0.028317,150
0.019876,150
0.017449,150
0.036295,150
0.047432,150
0.043956,150
0.022827,150
0.049960,150
0.037736,150
0.025744,150
0.040957,150
0.035873,150
0.016783,150
0.041191,150
0.033830,150
0.065722,150
0.044800,150
0.065243,150
0.025734,150
0.038367,150
0.057522,150
0.051263,150
0.043131,150
0.027250,150
0.039553,150
0.038966,150
0.044269,150
0.031923,150
0.044309,150
0.037277,150
0.059073,150
0.026757,150
0.044583,150
0.026906,150
0.023600,150
0.056529,150
0.051984,150
0.063430,150
0.053613,150
0.037082,150
0.033630,150
0.029779,150
0.044304,150
0.031575,150
0.041750,150
0.035714,150
0.051221,150
0.055316,150
0.047772,150
0.041650,150
0.056243,150
