ploss,replica
0.027071,250
0.051221,250
0.053614,250
0.028606,250
0.044859,250
0.066614,250
0.038477,250
0.058731,250
0.033225,250
0.031071,250
0.037515,250
0.050874,250
0.051902,250
0.042722,250
0.036356,250
0.055838,250
0.062114,250
0.041570,250
0.058824,250
0.035813,250
0.019632,250
0.034385,250
0.019616,250
0.050060,250
0.058055,250
0.035484,250
0.023108,250
0.025953,250
0.027027,250
0.043775,250
0.018654,250
0.053803,250
0.055249,250
0.074297,250
0.069182,250
0.022412,250
0.055127,250
0.017494,250
0.050608,250
0.020092,250
0.061431,250
0.022645,250
0.028536,250
0.021774,250
0.052485,250
0.033427,250
0.047358,250
0.041848,250
0.024610,250
0.043511,250
0.040000,250
0.040332,250
0.050288,250
0.024460,250
0.038738,250
0.026731,250
0.033689,250
0.040931,250
0.054257,250
0.023997,250
0.045400,250
0.048869,250
0.043269,250
0.025958,250
0.020713,250
0.039922,250
0.052916,250
0.019536,250
0.048042,250
0.039505,250
0.036159,250
0.037420,250
0.035374,250
0.040717,250
0.053048,250
0.051060,250
0.024752,250
0.059453,250
0.062500,250
0.047876,250
0.040931,250
0.037353,250
0.059731,250
0.044262,250
0.054318,250
0.033007,250
0.052826,250
0.036759,250
0.018829,250
0.053084,250
0.042359,250
0.050984,250
0.038305,250
0.064655,250
0.044082,250
0.023858,250
0.056135,250
0.047133,250
0.038553,250
0.057585,250
0.064516,250
0.023593,250
0.049899,250
0.026962,250
0.051168,250
0.038525,250
0.036765,250
0.039310,250
0.026736,250
0.043392,250
0.067552,250
0.045345,250
0.045080,250
0.051834,250
0.051181,250
0.041200,250
0.054736,250
0.045326,250
0.065826,250
0.033633,250
0.037842,250
0.040303,250
0.032310,250
0.048943,250
0.041216,250
0.032626,250
0.054967,250
0.027944,250
0.058756,250
0.021497,250
0.032127,250
0.031508,250
0.023083,250
0.055510,250
0.043742,250
0.052150,250
0.046081,250
0.057030,250
0.040579,250
0.039239,250
0.044480,250
0.049697,250
0.042349,250
0.036922,250
0.032167,250
0.034497,250
0.033989,250
0.048790,250
0.046755,250
0.033565,250
0.025783,250
0.031387,250
0.035395,250
0.036630,250
0.056831,250
0.045843,250
0.036110,250
0.030522,250
0.053408,250
0.051143,250
0.038750,250
0.044418,250
0.031499,250
0.030869,250
0.047990,250
0.039592,250
0.031915,250
0.031366,250
0.041382,250
0.044071,250
0.034582,250
0.054712,250
0.049842,250
0.050544,250
0.025142,250
0.033197,250
0.056523,250
0.049199,250
0.038788,250
0.043230,250
0.034373,250
0.024613,250
0.032385,250
0.045693,250
0.040709,250
0.032923,250
0.025420,250
0.056021,250
0.045726,250
0.054487,250
0.053382,250
0.046222,250
0.042135,250
0.031008,250
0.037391,250
0.049612,250
0.027766,250
0.028237,250
0.043965,250
0.038247,250
0.048387,250
0.032787,250
0.034353,250
0.053861,250
0.043341,250
0.028687,250
0.039431,250
0.035687,250
0.037364,250
0.021518,250
0.033187,250
0.058824,250
0.031454,250
0.049161,250
0.047133,250
0.033610,250
0.032088,250
0.028276,250
0.039872,250
0.036679,250
0.042587,250
0.066351,250
0.055349,250
0.010838,250
0.034127,250
0.020732,250
0.035928,250
0.060368,250
0.028513,250
0.051262,250
0.050457,250
0.015441,250
0.026180,250
0.034641,250
0.052526,250
0.063207,250
0.054568,250
0.020670,250
0.035256,250
0.055620,250
0.032895,250
0.028777,250
0.055729,250
0.051861,250
0.026122,250
0.058408,250
0.058400,250
0.010938,250
0.028617,250
0.054560,250
