grt,replica
683.855605,50
680.878605,50
680.652230,50
665.345598,50
677.309400,50
704.096117,50
683.727843,50
694.217209,50
698.001634,50
673.579937,50
708.209977,50
659.716479,50
682.103444,50
658.951379,50
678.107478,50
675.591360,50
695.137893,50
687.592462,50
687.097069,50
690.557902,50
784.675524,50
688.152547,50
694.022470,50
698.148678,50
675.852067,50
701.252935,50
691.951445,50
669.078296,50
676.749738,50
660.378008,50
668.696266,50
735.484422,50
647.202751,50
685.538772,50
710.501163,50
688.289058,50
659.542378,50
663.219022,50
693.086060,50
721.163471,50
690.696214,50
678.778554,50
679.866321,50
686.176825,50
704.396499,50
698.684029,50
707.629272,50
676.489872,50
680.410937,50
693.843799,50
