grt,replica
663.091515,150
672.689141,150
681.833874,150
691.444104,150
652.099345,150
679.317924,150
681.728745,150
667.196265,150
683.873133,150
691.357474,150
667.713265,150
683.472645,150
682.148491,150
652.641197,150
706.373161,150
672.376636,150
671.642510,150
687.502587,150
672.090319,150
692.138109,150
681.173095,150
712.119422,150
689.221674,150
695.361095,150
671.908596,150
673.710404,150
698.699384,150
677.386256,150
676.264840,150
688.447829,150
698.549111,150
689.566292,150
655.111579,150
682.201742,150
691.449701,150
682.849852,150
706.642621,150
678.322389,150
681.447834,150
696.922655,150
681.516879,150
692.197636,150
690.502042,150
677.681437,150
682.345420,150
667.125966,150
680.726659,150
683.489813,150
707.906380,150
682.880430,150
677.322709,150
671.972097,150
689.424954,150
674.665377,150
673.724925,150
669.737636,150
690.467206,150
678.483894,150
678.016810,150
696.888852,150
667.235169,150
701.290295,150
683.173494,150
695.415128,150
669.315258,150
676.230030,150
695.133791,150
684.989172,150
685.353794,150
687.648176,150
696.633041,150
674.537574,150
682.533418,150
691.022452,150
669.198835,150
688.573377,150
691.030216,150
680.555282,150
654.350479,150
659.475963,150
692.895705,150
695.500862,150
671.143375,150
723.888086,150
663.623294,150
664.671181,150
687.949380,150
668.986013,150
689.573591,150
661.394840,150
676.729282,150
699.147934,150
686.266424,150
679.027412,150
697.890974,150
671.368576,150
681.746157,150
696.867271,150
663.122243,150
684.295941,150
673.155676,150
659.676856,150
681.681655,150
680.328189,150
694.472395,150
680.874782,150
673.122953,150
689.208441,150
665.580247,150
699.229963,150
699.130073,150
670.814401,150
682.262536,150
703.298597,150
685.784993,150
705.161328,150
708.903854,150
686.102920,150
658.538654,150
672.223731,150
670.238119,150
680.430987,150
678.736104,150
733.278831,150
707.294888,150
700.413485,150
654.436142,150
692.367874,150
689.445508,150
687.626497,150
660.503166,150
669.911962,150
689.501991,150
671.058503,150
675.449915,150
689.597346,150
702.306670,150
735.527271,150
684.825444,150
689.412227,150
682.391897,150
671.705349,150
679.118402,150
683.850272,150
663.261825,150
728.519162,150
672.072954,150
695.400013,150
665.509673,150
697.789701,150
