grt,replica
675.865203,350
678.584724,350
680.344988,350
684.662473,350
689.941139,350
725.463702,350
679.738016,350
724.119708,350
664.842051,350
695.477535,350
694.951406,350
692.571954,350
676.959189,350
685.464875,350
703.292621,350
674.050562,350
711.694435,350
674.262116,350
668.341217,350
693.412711,350
697.896797,350
683.443539,350
706.092086,350
680.443193,350
699.931176,350
672.906140,350
693.609931,350
684.640956,350
717.970500,350
668.899045,350
684.365651,350
660.024534,350
717.275244,350
682.064097,350
702.167566,350
679.314790,350
705.235725,350
712.032188,350
689.714992,350
678.152446,350
687.333845,350
688.757276,350
678.746802,350
665.432210,350
681.921657,350
730.935769,350
700.761838,350
665.142795,350
682.040304,350
681.642167,350
681.016352,350
710.533109,350
728.310937,350
706.862156,350
678.314019,350
710.224906,350
694.556482,350
695.799036,350
660.228603,350
696.258903,350
680.806648,350
677.518689,350
676.788461,350
681.512862,350
675.970938,350
686.557562,350
675.078775,350
666.467974,350
702.971335,350
693.653718,350
683.570153,350
674.438017,350
700.354103,350
693.435810,350
659.763789,350
715.372605,350
703.675544,350
669.256984,350
657.749692,350
671.011698,350
698.575274,350
690.026210,350
686.377881,350
679.120558,350
694.863164,350
686.101268,350
689.891436,350
678.166375,350
683.828819,350
691.174388,350
689.966200,350
699.682601,350
699.072570,350
706.895821,350
698.976808,350
675.662902,350
681.841135,350
706.236633,350
670.208986,350
678.542250,350
706.417020,350
709.478342,350
667.719580,350
685.257839,350
694.336587,350
692.948525,350
694.566240,350
698.046255,350
683.704117,350
674.763954,350
707.156706,350
702.563822,350
661.003966,350
684.865919,350
683.085105,350
661.528753,350
677.815250,350
699.502513,350
673.753854,350
716.537066,350
687.681752,350
671.854749,350
700.620283,350
693.601425,350
674.873091,350
686.120247,350
676.453228,350
686.337402,350
674.855559,350
692.935476,350
703.275422,350
684.028152,350
688.103372,350
691.888253,350
688.982838,350
659.368311,350
709.062513,350
714.880341,350
684.667868,350
679.532444,350
710.813974,350
673.714240,350
709.444601,350
689.034226,350
672.989147,350
706.383251,350
689.628427,350
683.106106,350
703.066655,350
671.668091,350
670.023133,350
676.279711,350
663.962362,350
696.292219,350
681.347165,350
695.067491,350
709.517580,350
701.188308,350
695.467321,350
718.734489,350
681.424932,350
709.461033,350
680.179178,350
695.886607,350
702.569043,350
668.911231,350
699.362134,350
683.038464,350
682.970786,350
680.774260,350
678.246569,350
707.857330,350
702.270678,350
670.310187,350
695.342410,350
693.270767,350
719.841947,350
695.462852,350
704.108620,350
699.376447,350
699.569019,350
674.894541,350
668.245601,350
697.691401,350
678.537719,350
669.037538,350
678.850681,350
682.770993,350
691.719218,350
700.422469,350
730.392288,350
685.091286,350
685.509198,350
713.735529,350
702.588505,350
691.612542,350
701.369577,350
717.373236,350
678.455979,350
655.895470,350
674.359014,350
679.262576,350
688.538718,350
678.851793,350
700.660565,350
675.635188,350
710.263919,350
682.597121,350
657.604428,350
684.367713,350
672.336675,350
697.334205,350
705.605747,350
689.469659,350
669.176555,350
684.908965,350
710.643148,350
691.207619,350
683.753850,350
689.608579,350
689.283721,350
694.113955,350
682.827214,350
701.168668,350
675.720332,350
712.608611,350
725.140444,350
655.167097,350
707.240686,350
697.504567,350
713.374774,350
694.114910,350
705.494699,350
694.969400,350
690.320816,350
664.257268,350
681.273954,350
673.100362,350
686.384241,350
673.395704,350
656.752939,350
708.565843,350
687.717019,350
689.639331,350
705.116093,350
718.129082,350
688.022557,350
687.276414,350
683.872792,350
682.111363,350
679.548465,350
690.809417,350
711.398381,350
676.989967,350
698.215375,350
676.926637,350
688.015757,350
678.185866,350
670.558647,350
670.659096,350
654.846238,350
684.443362,350
647.711846,350
686.779662,350
701.345981,350
692.851341,350
678.854291,350
666.466379,350
695.883587,350
699.594206,350
703.718740,350
690.928522,350
702.445029,350
712.799301,350
663.860516,350
690.602513,350
697.040954,350
674.545108,350
679.799723,350
670.837968,350
681.961810,350
677.077589,350
656.854058,350
697.588941,350
680.380298,350
673.445667,350
682.627985,350
677.095443,350
658.571842,350
707.497985,350
699.742668,350
720.702263,350
694.467797,350
720.620099,350
692.174652,350
694.316386,350
689.656538,350
676.409726,350
700.239107,350
682.328136,350
694.377179,350
688.868146,350
687.928341,350
696.377093,350
675.259887,350
693.663501,350
702.064662,350
698.708181,350
710.868978,350
693.346734,350
681.613101,350
712.446380,350
688.292682,350
677.144917,350
692.182675,350
700.239660,350
659.452064,350
669.774846,350
689.380274,350
657.316369,350
694.800585,350
678.454570,350
679.444131,350
676.885246,350
700.159297,350
687.456121,350
682.084461,350
676.872396,350
702.011903,350
682.492738,350
680.938801,350
682.110398,350
670.687088,350
700.719487,350
693.361257,350
695.598715,350
694.626911,350
667.803857,350
680.729214,350
688.637291,350
715.127930,350
684.495523,350
685.484903,350
668.840401,350
710.207766,350
691.054386,350
668.872391,350
698.742274,350
703.266308,350
694.094823,350
