grt,replica
674.568473,250
687.639262,250
695.870106,250
692.267485,250
699.437276,250
681.276627,250
715.575606,250
692.556927,250
666.490679,250
681.558278,250
643.275787,250
703.516091,250
714.351610,250
688.174661,250
694.956221,250
676.775415,250
690.143136,250
697.776279,250
671.994908,250
673.368017,250
711.102903,250
672.443338,250
692.524925,250
707.592057,250
680.838859,250
697.433429,250
697.331844,250
649.723604,250
677.159135,250
656.036252,250
684.819225,250
707.752294,250
713.660432,250
712.305725,250
669.447967,250
665.160412,250
696.153156,250
688.071505,250
696.677749,250
669.237638,250
679.438600,250
696.302419,250
683.533637,250
657.295582,250
674.356636,250
700.726776,250
685.452964,250
686.079205,250
683.030190,250
668.309895,250
711.926095,250
664.194696,250
666.991504,250
682.251535,250
695.942332,250
685.109554,250
698.145523,250
649.022697,250
707.948374,250
700.674527,250
692.568995,250
727.117898,250
671.315790,250
688.029800,250
676.622971,250
687.482752,250
702.194180,250
695.577907,250
688.607277,250
689.346696,250
652.180939,250
703.865658,250
685.560905,250
701.714751,250
681.480593,250
689.473027,250
689.661270,250
677.666671,250
669.892774,250
674.964534,250
680.063604,250
670.463453,250
693.084367,250
683.118397,250
695.305579,250
680.254086,250
695.798210,250
675.687241,250
699.827172,250
690.511789,250
703.106473,250
721.993216,250
682.707800,250
685.678076,250
685.699161,250
672.827491,250
698.291821,250
687.920936,250
692.026827,250
677.849762,250
682.944718,250
707.422892,250
677.708964,250
686.381464,250
694.494311,250
680.302951,250
675.653954,250
669.513672,250
689.196178,250
691.486138,250
675.198270,250
677.274921,250
659.311570,250
688.204236,250
699.830400,250
693.862055,250
689.257341,250
700.486271,250
686.686635,250
671.475227,250
696.962110,250
708.284638,250
662.418986,250
700.720904,250
684.965743,250
670.399690,250
685.068202,250
666.644170,250
673.472847,250
692.004922,250
734.360627,250
675.445010,250
694.192293,250
667.294117,250
696.695079,250
686.782510,250
672.305123,250
674.129778,250
695.278613,250
667.712640,250
700.279531,250
682.870552,250
671.817722,250
680.730742,250
695.808666,250
690.769749,250
701.586022,250
679.967667,250
686.959813,250
662.592121,250
687.966698,250
693.389108,250
685.286659,250
692.367407,250
662.623079,250
665.825943,250
705.916584,250
672.734769,250
694.984864,250
693.780675,250
682.714796,250
693.532748,250
687.475607,250
695.272496,250
682.013510,250
679.488266,250
673.828556,250
694.022376,250
674.973291,250
710.567092,250
676.654777,250
677.899450,250
692.933999,250
695.446348,250
715.513755,250
680.009795,250
673.720911,250
697.134268,250
682.339304,250
668.716776,250
680.488232,250
685.208831,250
686.738082,250
681.221154,250
676.947264,250
686.771136,250
692.439740,250
663.994977,250
674.492171,250
700.052086,250
668.629041,250
698.957780,250
674.935039,250
688.846492,250
671.974295,250
682.007154,250
703.098275,250
660.021345,250
682.849797,250
715.063527,250
693.470556,250
695.920831,250
696.914067,250
683.456844,250
696.033167,250
690.542399,250
690.586235,250
665.648122,250
706.143224,250
714.775083,250
669.329513,250
699.485690,250
682.525422,250
657.272568,250
700.690600,250
730.541241,250
693.458105,250
692.396524,250
666.960441,250
685.155275,250
703.654472,250
729.805397,250
683.186678,250
669.047730,250
684.451268,250
689.952916,250
688.310531,250
719.036931,250
690.471497,250
702.121549,250
689.165326,250
691.554073,250
690.437564,250
677.364369,250
669.583923,250
678.150770,250
692.512619,250
690.329161,250
681.112661,250
679.611962,250
692.034834,250
690.462593,250
685.440749,250
684.567055,250
698.712464,250
676.683348,250
659.489733,250
695.219860,250
685.854614,250
688.578904,250
