grt,replica
664.639497,200
687.369471,200
668.417633,200
729.861213,200
683.691286,200
680.032275,200
700.116597,200
668.566854,200
697.391718,200
666.842358,200
679.532594,200
697.383673,200
700.253621,200
694.227824,200
663.440099,200
679.999927,200
697.319282,200
696.393846,200
684.767992,200
671.051625,200
707.095598,200
681.614064,200
690.956541,200
666.146909,200
672.382830,200
674.771906,200
685.992651,200
679.309231,200
662.480297,200
679.998283,200
706.779087,200
709.826984,200
692.911990,200
689.391244,200
673.670078,200
686.406607,200
680.935315,200
694.646715,200
689.899106,200
681.870223,200
679.138869,200
690.960019,200
697.470310,200
688.917485,200
670.028910,200
708.817851,200
697.789822,200
691.164115,200
666.502896,200
679.955400,200
673.893085,200
700.174217,200
705.879889,200
714.028161,200
680.115654,200
668.420647,200
680.774623,200
671.498552,200
661.226321,200
684.398954,200
668.657968,200
668.470982,200
692.961467,200
682.453521,200
712.288886,200
688.830950,200
684.871484,200
703.566082,200
680.919607,200
687.254292,200
672.112682,200
673.085903,200
706.074504,200
715.183456,200
687.967690,200
670.039745,200
672.528118,200
687.229792,200
678.696405,200
661.941747,200
678.819429,200
682.574655,200
722.988201,200
700.858633,200
671.795239,200
691.253282,200
692.474191,200
695.189309,200
671.173929,200
699.863963,200
687.984086,200
711.691842,200
686.193345,200
715.971017,200
691.931360,200
681.486543,200
695.115357,200
665.827436,200
691.109672,200
664.667324,200
667.371835,200
713.684406,200
697.864985,200
680.305107,200
703.574398,200
724.845936,200
689.984677,200
697.060394,200
672.771756,200
702.735672,200
662.429390,200
694.774909,200
681.336265,200
701.402962,200
709.836687,200
718.019610,200
691.692565,200
660.167954,200
700.161918,200
693.559676,200
691.861810,200
708.692995,200
663.699231,200
702.342553,200
683.568371,200
680.254610,200
698.681640,200
675.931761,200
677.414903,200
699.440366,200
714.573852,200
686.493802,200
693.597501,200
680.491252,200
692.699931,200
678.812393,200
706.163811,200
703.181523,200
689.764559,200
709.364220,200
699.303071,200
675.139604,200
699.887461,200
688.824655,200
693.841177,200
687.788988,200
698.966841,200
688.019809,200
683.375455,200
701.068255,200
682.417953,200
681.225443,200
665.589155,200
727.096670,200
672.274426,200
676.128756,200
712.790354,200
691.855302,200
692.396811,200
686.755175,200
701.388594,200
691.561762,200
691.067141,200
688.363057,200
665.251353,200
697.984683,200
689.753418,200
666.951723,200
690.603708,200
695.988222,200
729.884975,200
685.382376,200
698.522789,200
653.889840,200
668.230317,200
695.752624,200
711.553823,200
679.746850,200
702.111928,200
684.437276,200
696.343943,200
687.861537,200
703.760935,200
697.418820,200
712.353975,200
699.657631,200
685.022206,200
658.419094,200
705.491691,200
687.280736,200
695.570472,200
706.846109,200
689.847102,200
681.071953,200
685.659257,200
710.650541,200
684.875204,200
676.202703,200
691.070387,200
713.375985,200
