ploss,replica
0.061550,500
0.049559,500
0.071058,500
0.030474,500
0.041014,500
0.050575,500
0.062500,500
0.052554,500
0.041744,500
0.056658,500
0.047372,500
0.049553,500
0.062546,500
0.056126,500
0.060860,500
0.027591,500
0.051508,500
0.051188,500
0.061217,500
0.061217,500
0.050395,500
0.039039,500
0.056038,500
0.066213,500
0.038981,500
0.035418,500
0.054655,500
0.047831,500
0.052180,500
0.038214,500
0.061584,500
0.044593,500
0.045588,500
0.058909,500
0.081160,500
0.028755,500
0.069067,500
0.048554,500
0.061343,500
0.021764,500
0.068953,500
0.028016,500
0.047209,500
0.065658,500
0.061400,500
0.073828,500
0.075458,500
0.030627,500
0.053468,500
0.037622,500
0.087468,500
0.050568,500
0.043718,500
0.051301,500
0.023596,500
0.057471,500
0.050000,500
0.053493,500
0.042878,500
0.042370,500
0.030441,500
0.063386,500
0.071455,500
0.048894,500
0.056840,500
0.050516,500
0.046719,500
0.041914,500
0.041369,500
0.068953,500
0.043011,500
0.047084,500
0.085175,500
0.034611,500
0.025307,500
0.018484,500
0.069328,500
0.042615,500
0.052572,500
0.036419,500
0.066218,500
0.023782,500
0.038117,500
0.053432,500
0.022831,500
0.036472,500
0.066667,500
0.073116,500
0.049774,500
0.074845,500
0.025326,500
0.051024,500
0.048627,500
0.044371,500
0.066113,500
0.058996,500
0.038503,500
0.052965,500
0.048233,500
0.073734,500
0.032317,500
0.073828,500
0.065982,500
0.040153,500
0.078402,500
0.048322,500
0.054484,500
0.061555,500
0.088214,500
0.059520,500
0.062523,500
0.031228,500
0.057664,500
0.062975,500
0.042917,500
0.035352,500
0.045773,500
0.076582,500
0.046940,500
0.053525,500
0.020777,500
0.050373,500
0.033209,500
0.055928,500
0.073897,500
0.072202,500
0.069256,500
0.029884,500
0.052399,500
0.060159,500
0.051528,500
0.050055,500
0.079359,500
0.048322,500
0.052203,500
0.051171,500
0.044129,500
0.065396,500
0.063193,500
0.054452,500
0.049852,500
0.062523,500
0.056638,500
0.033545,500
0.064902,500
0.044841,500
0.043785,500
0.037750,500
0.058737,500
0.061060,500
0.079781,500
0.057058,500
0.047973,500
0.044705,500
0.046114,500
0.045096,500
0.051648,500
0.066593,500
0.040731,500
0.046634,500
0.062137,500
0.085310,500
0.051215,500
0.029300,500
0.039730,500
0.047159,500
0.046485,500
0.057257,500
0.047674,500
0.042032,500
0.052980,500
0.050111,500
0.071216,500
0.035769,500
0.056369,500
0.026833,500
0.035458,500
0.064635,500
0.036182,500
0.043760,500
0.018091,500
0.067529,500
0.055228,500
0.071856,500
0.047829,500
0.063510,500
0.045420,500
0.063357,500
0.045655,500
0.052099,500
0.070226,500
0.032475,500
0.053091,500
0.058148,500
0.022815,500
0.027653,500
0.044749,500
0.021000,500
0.040238,500
0.040031,500
0.040228,500
0.046934,500
0.042894,500
0.060015,500
0.084342,500
0.053030,500
0.077036,500
0.032762,500
0.058148,500
0.012003,500
0.059020,500
0.056159,500
0.037401,500
0.056604,500
0.025443,500
0.033613,500
0.045604,500
0.028659,500
0.082147,500
0.058780,500
0.062974,500
0.056653,500
0.047601,500
0.077009,500
0.040274,500
0.053348,500
0.053812,500
0.025651,500
0.064384,500
0.054074,500
0.059712,500
0.055094,500
0.036994,500
0.034366,500
0.030585,500
0.023481,500
0.048140,500
0.055414,500
0.088897,500
0.039839,500
0.041029,500
0.061194,500
0.059128,500
0.057320,500
0.038099,500
0.060528,500
0.058410,500
0.045388,500
0.059399,500
0.043382,500
0.047512,500
0.051963,500
0.067242,500
0.036896,500
0.037202,500
0.093395,500
0.047882,500
0.038171,500
0.041903,500
0.052419,500
0.078496,500
0.062100,500
0.037216,500
0.042915,500
0.050520,500
0.038912,500
0.050277,500
0.041572,500
0.059335,500
0.025312,500
0.046777,500
0.055327,500
0.076701,500
0.045079,500
0.065397,500
0.043706,500
0.043988,500
0.034522,500
0.063680,500
0.066858,500
