ploss,replica
0.000000,150
0.007593,150
0.001418,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.003631,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.002731,150
0.005053,150
0.000000,150
0.000906,150
0.000000,150
0.000452,150
0.000000,150
0.004523,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001385,150
0.000919,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.008809,150
0.000000,150
0.001826,150
0.001842,150
0.000000,150
0.000000,150
0.011643,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001410,150
0.005584,150
0.000000,150
0.000000,150
0.000000,150
0.005071,150
0.000000,150
0.003191,150
0.001822,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.009166,150
0.000000,150
0.006367,150
0.000000,150
0.000000,150
0.000000,150
0.002263,150
0.000000,150
0.000000,150
0.004098,150
0.000000,150
0.001406,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.005002,150
0.000000,150
0.004550,150
0.005457,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.002698,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001903,150
0.000000,150
0.000000,150
0.000000,150
0.005393,150
0.000000,150
0.000000,150
0.000000,150
0.000978,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.006815,150
0.004621,150
0.000461,150
0.000464,150
0.001822,150
0.000000,150
0.002302,150
0.001359,150
0.000000,150
0.005074,150
0.004993,150
0.000000,150
0.000460,150
0.000000,150
0.000000,150
0.003643,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000447,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000459,150
0.003751,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000450,150
