ploss,replica
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000392,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.001152,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000790,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000769,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000393,450
0.000000,450
0.000785,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.001245,450
0.000000,450
0.000000,450
0.000000,450
0.003132,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.002057,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.001217,450
0.000000,450
0.001565,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000799,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.001570,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000800,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000388,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
0.000000,450
