ploss,replica
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
