grt,replica
697.601440,450
664.836805,450
687.594064,450
686.347228,450
678.533633,450
688.674896,450
684.704097,450
723.169364,450
684.727199,450
700.900597,450
674.333717,450
693.290437,450
693.367219,450
671.925150,450
685.669652,450
691.277006,450
672.499177,450
691.291259,450
688.690515,450
685.429417,450
674.266905,450
678.117355,450
683.231830,450
697.917542,450
678.787615,450
679.523771,450
689.386524,450
670.919102,450
655.595053,450
681.168254,450
700.834522,450
674.513714,450
695.624528,450
689.974668,450
676.788817,450
672.116493,450
654.711600,450
678.367291,450
686.411867,450
680.734966,450
672.914754,450
670.806976,450
705.548169,450
704.528642,450
678.721276,450
687.662547,450
687.201190,450
698.586717,450
691.699721,450
671.916079,450
686.529460,450
688.339632,450
689.614969,450
664.055652,450
663.754322,450
674.476983,450
695.895070,450
670.214248,450
680.655026,450
674.424773,450
707.311219,450
688.945124,450
702.517876,450
695.051578,450
739.148660,450
682.795007,450
687.563455,450
695.847204,450
712.060811,450
660.480120,450
689.025765,450
705.874895,450
701.654110,450
656.068758,450
687.390291,450
667.125755,450
681.293421,450
662.478845,450
683.849270,450
671.764035,450
677.688362,450
683.486259,450
692.256013,450
680.628011,450
689.312971,450
697.229124,450
693.787801,450
692.406190,450
692.131645,450
687.541257,450
662.361096,450
696.957802,450
676.750249,450
674.077875,450
677.650839,450
654.963787,450
703.322160,450
691.432187,450
689.843300,450
679.982661,450
652.335875,450
689.787230,450
677.221974,450
711.313428,450
719.249888,450
681.509965,450
675.363828,450
659.959449,450
676.079841,450
683.602682,450
677.188707,450
686.842685,450
680.082685,450
658.498118,450
691.050619,450
672.062492,450
705.155961,450
677.503254,450
686.984695,450
670.893976,450
677.231876,450
677.388818,450
725.502765,450
685.113634,450
675.082374,450
703.463196,450
711.326285,450
692.764316,450
691.346745,450
678.410206,450
689.954150,450
726.821752,450
702.545634,450
687.645142,450
677.225150,450
679.685433,450
690.005783,450
674.559753,450
710.163327,450
697.510443,450
651.525148,450
723.425762,450
676.731654,450
686.293648,450
665.799706,450
688.023209,450
678.016313,450
688.980728,450
704.809881,450
671.398354,450
680.076990,450
670.703181,450
690.572100,450
675.894921,450
693.414461,450
678.486238,450
687.220031,450
661.573182,450
706.678097,450
688.451302,450
726.619458,450
708.943010,450
689.598565,450
680.926615,450
707.582218,450
698.185565,450
695.538874,450
694.131874,450
699.013545,450
702.492057,450
689.207290,450
675.958887,450
668.516976,450
702.871604,450
659.476037,450
704.052555,450
700.779407,450
704.542662,450
719.475123,450
677.771985,450
672.570115,450
717.106265,450
708.201240,450
656.869847,450
683.272937,450
680.723375,450
708.388860,450
687.289393,450
655.968278,450
702.140336,450
709.454896,450
683.559438,450
682.532367,450
693.079741,450
701.179913,450
680.374379,450
710.785413,450
684.283532,450
710.510853,450
683.204990,450
699.195214,450
685.573561,450
704.464548,450
672.070874,450
677.341773,450
704.405741,450
697.039928,450
665.480793,450
703.185022,450
654.434682,450
685.714285,450
678.790674,450
706.939655,450
667.272879,450
675.804142,450
706.249051,450
660.694359,450
689.379651,450
681.618485,450
676.705986,450
670.171706,450
674.233460,450
676.067890,450
667.907979,450
703.866742,450
681.171185,450
679.581747,450
672.172162,450
706.614357,450
712.889741,450
692.077084,450
670.862496,450
676.144235,450
681.764448,450
716.277130,450
709.775788,450
679.123419,450
696.236094,450
691.436003,450
690.499578,450
700.438724,450
660.129869,450
667.756726,450
664.664343,450
720.982999,450
685.751517,450
695.311426,450
715.783990,450
705.891492,450
661.779961,450
692.843803,450
690.544388,450
705.979538,450
669.201329,450
684.890790,450
698.327104,450
700.320513,450
697.324945,450
695.747662,450
690.769039,450
678.733374,450
657.370350,450
699.601931,450
702.166000,450
708.775139,450
683.709167,450
660.173632,450
695.008296,450
684.656040,450
709.731775,450
686.052098,450
693.779493,450
682.145340,450
691.327584,450
716.734563,450
694.502605,450
685.569850,450
676.838347,450
672.063041,450
689.586408,450
705.822964,450
695.780282,450
679.520090,450
701.982043,450
664.553969,450
693.968054,450
671.993697,450
682.713286,450
661.855244,450
670.689161,450
667.364460,450
668.195388,450
683.008087,450
679.482915,450
694.289222,450
701.986910,450
661.489231,450
674.607544,450
669.358119,450
675.721594,450
707.569132,450
682.076255,450
690.975206,450
668.121611,450
735.129377,450
697.824068,450
693.631471,450
664.656232,450
680.735233,450
700.092691,450
658.921273,450
700.094694,450
687.844447,450
703.608142,450
689.409206,450
662.116786,450
672.576487,450
676.763541,450
678.905241,450
694.509773,450
687.386080,450
696.433094,450
696.956964,450
704.542101,450
692.386135,450
696.088437,450
686.376403,450
684.824300,450
680.434475,450
679.573507,450
696.232392,450
681.530653,450
715.686449,450
670.624523,450
697.777478,450
673.348398,450
703.936845,450
712.701590,450
685.371386,450
682.902484,450
703.146353,450
694.467405,450
681.803417,450
684.618410,450
695.453836,450
661.376744,450
684.176503,450
673.725183,450
662.195201,450
667.308426,450
664.659515,450
672.235020,450
687.089495,450
686.956442,450
708.906188,450
661.995328,450
685.571018,450
694.862939,450
670.417835,450
671.717154,450
662.697393,450
699.461823,450
666.017695,450
696.468723,450
670.356052,450
675.628222,450
658.200863,450
751.495675,450
656.293826,450
676.089402,450
683.937929,450
662.378973,450
673.299809,450
710.567467,450
695.206567,450
699.219955,450
689.161069,450
692.365144,450
679.710040,450
675.376793,450
696.939746,450
674.049336,450
686.154442,450
685.765459,450
690.502574,450
714.509086,450
658.776811,450
703.926638,450
691.040647,450
683.658652,450
693.287526,450
709.125282,450
689.533058,450
711.357860,450
699.845990,450
711.101453,450
676.093990,450
667.184105,450
682.156211,450
695.651307,450
682.856461,450
680.861987,450
681.133244,450
682.282074,450
707.326682,450
695.553655,450
665.375854,450
669.311588,450
683.186851,450
679.603018,450
656.907666,450
692.417872,450
670.663563,450
690.738868,450
702.981093,450
654.513799,450
695.906161,450
674.349904,450
644.527755,450
701.459634,450
670.394102,450
677.868252,450
695.621688,450
669.215215,450
670.350605,450
675.272264,450
665.881700,450
677.744238,450
656.188357,450
718.330605,450
689.214749,450
686.191057,450
681.097544,450
687.205677,450
703.798538,450
677.380872,450
692.018888,450
674.197325,450
675.296239,450
665.775914,450
684.298861,450
663.340282,450
674.844461,450
693.064446,450
677.040221,450
650.500157,450
700.957439,450
676.495583,450
699.716542,450
694.610663,450
