ploss,replica
0.003300,100
0.005376,100
0.000000,100
0.000000,100
0.000000,100
0.001394,100
0.000000,100
0.000000,100
0.000000,100
0.001392,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.008640,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.012032,100
0.010185,100
0.000000,100
0.003723,100
0.000000,100
0.000463,100
0.000931,100
0.001350,100
0.003229,100
0.005969,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000901,100
0.000000,100
0.000455,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000460,100
0.003692,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000460,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.003653,100
0.000000,100
0.008297,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.003646,100
0.000000,100
0.000000,100
0.002299,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.001397,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.000000,100
0.001381,100
0.000000,100
