grt,replica
681.302804,350
692.133428,350
681.812284,350
683.515240,350
675.431143,350
693.929254,350
698.671282,350
687.460809,350
681.456997,350
669.454649,350
726.898797,350
709.084832,350
695.858927,350
665.430732,350
701.089062,350
664.826579,350
705.221474,350
691.437772,350
704.604343,350
677.391401,350
685.514548,350
666.388004,350
672.200274,350
687.706653,350
696.296109,350
653.410278,350
686.767253,350
677.457127,350
694.998462,350
663.304775,350
690.987920,350
693.689869,350
678.633111,350
683.482316,350
718.775294,350
695.587363,350
690.384529,350
677.712070,350
675.295122,350
688.993889,350
696.411725,350
678.464413,350
667.635994,350
661.953722,350
680.241202,350
677.025224,350
693.214664,350
664.475223,350
713.079385,350
700.268598,350
677.445457,350
680.346600,350
692.660936,350
671.600750,350
686.969368,350
686.453505,350
749.853814,350
715.837198,350
680.271988,350
676.061257,350
676.621177,350
681.340360,350
674.093987,350
681.688142,350
659.254449,350
691.824919,350
726.928035,350
661.658940,350
692.434601,350
685.469566,350
688.248475,350
673.263442,350
707.083536,350
680.720626,350
695.742281,350
692.796978,350
694.826571,350
670.843558,350
711.853856,350
671.150601,350
690.642301,350
686.277432,350
678.192104,350
663.216698,350
663.872009,350
667.660960,350
690.142489,350
685.046609,350
711.081476,350
673.150094,350
693.729894,350
699.146911,350
664.626374,350
706.570535,350
688.980307,350
679.124478,350
692.046947,350
705.367174,350
679.631103,350
685.905111,350
680.363506,350
712.820197,350
686.529259,350
666.390159,350
662.667906,350
692.340540,350
712.591900,350
684.737686,350
679.250495,350
680.963430,350
691.149561,350
701.682590,350
687.497321,350
684.824931,350
676.451816,350
694.087874,350
696.538841,350
670.053907,350
725.804398,350
688.731953,350
681.277850,350
672.811547,350
691.440226,350
682.545620,350
700.379653,350
688.450001,350
667.596523,350
675.367656,350
692.092159,350
722.727317,350
716.604029,350
678.650698,350
674.536428,350
706.555070,350
676.908420,350
683.769041,350
673.904027,350
690.441849,350
688.694149,350
670.795006,350
673.460999,350
679.435559,350
688.548783,350
690.046352,350
667.744834,350
660.272774,350
709.660712,350
698.691419,350
704.058331,350
676.977463,350
681.692727,350
685.286269,350
698.005893,350
683.464164,350
713.023440,350
706.673228,350
715.320691,350
676.416040,350
699.948279,350
697.082452,350
672.527689,350
703.422466,350
695.809931,350
684.977674,350
686.870460,350
736.688153,350
697.904161,350
681.200481,350
677.182623,350
700.388980,350
692.769372,350
698.189660,350
691.287732,350
674.108065,350
714.932653,350
695.169352,350
674.001643,350
696.087474,350
710.097897,350
689.929703,350
671.631532,350
672.890198,350
704.237697,350
698.296328,350
695.755899,350
698.985866,350
693.260852,350
706.070072,350
678.266379,350
679.435779,350
691.133803,350
670.186141,350
657.923014,350
687.243593,350
664.932379,350
719.918836,350
689.421958,350
669.454187,350
676.864093,350
692.815396,350
668.310750,350
662.795776,350
707.105888,350
698.685930,350
674.121264,350
678.174207,350
701.434788,350
682.315525,350
679.050490,350
688.075411,350
676.885441,350
671.419861,350
691.116879,350
678.549497,350
705.972735,350
683.553312,350
680.732088,350
660.007050,350
665.076071,350
685.651881,350
692.489769,350
682.785860,350
704.083521,350
708.150001,350
688.309982,350
703.304179,350
688.684622,350
669.675073,350
679.785010,350
692.037692,350
675.995806,350
679.764719,350
663.844295,350
670.289875,350
675.707154,350
713.581883,350
660.667796,350
686.013846,350
698.034168,350
679.790817,350
701.472299,350
670.333190,350
709.144769,350
688.782019,350
677.000668,350
706.480816,350
659.820355,350
667.494156,350
664.101741,350
678.964234,350
679.361338,350
673.498743,350
698.326999,350
675.952555,350
681.818242,350
663.578468,350
665.746880,350
677.331815,350
700.538412,350
686.566232,350
669.625884,350
691.553289,350
681.734679,350
700.176755,350
696.709119,350
668.872284,350
668.843532,350
672.186205,350
678.689600,350
685.500053,350
704.695611,350
684.011130,350
687.488555,350
699.613103,350
681.161672,350
691.409727,350
685.323168,350
695.442440,350
694.335104,350
670.744372,350
706.864396,350
674.854961,350
692.410463,350
670.192021,350
662.148943,350
696.308190,350
671.149793,350
683.890813,350
678.780624,350
691.261143,350
769.425723,350
664.611021,350
676.265613,350
704.940363,350
667.482472,350
668.822467,350
688.763971,350
685.266188,350
669.623312,350
696.527513,350
673.469426,350
676.809429,350
678.955870,350
671.038675,350
674.702179,350
670.442377,350
693.101045,350
670.968482,350
701.304074,350
695.570429,350
670.766999,350
691.566522,350
692.078587,350
691.555816,350
697.902508,350
699.855144,350
679.991838,350
689.923335,350
678.374674,350
679.712649,350
699.415326,350
693.661621,350
699.324247,350
685.857578,350
674.480262,350
685.905455,350
677.868705,350
679.388427,350
681.213974,350
685.557190,350
676.155125,350
671.284431,350
654.633897,350
672.321124,350
689.795701,350
701.684266,350
688.980769,350
683.733513,350
696.578787,350
709.049006,350
715.585067,350
668.818729,350
682.716735,350
675.197389,350
665.277914,350
674.029537,350
686.358386,350
689.204497,350
687.778688,350
666.158818,350
