grt,replica
678.951489,350
697.867532,350
658.217709,350
674.100286,350
664.701621,350
672.904778,350
661.896308,350
701.328534,350
676.549366,350
662.360325,350
716.634352,350
682.349937,350
673.430628,350
675.357839,350
691.318167,350
644.849236,350
735.455684,350
676.429442,350
673.067247,350
716.575098,350
688.850824,350
655.405127,350
693.750484,350
682.745425,350
649.334691,350
646.806975,350
671.683085,350
663.008482,350
674.475231,350
698.069470,350
665.457730,350
692.837026,350
705.459009,350
695.773737,350
692.333472,350
675.228292,350
676.209313,350
691.049668,350
698.318862,350
701.079701,350
712.219072,350
687.079361,350
683.364179,350
676.719264,350
666.907649,350
713.171497,350
681.154714,350
692.209621,350
709.924666,350
681.609022,350
685.560261,350
670.547575,350
683.419892,350
696.100973,350
695.406044,350
693.247374,350
689.867460,350
664.503581,350
697.403743,350
683.626813,350
699.746262,350
680.096209,350
689.458663,350
686.057803,350
680.855818,350
707.980654,350
705.576195,350
664.842925,350
671.218967,350
702.893642,350
707.657497,350
663.881969,350
679.872067,350
673.538036,350
687.106052,350
684.702225,350
684.026471,350
703.957326,350
677.720391,350
683.769910,350
666.177671,350
672.186846,350
684.832309,350
683.178840,350
708.821789,350
716.589802,350
673.012738,350
658.842930,350
682.102264,350
669.330468,350
663.991244,350
702.522634,350
675.356704,350
674.108244,350
680.745788,350
655.986136,350
671.757898,350
686.201630,350
683.765335,350
721.547066,350
693.678183,350
691.328697,350
683.589059,350
668.862766,350
678.605247,350
660.865709,350
711.631104,350
703.749030,350
687.797714,350
685.654598,350
684.283667,350
644.595562,350
680.748039,350
679.214298,350
705.869462,350
689.530157,350
699.097597,350
690.180359,350
702.412718,350
685.796479,350
681.964824,350
705.935023,350
684.510332,350
681.637300,350
709.280253,350
697.851597,350
684.152445,350
675.056583,350
690.845600,350
686.932666,350
695.348362,350
685.118355,350
670.302100,350
699.200067,350
679.154753,350
662.638897,350
687.061843,350
669.155010,350
695.480135,350
702.869578,350
681.233953,350
681.371225,350
661.286259,350
698.302176,350
695.164493,350
697.097946,350
646.919707,350
691.768237,350
668.361243,350
654.154145,350
688.582910,350
689.005519,350
694.665835,350
698.597770,350
672.039610,350
703.245846,350
706.022730,350
686.707357,350
670.317246,350
676.543046,350
699.881611,350
714.319983,350
671.814156,350
678.068242,350
682.529753,350
681.357278,350
687.239120,350
678.439877,350
706.020131,350
658.077605,350
701.248259,350
683.638162,350
680.794579,350
679.598848,350
700.457441,350
677.014781,350
683.615273,350
697.822734,350
670.953415,350
664.151573,350
683.950569,350
694.621708,350
694.810083,350
713.502304,350
660.829180,350
710.274238,350
699.318582,350
678.753508,350
694.982165,350
680.083279,350
659.311203,350
692.973137,350
680.347817,350
681.926237,350
680.774420,350
677.157146,350
677.460678,350
679.456689,350
676.905078,350
691.151159,350
657.418079,350
693.566807,350
670.374357,350
716.376959,350
679.570782,350
690.144775,350
689.179298,350
713.698790,350
676.744328,350
703.478653,350
680.903014,350
691.528066,350
675.806422,350
685.617407,350
672.784665,350
684.624344,350
682.010730,350
655.934572,350
691.864035,350
674.848532,350
690.208395,350
662.454538,350
689.029562,350
715.153294,350
702.533098,350
677.919373,350
684.925069,350
687.385027,350
653.749778,350
693.483910,350
691.678793,350
697.399498,350
686.660281,350
729.562421,350
670.233606,350
683.662139,350
685.895278,350
721.244944,350
680.474142,350
702.507089,350
687.495779,350
705.561698,350
692.057561,350
674.572524,350
684.442229,350
663.599676,350
729.559386,350
689.050211,350
714.519364,350
679.894027,350
698.037794,350
675.057814,350
704.442969,350
675.094731,350
658.907962,350
696.683151,350
716.159824,350
684.668628,350
674.966376,350
696.140015,350
672.035097,350
697.976166,350
661.175622,350
724.233805,350
691.921009,350
701.944448,350
666.355497,350
680.552593,350
727.096168,350
714.197646,350
669.103120,350
691.865610,350
684.183522,350
703.180253,350
698.861290,350
684.677315,350
690.063889,350
694.693390,350
722.169329,350
692.758139,350
683.485534,350
692.367789,350
684.519747,350
678.884017,350
667.359400,350
691.475792,350
693.155014,350
662.506763,350
664.409599,350
675.193759,350
682.931013,350
663.886781,350
662.955594,350
678.239959,350
676.590688,350
698.981412,350
677.109394,350
688.165870,350
688.740837,350
702.942641,350
711.018458,350
689.967436,350
707.331862,350
683.388925,350
686.256752,350
651.768586,350
686.078838,350
691.029350,350
717.130337,350
699.931330,350
718.018556,350
687.888603,350
702.776211,350
665.099979,350
710.217749,350
658.062225,350
707.243730,350
717.322825,350
696.860255,350
672.312773,350
682.905790,350
661.074968,350
717.779324,350
719.239187,350
688.922575,350
693.648465,350
681.169746,350
658.962327,350
690.621074,350
680.347261,350
690.507288,350
701.726402,350
682.310026,350
685.762750,350
686.308241,350
674.701619,350
694.530835,350
691.362749,350
686.720574,350
673.266301,350
705.208118,350
673.381936,350
686.839790,350
683.363970,350
677.055632,350
684.171906,350
657.320293,350
666.292012,350
706.628932,350
701.890245,350
