grt,replica
675.075406,500
685.645939,500
677.919080,500
684.439364,500
702.457126,500
698.894279,500
668.916451,500
679.254097,500
688.067045,500
706.157992,500
666.999321,500
694.408489,500
661.077361,500
681.347467,500
671.676632,500
694.656833,500
707.660438,500
678.232968,500
678.433586,500
694.623587,500
689.170690,500
743.700020,500
683.346424,500
693.906991,500
699.491035,500
676.859554,500
680.134584,500
673.687268,500
676.791597,500
695.173048,500
683.651740,500
692.855640,500
687.083848,500
686.492530,500
691.934779,500
688.319337,500
699.729099,500
698.813597,500
675.573135,500
688.388295,500
684.714699,500
698.096754,500
666.985716,500
724.051270,500
684.801628,500
665.525280,500
668.906947,500
687.869955,500
677.416879,500
681.536037,500
665.338703,500
685.153839,500
663.616233,500
684.837744,500
681.771279,500
688.845442,500
673.482577,500
664.430357,500
686.551692,500
684.777381,500
662.786407,500
685.044397,500
688.275432,500
697.888957,500
689.054662,500
719.272705,500
654.645234,500
684.076465,500
685.531116,500
689.882539,500
668.405665,500
685.042579,500
712.853661,500
675.788871,500
663.935421,500
679.211010,500
696.660194,500
685.014237,500
681.467933,500
704.675884,500
677.268695,500
684.319615,500
670.541788,500
676.880674,500
678.436382,500
683.950880,500
688.080890,500
674.882696,500
675.270501,500
684.949180,500
689.339753,500
671.915405,500
706.370751,500
673.546420,500
676.932785,500
680.418503,500
690.252788,500
690.000594,500
714.538606,500
680.150182,500
674.127498,500
696.161674,500
713.518854,500
687.996584,500
705.783975,500
682.985808,500
683.483133,500
683.443924,500
723.920519,500
662.250359,500
670.246577,500
678.596589,500
773.439874,500
704.905057,500
687.938111,500
683.872164,500
687.992703,500
699.811991,500
694.683323,500
669.176245,500
684.312190,500
663.735528,500
685.397406,500
664.843156,500
677.697491,500
689.911273,500
676.123118,500
702.337824,500
698.898484,500
695.932372,500
694.060664,500
683.900119,500
676.513218,500
701.445857,500
710.172037,500
681.068120,500
672.372693,500
697.979779,500
715.854014,500
720.230565,500
657.719223,500
680.704750,500
669.478322,500
683.584574,500
693.883993,500
687.717620,500
729.663826,500
706.011410,500
695.407853,500
692.016378,500
695.497114,500
682.759708,500
674.165263,500
670.584119,500
682.106182,500
694.564607,500
681.559113,500
687.149626,500
668.483580,500
676.810955,500
705.427307,500
717.623676,500
702.529001,500
685.737554,500
670.846846,500
686.922887,500
680.993484,500
680.505504,500
698.781451,500
686.645620,500
708.379885,500
704.622859,500
681.168663,500
673.793574,500
684.807066,500
674.377327,500
723.171382,500
668.218187,500
684.216625,500
671.350905,500
692.528829,500
675.596688,500
684.106194,500
702.800549,500
753.515907,500
706.548191,500
671.734242,500
687.257099,500
673.612997,500
702.148880,500
679.174059,500
665.818753,500
690.179866,500
670.735486,500
668.618653,500
710.500375,500
700.365820,500
715.906267,500
681.561871,500
681.972075,500
681.386809,500
682.336756,500
715.446727,500
682.125532,500
677.604016,500
688.545637,500
673.621376,500
690.994221,500
684.026298,500
689.183071,500
705.161531,500
673.628636,500
662.114492,500
682.975860,500
719.150997,500
722.124529,500
697.345499,500
693.798577,500
695.785242,500
697.024847,500
683.836103,500
678.692572,500
677.578032,500
697.779537,500
702.571987,500
697.600260,500
709.107564,500
678.011816,500
707.439162,500
674.048673,500
699.828831,500
645.199218,500
675.880149,500
698.222402,500
685.091149,500
701.107913,500
684.174589,500
708.857280,500
670.038950,500
675.352322,500
678.199135,500
674.004374,500
707.068883,500
671.470342,500
692.958208,500
672.607138,500
662.482269,500
678.179326,500
683.025623,500
681.922406,500
683.763689,500
691.508393,500
665.929910,500
684.633300,500
698.356057,500
661.150158,500
688.717236,500
663.660421,500
670.368124,500
708.052120,500
691.543311,500
699.104057,500
717.465949,500
693.186956,500
687.231634,500
706.402371,500
716.428525,500
678.431240,500
698.116859,500
682.471189,500
688.001575,500
687.569200,500
690.940598,500
688.116855,500
652.989263,500
664.531534,500
745.323538,500
681.917321,500
689.280564,500
690.001267,500
687.276571,500
703.911712,500
675.280828,500
696.192551,500
693.355792,500
694.285272,500
682.003077,500
713.815745,500
679.582875,500
663.354334,500
668.399486,500
675.542615,500
683.414244,500
683.360937,500
690.248975,500
661.397861,500
688.343356,500
676.943555,500
639.856343,500
672.952675,500
660.378648,500
681.860707,500
681.638814,500
673.246586,500
687.101381,500
662.788812,500
694.228909,500
719.448004,500
