grt,replica
678.400705,250
691.527726,250
714.552667,250
682.033430,250
665.856823,250
654.875035,250
674.828043,250
688.130123,250
716.738902,250
727.839605,250
688.346443,250
682.581649,250
691.717779,250
686.473877,250
691.189655,250
704.642500,250
698.957685,250
713.393354,250
672.015727,250
669.411662,250
689.528515,250
700.881218,250
685.753461,250
706.243773,250
670.654710,250
689.345799,250
685.821241,250
688.683417,250
677.523968,250
679.575918,250
666.454421,250
696.439139,250
722.581634,250
698.887782,250
688.548239,250
691.714472,250
679.918414,250
693.396341,250
685.348531,250
689.608730,250
693.914022,250
660.274001,250
695.361069,250
689.879651,250
677.800772,250
658.692271,250
646.853548,250
710.417176,250
681.682226,250
668.732681,250
702.106293,250
705.434414,250
689.266725,250
673.676378,250
701.830419,250
674.848067,250
685.421890,250
679.972692,250
691.860758,250
700.830819,250
680.580921,250
713.969555,250
685.002811,250
687.292568,250
673.556685,250
675.287980,250
703.391129,250
702.954291,250
695.125671,250
692.449335,250
689.422639,250
688.320302,250
659.498186,250
691.827088,250
702.692233,250
683.109709,250
699.330042,250
658.677125,250
685.281101,250
687.007164,250
724.629069,250
690.364777,250
679.268105,250
675.800695,250
680.543454,250
702.719263,250
682.107705,250
670.695193,250
688.029092,250
701.737663,250
670.572207,250
686.273143,250
674.062966,250
694.659793,250
705.052854,250
690.830453,250
708.361054,250
696.081202,250
684.575375,250
661.317652,250
664.990365,250
723.892481,250
672.376942,250
677.426591,250
689.232293,250
681.471915,250
690.292499,250
675.430058,250
684.793592,250
677.539045,250
679.644971,250
680.124239,250
694.541973,250
684.480985,250
675.131949,250
681.742191,250
681.278334,250
701.782968,250
667.978886,250
705.934526,250
708.021080,250
667.004746,250
681.163229,250
692.807348,250
677.594895,250
684.403577,250
698.324257,250
702.226050,250
682.118378,250
696.320795,250
714.961454,250
668.870986,250
686.348309,250
672.664981,250
668.407718,250
676.544877,250
707.058223,250
688.445086,250
678.872090,250
693.203110,250
670.699333,250
697.765817,250
686.273840,250
700.486671,250
685.161932,250
692.096260,250
668.181190,250
697.400162,250
676.265078,250
678.906597,250
678.553871,250
711.162112,250
673.945544,250
680.988407,250
680.540001,250
701.400614,250
670.460874,250
671.711828,250
696.261690,250
692.599255,250
671.133732,250
682.279811,250
656.889348,250
685.092329,250
684.013243,250
670.981811,250
669.257003,250
676.626693,250
690.641581,250
674.640724,250
667.844031,250
711.069570,250
673.965971,250
708.423658,250
693.772695,250
694.970200,250
703.442617,250
689.861044,250
697.569184,250
714.709681,250
666.321399,250
660.730608,250
693.675574,250
692.215206,250
700.397858,250
688.276562,250
709.562904,250
655.400898,250
694.352618,250
679.735672,250
714.359781,250
693.375372,250
682.338683,250
676.673294,250
698.211438,250
689.303232,250
689.869243,250
675.994466,250
666.578962,250
693.105774,250
671.919103,250
676.442926,250
691.498906,250
696.700264,250
686.252409,250
693.590222,250
708.233914,250
685.080317,250
711.330228,250
684.102276,250
710.188600,250
671.096261,250
670.873333,250
667.453834,250
672.672795,250
690.149642,250
692.421902,250
687.186565,250
686.611630,250
682.169013,250
670.736807,250
714.737210,250
695.841060,250
651.030303,250
665.142088,250
673.158086,250
664.584888,250
681.606718,250
717.921034,250
686.737763,250
694.306159,250
674.952467,250
691.405116,250
681.886887,250
683.748232,250
690.873306,250
699.463747,250
676.715865,250
684.519760,250
674.880061,250
692.174042,250
672.566672,250
686.104444,250
684.789330,250
693.819696,250
663.541791,250
714.710605,250
697.661033,250
668.737290,250
670.239241,250
