grt,replica
694.675867,150
672.836503,150
677.679253,150
674.666050,150
668.465064,150
665.952443,150
693.754265,150
675.246816,150
682.140163,150
671.747978,150
665.226235,150
657.470157,150
678.665018,150
679.860647,150
661.327385,150
669.459111,150
662.309422,150
702.128268,150
682.136445,150
667.766509,150
690.525827,150
677.097102,150
677.292140,150
685.879659,150
678.757698,150
657.947651,150
671.231128,150
677.399624,150
691.050133,150
697.065087,150
672.232773,150
681.989683,150
674.037770,150
673.741519,150
682.626341,150
675.678181,150
677.504128,150
696.747130,150
671.674877,150
706.874418,150
673.502067,150
683.521909,150
679.219795,150
670.869754,150
683.884468,150
658.033434,150
672.959294,150
688.215568,150
663.917954,150
704.452665,150
679.773797,150
671.829977,150
681.414215,150
663.921794,150
680.981512,150
654.644319,150
667.316157,150
676.878751,150
685.585072,150
665.014657,150
682.761213,150
672.099141,150
661.220621,150
694.540150,150
654.151659,150
662.953743,150
705.564815,150
680.558580,150
670.419357,150
674.604391,150
667.022187,150
686.356727,150
673.740136,150
648.547361,150
679.662411,150
692.048936,150
691.808398,150
657.337531,150
665.422598,150
665.662452,150
669.417778,150
669.224008,150
672.123963,150
675.144055,150
660.441686,150
672.139283,150
671.140836,150
668.264188,150
679.712118,150
683.379051,150
680.331599,150
693.198992,150
674.386106,150
666.260016,150
662.027808,150
678.689737,150
674.274360,150
666.536476,150
681.570671,150
688.236002,150
665.979358,150
684.067951,150
682.449283,150
691.094440,150
673.510746,150
659.408675,150
691.855937,150
669.771293,150
682.024225,150
658.392434,150
685.770807,150
637.351666,150
678.478695,150
680.552745,150
673.406541,150
681.139343,150
666.490545,150
686.145582,150
671.735172,150
639.416217,150
683.821770,150
673.753966,150
678.434339,150
664.371131,150
664.803221,150
677.540546,150
668.991030,150
684.154063,150
642.659039,150
692.301712,150
665.920513,150
665.150608,150
661.968383,150
658.323595,150
672.055278,150
673.208210,150
682.499689,150
682.600300,150
687.744839,150
666.273366,150
685.953749,150
665.421268,150
686.442682,150
697.767460,150
667.472253,150
666.713970,150
662.010467,150
662.411488,150
683.814539,150
681.801469,150
