grt,replica
690.689885,150
690.707751,150
685.444513,150
692.934416,150
676.390803,150
708.726031,150
707.373113,150
692.599426,150
693.060205,150
690.991019,150
665.174382,150
674.749780,150
702.178349,150
678.609262,150
687.874639,150
715.578609,150
698.992772,150
668.071929,150
691.011084,150
676.778179,150
690.538314,150
671.680284,150
686.905593,150
693.728258,150
689.895181,150
688.633957,150
663.626029,150
687.141037,150
701.730785,150
690.643869,150
678.239834,150
675.165462,150
682.312141,150
691.950009,150
715.885530,150
675.530273,150
678.910259,150
688.057673,150
667.878137,150
665.310047,150
677.755518,150
666.437719,150
668.479450,150
679.546985,150
662.308272,150
686.862604,150
693.263318,150
705.128397,150
692.486398,150
721.712813,150
704.743768,150
696.073317,150
696.531795,150
700.939097,150
699.490326,150
694.645411,150
704.919733,150
685.533072,150
705.396341,150
683.602618,150
678.387302,150
698.114719,150
700.373224,150
689.185306,150
702.554785,150
663.990069,150
686.472905,150
664.334083,150
680.202492,150
681.801493,150
680.397181,150
681.200849,150
668.981592,150
699.847704,150
682.753115,150
689.136746,150
687.256464,150
657.356503,150
680.466854,150
645.828135,150
677.004280,150
686.878833,150
677.148060,150
660.582801,150
687.039866,150
698.042154,150
702.015512,150
700.763715,150
671.299617,150
670.589818,150
710.931565,150
679.575722,150
685.346577,150
675.195151,150
695.896731,150
694.518334,150
686.472877,150
679.438665,150
692.839769,150
700.881599,150
682.922810,150
685.462815,150
696.009409,150
685.708576,150
732.612952,150
668.149336,150
700.672770,150
711.625445,150
687.064262,150
669.282133,150
685.529932,150
677.381201,150
681.716927,150
695.262558,150
681.283769,150
688.294827,150
708.155057,150
663.274872,150
678.153841,150
683.359675,150
672.273412,150
690.574604,150
657.594006,150
679.318179,150
683.512712,150
704.895136,150
685.637297,150
675.571039,150
664.539740,150
715.255384,150
700.170253,150
707.746444,150
716.509737,150
666.854611,150
681.748391,150
668.960242,150
687.859662,150
690.254967,150
722.568175,150
672.948460,150
698.180468,150
665.354127,150
676.898749,150
687.048187,150
689.227825,150
704.122040,150
676.816819,150
708.613874,150
753.396490,150
692.126441,150
