grt,replica
688.508638,100
694.119883,100
690.027243,100
681.901924,100
678.796416,100
675.040375,100
671.538632,100
672.462361,100
697.398597,100
699.339949,100
683.672863,100
689.787023,100
673.147241,100
677.251743,100
718.246766,100
680.184603,100
701.703733,100
699.329041,100
685.425136,100
708.241105,100
686.353931,100
693.527192,100
692.865924,100
703.287602,100
654.575452,100
685.653821,100
688.575814,100
703.088260,100
663.858006,100
682.954914,100
666.562067,100
671.603784,100
690.185665,100
683.279273,100
695.129108,100
682.452646,100
677.784824,100
676.998187,100
677.982425,100
691.313248,100
660.696191,100
694.167772,100
726.740969,100
693.934949,100
686.212446,100
693.525767,100
678.277314,100
696.887432,100
685.889028,100
682.866585,100
687.459813,100
677.588885,100
707.733944,100
689.239999,100
694.309581,100
665.593744,100
686.137030,100
679.314824,100
679.733843,100
692.065964,100
657.292076,100
686.538251,100
712.507242,100
682.681005,100
700.838408,100
666.716250,100
689.068306,100
700.259535,100
683.290206,100
706.647677,100
687.767104,100
658.468512,100
689.824065,100
681.789613,100
662.381067,100
671.036940,100
705.286493,100
736.947422,100
696.223069,100
674.104509,100
671.119490,100
683.926644,100
684.564035,100
692.955844,100
713.411437,100
690.657120,100
688.415222,100
679.086460,100
688.145303,100
683.380769,100
705.427406,100
687.695999,100
689.598324,100
676.695259,100
678.453586,100
642.382508,100
666.365911,100
698.562707,100
692.262399,100
695.152165,100
