ploss,replica
0.069047,500
0.034954,500
0.060510,500
0.034917,500
0.043860,500
0.039537,500
0.026466,500
0.049880,500
0.023819,500
0.032617,500
0.059672,500
0.044741,500
0.028457,500
0.030242,500
0.037184,500
0.046781,500
0.064032,500
0.081790,500
0.031026,500
0.038430,500
0.031199,500
0.066358,500
0.018908,500
0.053094,500
0.036705,500
0.024631,500
0.041899,500
0.016907,500
0.064829,500
0.023676,500
0.039271,500
0.054248,500
0.033948,500
0.023275,500
0.076202,500
0.026608,500
0.062667,500
0.040432,500
0.026634,500
0.057340,500
0.031893,500
0.026187,500
0.024990,500
0.051958,500
0.034082,500
0.044345,500
0.017350,500
0.034274,500
0.058154,500
0.036062,500
0.062574,500
0.032604,500
0.014676,500
0.043410,500
0.031454,500
0.052760,500
0.054945,500
0.038689,500
0.073930,500
0.056410,500
0.046603,500
0.028774,500
0.030192,500
0.045775,500
0.036508,500
0.037394,500
0.037376,500
0.061033,500
0.052177,500
0.040857,500
0.069659,500
0.058869,500
0.033061,500
0.062323,500
0.046184,500
0.058502,500
0.045128,500
0.024439,500
0.048432,500
0.067442,500
0.043960,500
0.045236,500
0.044523,500
0.034865,500
0.047841,500
0.049180,500
0.035728,500
0.032400,500
0.018303,500
0.044373,500
0.030687,500
0.023237,500
0.055257,500
0.033740,500
0.070004,500
0.023495,500
0.043836,500
0.053968,500
0.038035,500
