ploss,replica
0.000000,200
0.000000,200
0.000000,200
0.000461,200
0.000000,200
0.004007,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.009396,200
0.000000,200
0.000000,200
0.001850,200
0.000000,200
0.004837,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.006375,200
0.000000,200
0.000000,200
0.002291,200
0.000000,200
0.004104,200
0.000000,200
0.000000,200
0.000000,200
0.003319,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000452,200
0.000000,200
0.001345,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000922,200
0.000000,200
0.000000,200
0.000000,200
0.003923,200
0.004151,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.002821,200
0.000000,200
0.001918,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.003207,200
0.000000,200
0.000000,200
0.003704,200
0.000000,200
0.003248,200
0.000000,200
0.000000,200
0.000000,200
0.001369,200
0.001898,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000447,200
0.000465,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.003170,200
0.000000,200
0.000000,200
0.000000,200
0.000909,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.004568,200
0.008189,200
0.000000,200
0.000000,200
0.000000,200
0.000464,200
0.000000,200
0.000000,200
0.000460,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.005405,200
0.000000,200
0.002282,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000930,200
0.000000,200
0.001360,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.001404,200
0.004625,200
0.003205,200
0.002332,200
0.000000,200
0.000000,200
0.000000,200
0.004998,200
0.000000,200
0.000000,200
0.000000,200
0.002698,200
0.000000,200
0.000000,200
0.000000,200
0.003177,200
0.001834,200
0.000000,200
0.007759,200
0.002297,200
0.000000,200
0.002754,200
0.000920,200
0.000458,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.002649,200
0.004002,200
0.000000,200
0.001422,200
0.000000,200
0.004906,200
0.002323,200
0.000000,200
0.007256,200
0.000000,200
0.000000,200
0.000000,200
0.000462,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.002304,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.000000,200
0.002231,200
0.000000,200
0.000000,200
0.000000,200
0.000901,200
0.000000,200
0.000000,200
0.003195,200
0.003280,200
0.000000,200
0.000000,200
0.000464,200
