ploss,replica
0.017997,400
0.037262,400
0.031636,400
0.023576,400
0.019920,400
0.019246,400
0.000409,400
0.013280,400
0.030351,400
0.022709,400
0.014246,400
0.016935,400
0.020578,400
0.015476,400
0.015329,400
0.040670,400
0.027327,400
0.028383,400
0.006973,400
0.009738,400
0.016104,400
0.028940,400
0.017426,400
0.029607,400
0.025743,400
0.005677,400
0.010535,400
0.014493,400
0.018182,400
0.013799,400
0.032119,400
0.026736,400
0.020344,400
0.012893,400
0.033971,400
0.024115,400
0.027978,400
0.005668,400
0.000810,400
0.011142,400
0.010192,400
0.012330,400
0.027855,400
0.035615,400
0.027597,400
0.005691,400
0.009848,400
0.028208,400
0.027327,400
0.022805,400
0.029014,400
0.012556,400
0.021603,400
0.018891,400
0.016627,400
0.014222,400
0.037431,400
0.022610,400
0.026251,400
0.021538,400
0.022249,400
0.017623,400
0.023487,400
0.029331,400
0.022179,400
0.035672,400
0.015581,400
0.031596,400
0.027301,400
0.040824,400
0.014009,400
0.018145,400
0.014920,400
0.015176,400
0.009263,400
0.008087,400
0.011410,400
0.014388,400
0.001616,400
0.027425,400
0.009516,400
0.008197,400
0.012475,400
0.036859,400
0.022637,400
0.019386,400
0.014499,400
0.011976,400
0.010651,400
0.033360,400
0.041058,400
0.018276,400
0.031275,400
0.018765,400
0.006996,400
0.038982,400
0.017474,400
0.018146,400
0.005257,400
0.009852,400
0.009020,400
0.011586,400
0.008544,400
0.018109,400
0.015987,400
0.034164,400
0.017426,400
0.013934,400
0.015931,400
0.004965,400
0.051724,400
0.000000,400
0.006459,400
0.022966,400
0.018270,400
0.012551,400
0.017020,400
0.008554,400
0.015981,400
0.012109,400
0.014003,400
0.028812,400
0.005215,400
0.044730,400
0.010796,400
0.002044,400
0.004508,400
0.017558,400
0.024842,400
0.014073,400
0.046013,400
0.028321,400
0.008914,400
0.034605,400
0.009095,400
0.026430,400
0.010936,400
0.006234,400
0.036865,400
0.013821,400
0.023441,400
0.020118,400
0.019702,400
0.016963,400
0.000805,400
0.019679,400
0.003682,400
0.027744,400
0.015310,400
0.024101,400
0.027887,400
0.014625,400
0.016453,400
0.036335,400
0.027911,400
0.022517,400
0.015796,400
0.015787,400
0.017070,400
0.028805,400
0.018831,400
0.028525,400
0.016194,400
0.043269,400
0.002373,400
0.034178,400
0.019639,400
0.041441,400
0.042846,400
0.022965,400
0.028911,400
0.022091,400
0.039117,400
0.009756,400
0.016929,400
0.031432,400
0.019192,400
0.016984,400
0.021898,400
0.007481,400
0.025247,400
0.025814,400
0.017255,400
0.025000,400
0.008071,400
0.020684,400
0.007220,400
0.013699,400
0.021242,400
0.017467,400
0.020384,400
0.019718,400
0.030707,400
0.028516,400
0.011633,400
0.004928,400
0.018233,400
0.018152,400
0.018725,400
0.021268,400
0.024823,400
0.016203,400
0.040306,400
0.024830,400
0.009228,400
0.027723,400
0.018036,400
0.023312,400
0.011151,400
0.021652,400
0.003272,400
0.017864,400
0.028208,400
0.015898,400
0.020281,400
0.021765,400
0.027994,400
0.013850,400
0.029070,400
0.009464,400
0.040693,400
0.017878,400
0.019468,400
0.022619,400
0.009434,400
0.015931,400
0.015638,400
0.000000,400
0.035331,400
0.019857,400
0.012729,400
0.009619,400
0.019976,400
0.025621,400
0.010878,400
0.048184,400
0.015561,400
0.021268,400
0.010004,400
0.015783,400
0.023080,400
0.037325,400
0.008133,400
0.007819,400
0.008084,400
0.021092,400
0.014782,400
0.015329,400
0.025943,400
0.017613,400
0.017959,400
0.002874,400
0.030580,400
0.039326,400
0.020016,400
0.012475,400
0.032067,400
0.025213,400
0.020000,400
0.014038,400
0.009228,400
0.016474,400
0.026157,400
0.038462,400
0.018737,400
0.029130,400
0.030400,400
0.008976,400
0.003639,400
0.031437,400
0.029180,400
0.016640,400
0.057342,400
0.009407,400
0.022581,400
0.003666,400
0.024676,400
0.026829,400
0.017950,400
0.024351,400
0.011396,400
0.002856,400
0.027414,400
0.009196,400
0.032622,400
0.022746,400
0.009422,400
0.026432,400
0.030181,400
0.021015,400
0.016492,400
0.008274,400
0.011169,400
0.003755,400
0.013928,400
0.008794,400
