grt,replica
664.223940,400
678.036170,400
713.672713,400
693.602740,400
710.142310,400
672.224540,400
702.771939,400
689.514576,400
693.386656,400
667.429002,400
693.700151,400
678.231131,400
698.423129,400
679.098858,400
694.961542,400
681.609421,400
687.489017,400
682.495029,400
671.966194,400
682.992092,400
677.572353,400
700.995609,400
685.688044,400
689.695315,400
676.110663,400
719.854551,400
674.685741,400
677.370723,400
672.602258,400
678.388591,400
680.603775,400
699.111893,400
684.317436,400
689.734612,400
685.093216,400
675.810608,400
689.380719,400
649.791893,400
671.273221,400
685.462236,400
663.347282,400
680.166865,400
689.797529,400
716.878179,400
687.268764,400
681.709131,400
726.124786,400
685.612201,400
666.782772,400
697.551991,400
690.225557,400
677.731692,400
663.252406,400
701.888136,400
646.686558,400
706.641484,400
680.758801,400
687.491981,400
687.264751,400
693.904151,400
699.058492,400
705.665514,400
678.186009,400
688.203955,400
696.533030,400
666.667852,400
673.783882,400
684.112071,400
685.371470,400
683.114321,400
683.655012,400
669.845358,400
687.861730,400
654.343778,400
679.141097,400
691.358797,400
694.952831,400
692.891234,400
649.253257,400
699.920106,400
697.667872,400
696.887681,400
684.789478,400
698.429325,400
681.037110,400
680.751593,400
680.907728,400
678.693190,400
730.613946,400
690.650283,400
700.257999,400
706.277821,400
682.019104,400
717.265745,400
699.385396,400
688.065930,400
687.025487,400
692.065186,400
708.511134,400
684.313828,400
683.092159,400
670.366244,400
662.378696,400
674.591024,400
688.598218,400
688.414948,400
669.295523,400
673.580566,400
694.261336,400
698.469708,400
701.349130,400
674.912330,400
683.067732,400
678.245514,400
690.825965,400
646.102714,400
664.174470,400
708.408100,400
706.160943,400
698.213507,400
694.666630,400
721.237476,400
711.253301,400
675.949826,400
663.681030,400
685.883610,400
701.005391,400
682.863413,400
720.684271,400
695.996643,400
682.191923,400
716.044706,400
714.234673,400
676.197425,400
682.844515,400
725.838324,400
685.548097,400
701.842713,400
694.646890,400
686.231646,400
691.675121,400
698.258179,400
702.196070,400
674.126535,400
694.456837,400
683.258065,400
698.277036,400
688.604152,400
697.490780,400
690.268617,400
654.319467,400
667.975245,400
702.217276,400
682.252312,400
701.685075,400
690.798994,400
685.412615,400
690.240717,400
666.590618,400
698.441136,400
682.061715,400
679.348849,400
709.292956,400
688.063878,400
699.523470,400
675.422765,400
690.886300,400
701.603668,400
670.281800,400
670.841985,400
687.419396,400
690.029511,400
698.350812,400
673.365989,400
672.586568,400
698.816334,400
668.295645,400
695.766057,400
666.558795,400
678.561990,400
680.736240,400
677.451221,400
690.768224,400
679.174597,400
699.230806,400
676.443329,400
688.024272,400
666.734939,400
681.400026,400
693.134964,400
698.239618,400
674.348796,400
670.060207,400
702.469030,400
657.580928,400
680.618152,400
689.574840,400
660.408349,400
678.357125,400
693.245196,400
697.593825,400
686.582825,400
697.229386,400
711.896231,400
691.998295,400
694.465180,400
686.167223,400
673.199430,400
683.204666,400
669.983915,400
716.280034,400
673.505146,400
708.626849,400
683.056943,400
681.491128,400
720.295214,400
691.014416,400
694.193193,400
671.494872,400
677.179298,400
675.029353,400
668.972291,400
690.419099,400
705.611203,400
673.274310,400
710.596638,400
686.063065,400
703.482491,400
675.810102,400
681.029008,400
674.270539,400
677.188703,400
673.697911,400
689.195824,400
691.082677,400
671.742902,400
660.613683,400
686.043590,400
688.681380,400
701.000697,400
694.926804,400
665.554435,400
692.218478,400
697.242999,400
685.452945,400
692.634553,400
678.468881,400
677.929945,400
687.446450,400
693.850104,400
682.985691,400
682.081222,400
700.380546,400
682.006361,400
652.451115,400
684.629685,400
687.460930,400
705.350153,400
666.348494,400
694.992042,400
694.534985,400
676.118122,400
705.716484,400
725.758440,400
689.448266,400
692.274316,400
680.578589,400
678.373805,400
714.567270,400
662.110674,400
670.850148,400
687.757140,400
686.010358,400
708.609087,400
695.359792,400
699.441618,400
685.455993,400
697.893724,400
653.145335,400
680.399498,400
688.474983,400
705.189772,400
693.322834,400
695.096910,400
686.603927,400
681.165862,400
685.689775,400
678.621928,400
682.581803,400
664.983046,400
681.015985,400
681.327459,400
683.167968,400
708.549895,400
662.591507,400
680.972097,400
707.503793,400
678.803759,400
663.987536,400
689.172241,400
680.223565,400
674.734630,400
666.552348,400
676.125515,400
692.013565,400
680.890895,400
697.369181,400
676.416508,400
724.953338,400
674.531691,400
687.364543,400
680.406354,400
657.046979,400
706.791489,400
693.313660,400
682.549724,400
684.249131,400
677.003331,400
673.649240,400
701.467691,400
720.855401,400
702.904331,400
667.528082,400
708.853752,400
667.900503,400
708.382433,400
674.687560,400
695.603893,400
688.370213,400
674.714357,400
690.993726,400
680.079525,400
679.374904,400
656.667101,400
697.924485,400
689.997114,400
690.617322,400
649.844404,400
712.523655,400
685.253341,400
665.023057,400
668.112615,400
689.830048,400
719.567746,400
673.470315,400
720.679465,400
661.419529,400
673.682738,400
672.908006,400
709.588549,400
717.848228,400
687.175546,400
675.634203,400
673.890759,400
677.098600,400
678.670943,400
663.164492,400
714.836800,400
668.301040,400
730.857104,400
689.736555,400
692.706211,400
714.560685,400
679.667863,400
701.615234,400
679.706280,400
672.821714,400
714.164070,400
696.434837,400
688.921446,400
678.737606,400
670.775131,400
682.190072,400
702.103598,400
691.898893,400
690.784349,400
656.730110,400
678.734624,400
701.794670,400
679.755338,400
671.643721,400
673.231825,400
664.667487,400
675.957339,400
695.892331,400
653.294097,400
718.249022,400
684.879771,400
703.350160,400
698.057760,400
699.242287,400
672.093554,400
701.944522,400
679.785642,400
696.433120,400
704.313331,400
702.292319,400
698.437391,400
679.299024,400
714.254775,400
