ploss,replica
0.049116,450
0.044480,450
0.044400,450
0.047904,450
0.043220,450
0.028777,450
0.023616,450
0.028687,450
0.045657,450
0.053381,450
0.041241,450
0.038415,450
0.038557,450
0.036068,450
0.049583,450
0.039038,450
0.022892,450
0.034567,450
0.025796,450
0.028329,450
0.044400,450
0.030000,450
0.023935,450
0.027575,450
0.032179,450
0.042863,450
0.034605,450
0.040641,450
0.057476,450
0.043836,450
0.040660,450
0.034181,450
0.055172,450
0.035857,450
0.022195,450
0.026854,450
0.031978,450
0.040016,450
0.024121,450
0.028968,450
0.032999,450
0.024847,450
0.015378,450
0.043651,450
0.038079,450
0.036356,450
0.023702,450
0.025894,450
0.066667,450
0.017263,450
0.025214,450
0.051843,450
0.041633,450
0.029743,450
0.059482,450
0.046795,450
0.061081,450
0.045491,450
0.052239,450
0.023246,450
0.032569,450
0.058527,450
0.064793,450
0.038196,450
0.036072,450
0.027823,450
0.048780,450
0.042639,450
0.030145,450
0.041415,450
0.041449,450
0.031490,450
0.068419,450
0.048150,450
0.028991,450
0.052569,450
0.032468,450
0.029735,450
0.041848,450
0.025224,450
0.027104,450
0.059701,450
0.036978,450
0.043697,450
0.029988,450
0.049442,450
0.025915,450
0.032543,450
0.048058,450
0.031250,450
0.046076,450
0.028526,450
0.038507,450
0.030145,450
0.061979,450
0.036537,450
0.066131,450
0.029772,450
0.041502,450
0.061748,450
0.026824,450
0.040647,450
0.029940,450
0.032207,450
0.052611,450
0.026029,450
0.059707,450
0.052188,450
0.047126,450
0.029952,450
0.052964,450
0.023129,450
0.019876,450
0.046659,450
0.043969,450
0.026738,450
0.029235,450
0.047135,450
0.049590,450
0.059185,450
0.037924,450
0.036289,450
0.043740,450
0.045184,450
0.040640,450
0.055274,450
0.049259,450
0.031111,450
0.040287,450
0.036686,450
0.026760,450
0.051514,450
0.042749,450
0.018087,450
0.035496,450
0.060655,450
0.041387,450
0.056898,450
0.054387,450
0.020799,450
0.035008,450
0.055491,450
0.041633,450
0.040371,450
0.035284,450
0.038099,450
0.059666,450
0.040702,450
0.066379,450
0.039952,450
0.039967,450
0.035472,450
0.031785,450
0.033871,450
0.061943,450
0.031842,450
0.035974,450
0.039732,450
0.050973,450
0.044667,450
0.032284,450
0.038692,450
0.039447,450
0.035484,450
0.022249,450
0.029338,450
0.062714,450
0.040364,450
0.059011,450
0.031376,450
0.043748,450
0.025580,450
0.035812,450
0.042060,450
0.046252,450
0.039775,450
0.034634,450
0.058961,450
0.038162,450
0.031275,450
0.034205,450
0.045842,450
0.055713,450
0.047847,450
0.055200,450
0.059285,450
0.050257,450
0.018275,450
0.031226,450
0.025041,450
0.057503,450
0.039484,450
0.046838,450
0.045020,450
0.050217,450
0.040239,450
0.058894,450
0.035966,450
0.031804,450
0.041401,450
0.026607,450
0.025580,450
0.033145,450
0.030106,450
0.030192,450
0.037907,450
0.034030,450
0.042020,450
0.022998,450
0.027890,450
0.037394,450
0.028237,450
0.041266,450
0.018092,450
0.043110,450
0.031159,450
0.041007,450
0.039952,450
0.037052,450
0.044418,450
0.037349,450
0.027239,450
0.042989,450
0.036469,450
0.031429,450
0.057422,450
