ploss,replica
0.062623,400
0.045472,400
0.062745,400
0.049668,400
0.033072,400
0.049220,400
0.028594,400
0.066980,400
0.028808,400
0.035420,400
0.032919,400
0.038386,400
0.018313,400
0.043392,400
0.032841,400
0.046240,400
0.031596,400
0.026176,400
0.044375,400
0.052342,400
0.070688,400
0.046061,400
0.036580,400
0.046943,400
0.054538,400
0.017004,400
0.041365,400
0.045783,400
0.039075,400
0.055512,400
0.043057,400
0.065974,400
0.026457,400
0.065645,400
0.035743,400
0.057042,400
0.054640,400
0.042985,400
0.014557,400
0.022071,400
0.037606,400
0.040396,400
0.041013,400
0.030757,400
0.043079,400
0.085682,400
0.049373,400
0.028015,400
0.035006,400
0.053036,400
0.042779,400
0.024847,400
0.044560,400
0.050874,400
0.033926,400
0.022382,400
0.034119,400
0.049921,400
0.043373,400
0.059491,400
0.028244,400
0.046160,400
0.039490,400
0.060124,400
0.041766,400
0.043183,400
0.024860,400
0.044586,400
0.044823,400
0.057730,400
0.027194,400
0.038320,400
0.037360,400
0.024240,400
0.038997,400
0.044568,400
0.038430,400
0.023497,400
0.038446,400
0.034511,400
0.033198,400
0.049310,400
0.046465,400
0.009031,400
0.049560,400
0.057608,400
0.044686,400
0.049822,400
0.063804,400
0.027767,400
0.036217,400
0.043529,400
0.053729,400
0.051797,400
0.036730,400
0.061044,400
0.036542,400
0.037812,400
0.045904,400
0.029292,400
0.046596,400
0.020064,400
0.057485,400
0.047073,400
0.025072,400
0.023482,400
0.039953,400
0.043495,400
0.053292,400
0.053360,400
0.036846,400
0.026149,400
0.041499,400
0.042654,400
0.046737,400
0.021420,400
0.061700,400
0.032154,400
0.023342,400
0.052125,400
0.023901,400
0.047876,400
0.032322,400
0.023962,400
0.023645,400
0.049682,400
0.021774,400
0.039592,400
0.039489,400
0.056769,400
0.038430,400
0.039968,400
0.042994,400
0.045822,400
0.054538,400
0.037217,400
0.032233,400
0.063067,400
0.054827,400
0.051313,400
0.013174,400
0.031701,400
0.018011,400
0.037334,400
0.040143,400
0.058022,400
0.041085,400
0.049433,400
0.028687,400
0.053834,400
0.034205,400
0.032016,400
0.044668,400
0.058055,400
0.040850,400
0.020417,400
0.021423,400
0.039034,400
0.033502,400
0.053883,400
0.034342,400
0.044321,400
0.043599,400
0.045798,400
0.057760,400
0.036327,400
0.034818,400
0.053161,400
0.036570,400
0.025437,400
0.041233,400
0.032054,400
0.034884,400
0.034181,400
0.045959,400
0.040249,400
0.041650,400
0.026039,400
0.027341,400
0.012029,400
0.036255,400
0.042840,400
0.029707,400
0.035388,400
0.037409,400
0.022553,400
0.032086,400
0.046664,400
0.047542,400
0.062945,400
0.057467,400
0.041048,400
0.034608,400
0.028007,400
0.034691,400
0.013262,400
0.043529,400
0.054560,400
0.018603,400
0.038477,400
0.028129,400
0.028524,400
0.065625,400
0.053375,400
0.035813,400
0.028640,400
0.079563,400
0.043601,400
0.022342,400
0.075244,400
0.015283,400
0.043991,400
0.045296,400
0.028980,400
0.038507,400
0.055828,400
0.042528,400
0.045637,400
0.038227,400
0.038122,400
0.037803,400
0.039546,400
0.049612,400
0.047352,400
0.040339,400
0.020300,400
0.039686,400
0.036768,400
0.038585,400
0.045687,400
0.058941,400
0.035874,400
0.014706,400
0.061933,400
0.040130,400
0.020953,400
0.058095,400
0.038061,400
0.039588,400
0.029263,400
0.030328,400
0.034426,400
0.050079,400
0.018418,400
0.056920,400
0.042139,400
0.061758,400
0.043564,400
0.054043,400
0.051738,400
0.041994,400
0.034948,400
0.039002,400
0.069569,400
0.054339,400
0.072973,400
0.047151,400
0.044349,400
0.045326,400
0.033051,400
0.050775,400
0.048810,400
0.052314,400
0.027236,400
0.049841,400
0.020973,400
0.032582,400
0.036327,400
0.026432,400
0.019950,400
0.054233,400
0.041944,400
0.034922,400
0.016168,400
0.028325,400
0.056818,400
0.039333,400
0.044788,400
0.036581,400
0.028765,400
0.034808,400
0.035412,400
0.036095,400
0.039516,400
0.027205,400
0.047505,400
0.026538,400
0.062379,400
0.017692,400
0.046068,400
0.057439,400
0.024537,400
0.033347,400
0.030429,400
0.048532,400
0.052218,400
0.047953,400
0.034912,400
0.044276,400
0.039867,400
0.020074,400
0.054773,400
0.055859,400
0.047393,400
0.031111,400
0.063672,400
0.048279,400
0.024533,400
0.045564,400
0.034385,400
0.044223,400
0.035067,400
0.045063,400
0.033584,400
0.022481,400
0.029182,400
0.042071,400
0.018033,400
0.065495,400
0.034747,400
0.034469,400
0.060643,400
0.052941,400
0.033671,400
0.022472,400
0.075787,400
0.045289,400
0.030315,400
0.040412,400
0.044908,400
0.046937,400
0.038692,400
0.053275,400
0.012674,400
0.025441,400
0.061811,400
0.051450,400
0.056497,400
0.049822,400
0.032553,400
0.037647,400
0.041633,400
0.057253,400
0.036566,400
0.053840,400
0.044654,400
0.027479,400
0.048124,400
0.053939,400
0.038630,400
0.052652,400
0.036846,400
0.045777,400
0.039727,400
0.043912,400
0.050861,400
0.039367,400
0.035800,400
0.059115,400
0.046751,400
0.038171,400
0.028733,400
0.029996,400
0.024989,400
0.036872,400
0.032787,400
0.056724,400
0.036097,400
0.030556,400
0.045329,400
0.032051,400
0.030695,400
0.043154,400
0.054567,400
0.030884,400
0.056060,400
0.049304,400
0.047040,400
0.037758,400
0.039411,400
0.040290,400
0.018952,400
0.030874,400
0.059033,400
0.058706,400
0.022818,400
0.037818,400
0.042305,400
0.053006,400
0.034077,400
0.029003,400
0.029529,400
0.032072,400
0.026812,400
0.027949,400
0.036819,400
0.054740,400
0.035771,400
0.032507,400
0.043965,400
