ploss,replica
0.051494,200
0.048761,200
0.021586,200
0.025568,200
0.040000,200
0.051323,200
0.043822,200
0.028783,200
0.034717,200
0.030377,200
0.040873,200
0.039632,200
0.013955,200
0.047746,200
0.038293,200
0.038431,200
0.025417,200
0.059434,200
0.020284,200
0.056796,200
0.036371,200
0.040145,200
0.021921,200
0.033253,200
0.033576,200
0.042181,200
0.035152,200
0.018182,200
0.045746,200
0.054768,200
0.030801,200
0.025420,200
0.028641,200
0.024491,200
0.050928,200
0.027334,200
0.038260,200
0.030103,200
0.020246,200
0.036508,200
0.021946,200
0.078469,200
0.038091,200
0.037728,200
0.048478,200
0.027483,200
0.033181,200
0.051041,200
0.044262,200
0.047395,200
0.047352,200
0.022841,200
0.042339,200
0.050060,200
0.026264,200
0.056823,200
0.044083,200
0.040400,200
0.031885,200
0.019690,200
0.034649,200
0.057813,200
0.035515,200
0.052129,200
0.040640,200
0.045508,200
0.043790,200
0.029157,200
0.037081,200
0.053076,200
0.044035,200
0.043725,200
0.038399,200
0.014210,200
0.048216,200
0.017981,200
0.028423,200
0.036844,200
0.035601,200
0.051480,200
0.038659,200
0.044497,200
0.036822,200
0.048608,200
0.044836,200
0.037500,200
0.054233,200
0.049245,200
0.061446,200
0.058171,200
0.029276,200
0.040631,200
0.038352,200
0.039144,200
0.045161,200
0.027438,200
0.049843,200
0.031860,200
0.043093,200
0.026133,200
0.034178,200
0.036797,200
0.033266,200
0.039653,200
0.041849,200
0.026042,200
0.078036,200
0.055799,200
0.030839,200
0.042752,200
0.027313,200
0.047692,200
0.032787,200
0.041200,200
0.051152,200
0.040079,200
0.051891,200
0.040858,200
0.033740,200
0.056316,200
0.037275,200
0.046980,200
0.044988,200
0.025142,200
0.048451,200
0.026423,200
0.053375,200
0.048611,200
0.036241,200
0.048273,200
0.055797,200
0.062871,200
0.056878,200
0.046975,200
0.045773,200
0.031700,200
0.023126,200
0.027092,200
0.045786,200
0.040816,200
0.050162,200
0.034786,200
0.054811,200
0.039748,200
0.048490,200
0.039608,200
0.052227,200
0.033400,200
0.032284,200
0.041365,200
0.025726,200
0.043217,200
0.047528,200
0.033415,200
0.064708,200
0.050039,200
0.049923,200
0.043778,200
0.019506,200
0.036238,200
0.033038,200
0.036961,200
0.041518,200
0.036756,200
0.038940,200
0.052946,200
0.037975,200
0.035863,200
0.032741,200
0.035614,200
0.027676,200
0.021118,200
0.023628,200
0.030032,200
0.021452,200
0.036159,200
0.028097,200
0.020934,200
0.043006,200
0.045016,200
0.024742,200
0.037310,200
0.032452,200
0.062053,200
0.051567,200
0.034898,200
0.042840,200
0.033236,200
0.039192,200
0.033739,200
0.051025,200
0.021144,200
0.029935,200
0.049660,200
0.049777,200
0.057517,200
0.038462,200
0.035116,200
0.038430,200
0.030670,200
