ploss,replica
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.006095,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000461,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.003195,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.000000,50
0.001840,50
0.000000,50
0.000000,50
0.008333,50
0.001420,50
0.000457,50
0.000000,50
0.000000,50
0.003202,50
0.002277,50
0.004887,50
0.000000,50
