ploss,replica
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.002409,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.001610,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000794,400
0.000000,400
0.000000,400
0.001584,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.001946,400
0.001222,400
0.002868,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.002386,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000774,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000407,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000400,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.001940,400
0.000000,400
0.000000,400
0.000755,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
0.000000,400
