ploss,replica
0.040180,450
0.068514,450
0.042942,450
0.069199,450
0.047797,450
0.024270,450
0.076391,450
0.052171,450
0.088937,450
0.048494,450
0.051311,450
0.016590,450
0.051836,450
0.043103,450
0.036594,450
0.063406,450
0.053946,450
0.036420,450
0.048003,450
0.053199,450
0.041187,450
0.044241,450
0.035661,450
0.039391,450
0.051788,450
0.039068,450
0.038023,450
0.089368,450
0.066959,450
0.046955,450
0.049575,450
0.050558,450
0.075880,450
0.044703,450
0.041117,450
0.064163,450
0.049512,450
0.014345,450
0.061029,450
0.050941,450
0.051871,450
0.057407,450
0.048175,450
0.082452,450
0.041096,450
0.029090,450
0.038824,450
0.048188,450
0.038031,450
0.040959,450
0.047779,450
0.050885,450
0.054665,450
0.035094,450
0.070866,450
0.067251,450
0.037519,450
0.020507,450
0.033879,450
0.055556,450
0.081500,450
0.030235,450
0.063594,450
0.039820,450
0.041916,450
0.069402,450
0.057471,450
0.056184,450
0.026414,450
0.051661,450
0.030881,450
0.037993,450
0.056541,450
0.064587,450
0.069164,450
0.041470,450
0.056349,450
0.050183,450
0.064735,450
0.057259,450
0.031979,450
0.079289,450
0.051987,450
0.054275,450
0.039664,450
0.055763,450
0.100212,450
0.029367,450
0.048808,450
0.044931,450
0.083583,450
0.033484,450
0.072029,450
0.088654,450
0.047913,450
0.072415,450
0.036097,450
0.049611,450
0.051603,450
0.031939,450
0.048512,450
0.062802,450
0.067236,450
0.041186,450
0.078761,450
0.051487,450
0.033195,450
0.046708,450
0.062360,450
0.050168,450
0.063521,450
0.033687,450
0.040135,450
0.044596,450
0.040000,450
0.051081,450
0.090022,450
0.047761,450
0.039295,450
0.041310,450
0.052358,450
0.060697,450
0.055142,450
0.016031,450
0.037830,450
0.094340,450
0.043478,450
0.031309,450
0.070407,450
0.024087,450
0.033509,450
0.050222,450
