grt,replica
684.705081,250
670.079108,250
658.363590,250
667.879918,250
667.177491,250
652.905608,250
662.742738,250
654.130450,250
673.444662,250
682.644399,250
653.086227,250
654.816073,250
662.209292,250
680.490222,250
652.316471,250
640.845298,250
655.981199,250
668.040530,250
666.742546,250
665.075315,250
651.561644,250
659.213341,250
679.381892,250
670.294388,250
655.384757,250
680.022117,250
652.171753,250
666.210113,250
657.113251,250
640.366754,250
665.162406,250
654.780059,250
657.847875,250
660.885752,250
674.113938,250
651.413171,250
667.324080,250
672.822289,250
656.301083,250
646.470497,250
659.566499,250
635.244064,250
672.486795,250
662.931876,250
643.668233,250
680.046965,250
674.356288,250
677.558016,250
665.283598,250
677.116824,250
649.454505,250
672.644849,250
665.630139,250
677.084836,250
680.554024,250
666.538447,250
682.904653,250
659.082201,250
653.772632,250
670.712423,250
667.648783,250
673.793728,250
666.598844,250
681.474846,250
638.772191,250
668.916948,250
664.279132,250
646.992102,250
685.948965,250
665.685103,250
654.707406,250
663.738497,250
634.169143,250
628.821807,250
658.172498,250
678.313469,250
677.549114,250
663.699911,250
667.650272,250
687.117843,250
647.167936,250
654.340581,250
671.020670,250
670.411686,250
666.863245,250
659.783098,250
679.990162,250
651.941306,250
664.761540,250
670.678812,250
657.029855,250
665.012753,250
646.577750,250
673.090900,250
662.451102,250
683.756366,250
660.664864,250
663.852645,250
672.522117,250
648.743149,250
659.067169,250
651.008582,250
652.354106,250
656.631563,250
634.818029,250
669.093613,250
683.859714,250
672.897445,250
675.872470,250
675.049761,250
677.383916,250
680.850348,250
676.507951,250
674.289808,250
641.725686,250
648.594280,250
658.454069,250
637.262106,250
690.084110,250
652.154649,250
665.627473,250
663.616140,250
654.330791,250
678.947040,250
679.016005,250
665.408093,250
663.412434,250
669.742121,250
679.005813,250
662.863769,250
655.755794,250
675.910231,250
662.049373,250
660.440077,250
648.838070,250
644.790933,250
666.200284,250
668.651496,250
682.891083,250
692.684406,250
671.570342,250
669.921535,250
648.606561,250
666.062309,250
672.794345,250
666.453852,250
666.958595,250
682.482959,250
652.125791,250
665.486106,250
676.796978,250
667.836133,250
652.533502,250
680.665509,250
646.566271,250
665.377570,250
675.574666,250
664.973640,250
673.659538,250
646.776536,250
654.887514,250
666.930219,250
678.109541,250
688.672003,250
678.319468,250
654.630779,250
664.608518,250
654.704403,250
672.409143,250
649.468547,250
688.745441,250
672.627769,250
650.364521,250
671.114428,250
696.544741,250
659.404344,250
666.683225,250
655.094743,250
674.658118,250
665.534090,250
664.770515,250
674.634224,250
674.194184,250
658.939654,250
642.066673,250
661.614930,250
672.476230,250
645.875110,250
678.836678,250
654.124205,250
673.683715,250
626.518612,250
658.814076,250
681.177234,250
668.433316,250
647.098828,250
644.749052,250
670.970871,250
674.934057,250
667.562260,250
659.622153,250
652.836908,250
650.537520,250
675.683493,250
650.293106,250
652.525214,250
674.127943,250
666.182799,250
660.886794,250
658.227358,250
684.386304,250
675.580631,250
660.173845,250
677.957135,250
648.078941,250
656.931214,250
683.072873,250
663.868635,250
661.085991,250
671.957096,250
664.171718,250
692.747700,250
678.865226,250
675.996256,250
657.097318,250
655.344172,250
665.555625,250
667.052808,250
659.214286,250
667.652279,250
667.278774,250
667.454048,250
678.779039,250
677.598121,250
656.679292,250
675.942603,250
645.735987,250
657.508606,250
665.735930,250
685.798971,250
646.936557,250
667.933185,250
674.051907,250
672.666053,250
664.644566,250
655.449009,250
672.591030,250
658.407954,250
682.066252,250
639.819496,250
