ploss,replica
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
0.000000,500
