ploss,replica
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000387,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001231,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001185,150
0.001194,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000409,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.002722,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001267,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.001591,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
0.000000,150
