ploss,replica
0.052478,100
0.041786,100
0.032787,100
0.029935,100
0.035878,100
0.041489,100
0.046751,100
0.045566,100
0.043956,100
0.024240,100
0.041283,100
0.053487,100
0.048957,100
0.030650,100
0.022826,100
0.034620,100
0.020991,100
0.047638,100
0.068868,100
0.060153,100
0.050613,100
0.056840,100
0.065439,100
0.027949,100
0.023554,100
0.046699,100
0.040469,100
0.045244,100
0.024491,100
0.040032,100
0.058686,100
0.048800,100
0.026412,100
0.041799,100
0.034292,100
0.045995,100
0.041716,100
0.015802,100
0.029242,100
0.036541,100
0.029114,100
0.030500,100
0.052962,100
0.059242,100
0.034000,100
0.044365,100
0.048164,100
0.036036,100
0.042322,100
0.039722,100
0.056942,100
0.028869,100
0.032963,100
0.021225,100
0.026391,100
0.044622,100
0.056394,100
0.031521,100
0.041950,100
0.035184,100
0.054438,100
0.056135,100
0.028298,100
0.063511,100
0.033752,100
0.031337,100
0.032862,100
0.036556,100
0.047657,100
0.049981,100
0.024000,100
0.034357,100
0.018891,100
0.035010,100
0.017842,100
0.035178,100
0.046952,100
0.024490,100
0.070476,100
0.032324,100
0.042328,100
0.040700,100
0.033776,100
0.042459,100
0.035923,100
0.019184,100
0.036082,100
0.037545,100
0.059791,100
0.036963,100
0.027778,100
0.031950,100
0.056144,100
0.027629,100
0.047203,100
0.045599,100
0.034663,100
0.067737,100
0.039711,100
0.037713,100
