grt,batch
683.537650,1
681.209055,2
702.753183,3
693.921339,4
673.079607,5
673.947949,6
684.809602,7
702.178030,8
686.786516,9
682.629218,10
695.196621,11
688.815859,12
656.164980,13
700.051263,14
694.072160,15
685.197628,16
667.947830,17
676.839698,18
689.222943,19
692.481403,20
696.539506,21
671.666125,22
700.490824,23
701.776599,24
686.325772,25
810.802202,26
682.215068,27
700.297394,28
680.240211,29
713.758729,30
664.556251,31
712.630274,32
671.584691,33
730.603798,34
682.509189,35
667.207758,36
669.017581,37
662.710448,38
714.694667,39
685.419702,40
677.351666,41
720.236577,42
692.910730,43
695.806159,44
713.233298,45
707.740361,46
724.960558,47
718.503231,48
717.487218,49
684.625853,50
700.485784,51
717.454116,52
708.064869,53
711.808359,54
670.438437,55
670.039263,56
691.031073,57
686.845979,58
678.339349,59
719.631898,60
669.906590,61
679.947958,62
693.496499,63
703.685940,64
684.926202,65
708.954983,66
700.164630,67
716.016298,68
696.467943,69
694.513506,70
687.252456,71
694.716081,72
686.346299,73
683.202971,74
739.471127,75
718.151979,76
657.938788,77
666.016391,78
700.036968,79
665.664022,80
682.734183,81
682.348524,82
669.466210,83
649.668171,84
684.773073,85
670.257828,86
678.933436,87
676.939969,88
736.277401,89
686.219085,90
683.435724,91
689.147022,92
684.096418,93
700.987717,94
658.636826,95
681.753375,96
683.272231,97
695.192982,98
671.780101,99
685.560699,100
701.871269,101
677.724768,102
702.132654,103
678.581357,104
701.560705,105
651.649238,106
680.124772,107
676.164709,108
685.266721,109
677.949426,110
718.118111,111
685.425731,112
680.969320,113
676.681814,114
679.721194,115
705.982639,116
680.035957,117
669.570346,118
669.045519,119
729.183035,120
680.777685,121
664.639136,122
657.354874,123
692.651426,124
690.281807,125
685.849761,126
688.430520,127
698.805030,128
684.353447,129
673.576068,130
697.597784,131
700.064350,132
674.366323,133
716.060519,134
669.651801,135
705.532514,136
702.762386,137
720.229996,138
672.184573,139
705.074932,140
680.267098,141
684.030811,142
714.877646,143
677.448413,144
685.906392,145
690.591137,146
684.623630,147
667.434690,148
674.763358,149
686.194162,150
700.648673,151
717.733486,152
682.691748,153
681.626013,154
644.652831,155
660.725897,156
669.242847,157
684.588951,158
684.327686,159
671.376822,160
664.617919,161
690.117838,162
686.853243,163
705.899272,164
658.836564,165
670.240802,166
691.206350,167
667.436936,168
682.485672,169
691.821835,170
687.761690,171
666.377720,172
699.695650,173
683.268348,174
685.394292,175
686.213938,176
695.306955,177
675.839060,178
661.289408,179
705.838029,180
739.063859,181
719.639748,182
687.074222,183
701.446279,184
672.822370,185
719.934385,186
667.922498,187
669.228103,188
680.350095,189
694.667301,190
654.966492,191
665.405462,192
666.150230,193
683.530258,194
673.678582,195
679.157325,196
694.815341,197
707.728136,198
694.967147,199
679.686349,200
703.850863,201
689.664060,202
678.042913,203
672.426905,204
670.795476,205
710.898922,206
672.297161,207
692.003401,208
682.064014,209
667.669919,210
664.657678,211
693.320185,212
699.684205,213
694.686158,214
717.550908,215
691.867410,216
665.230304,217
675.689758,218
679.941970,219
691.997493,220
663.274805,221
682.458121,222
696.651110,223
727.040074,224
680.539669,225
664.981072,226
672.308902,227
701.110555,228
730.828339,229
689.229651,230
684.479781,231
737.408638,232
697.170001,233
688.182739,234
697.456291,235
661.935810,236
702.844050,237
707.468831,238
663.005546,239
685.114271,240
667.210201,241
682.147087,242
689.669769,243
704.740448,244
691.424071,245
691.975752,246
699.286382,247
702.036697,248
705.526763,249
714.713350,250
701.290331,251
693.378757,252
664.642048,253
660.800941,254
676.033338,255
697.959514,256
707.038030,257
680.126890,258
676.732800,259
675.236708,260
716.187731,261
731.831875,262
650.274100,263
700.092328,264
675.302173,265
674.964441,266
721.161406,267
667.955647,268
677.708351,269
670.269729,270
789.786802,271
696.988034,272
670.247192,273
658.274438,274
685.181639,275
697.573083,276
700.911271,277
686.663318,278
698.815278,279
715.787202,280
687.043296,281
715.449452,282
674.211721,283
661.232976,284
676.206061,285
681.029901,286
676.380409,287
695.708949,288
671.358895,289
686.841423,290
704.997127,291
671.642447,292
672.959673,293
681.255612,294
666.750320,295
718.888176,296
664.713876,297
684.734304,298
673.117197,299
702.283016,300
708.650009,301
675.824476,302
689.083810,303
651.380813,304
692.378403,305
666.171210,306
671.687614,307
693.696498,308
688.930123,309
682.887758,310
689.394071,311
684.462864,312
676.277288,313
669.561456,314
674.795324,315
698.011202,316
670.689245,317
667.336285,318
683.189107,319
707.219930,320
698.245017,321
702.938560,322
697.770161,323
685.115895,324
693.076579,325
693.370409,326
666.977719,327
654.879157,328
688.379310,329
671.821852,330
724.658069,331
695.461810,332
683.457531,333
654.261682,334
667.592461,335
703.200543,336
688.008040,337
677.082290,338
672.781050,339
680.576217,340
720.657960,341
691.934957,342
672.698775,343
683.514877,344
698.850332,345
688.239603,346
723.266669,347
677.526262,348
692.798711,349
671.169220,350
689.674130,351
708.639229,352
705.237524,353
669.679281,354
680.667799,355
671.477091,356
674.909545,357
689.221165,358
705.295085,359
700.921552,360
678.507925,361
721.100443,362
681.886391,363
710.190517,364
657.496369,365
684.890997,366
675.072171,367
682.003506,368
679.633458,369
679.085144,370
705.869161,371
742.614986,372
635.919524,373
664.912423,374
693.954556,375
684.759049,376
691.537900,377
695.304031,378
693.874003,379
662.198863,380
683.937917,381
676.909763,382
690.697548,383
666.225280,384
691.624495,385
692.278699,386
679.638516,387
667.366788,388
697.082703,389
670.491132,390
659.950824,391
720.849367,392
676.422167,393
672.901964,394
719.074916,395
679.019113,396
709.948377,397
677.199883,398
692.903504,399
720.207738,400
691.304285,401
687.631616,402
688.138664,403
686.921836,404
686.417631,405
714.006449,406
666.711476,407
664.890287,408
676.700213,409
673.310966,410
676.748060,411
682.478094,412
695.542057,413
685.252961,414
681.222714,415
678.988985,416
704.166127,417
704.310661,418
700.325236,419
671.327904,420
698.867135,421
644.707114,422
686.802685,423
645.180312,424
661.985271,425
672.202744,426
694.230393,427
677.295821,428
675.746949,429
705.954433,430
680.334392,431
703.828617,432
719.610935,433
723.979008,434
676.515834,435
678.288913,436
676.971923,437
688.802968,438
711.771562,439
659.595544,440
716.930774,441
664.273583,442
684.720123,443
684.803266,444
697.514311,445
677.973304,446
668.389136,447
693.266088,448
665.180685,449
673.567230,450
709.523818,451
655.964938,452
686.560598,453
649.484270,454
691.494246,455
707.189669,456
665.024088,457
684.731094,458
689.611800,459
690.506171,460
682.282854,461
706.181470,462
714.838598,463
714.812745,464
680.099584,465
674.285087,466
711.476144,467
675.614206,468
673.910249,469
683.856314,470
700.939559,471
681.164852,472
644.226926,473
671.927335,474
659.753529,475
705.086891,476
687.975603,477
688.428637,478
661.804815,479
703.750922,480
708.834678,481
714.429812,482
670.516557,483
677.644786,484
678.795264,485
680.459132,486
685.102398,487
675.228063,488
667.682254,489
674.129037,490
686.479512,491
705.784095,492
693.003316,493
677.406702,494
678.550278,495
686.999324,496
667.364066,497
694.465893,498
690.876489,499
748.625860,500
674.860621,501
678.619563,502
673.654393,503
680.731736,504
691.742785,505
687.192550,506
660.614178,507
690.087174,508
682.422133,509
684.901051,510
661.470026,511
711.281665,512
710.455002,513
675.701982,514
704.637547,515
717.992952,516
716.291750,517
700.757320,518
673.256086,519
710.076738,520
708.117743,521
671.649556,522
680.988619,523
665.417305,524
690.579960,525
701.719081,526
701.235457,527
673.223483,528
672.324012,529
701.402133,530
704.946012,531
672.676627,532
701.252973,533
680.730405,534
660.319580,535
727.511872,536
707.466717,537
693.633626,538
715.128442,539
688.306079,540
666.808540,541
699.878211,542
718.859290,543
697.337713,544
684.469405,545
695.230308,546
705.516133,547
704.301268,548
676.972377,549
685.150356,550
673.026858,551
699.442926,552
696.709718,553
659.817526,554
691.716125,555
686.424360,556
727.532801,557
686.182041,558
704.745855,559
662.190166,560
714.155873,561
740.069867,562
695.823166,563
701.735400,564
686.931193,565
680.656883,566
654.938622,567
676.152320,568
685.341296,569
714.028088,570
722.309460,571
704.794292,572
678.333837,573
766.715843,574
712.987628,575
645.563428,576
701.772111,577
671.692422,578
689.068454,579
667.082793,580
668.396071,581
690.483156,582
661.262907,583
680.755420,584
690.725328,585
677.419160,586
663.412791,587
666.136654,588
718.098488,589
675.784588,590
689.059908,591
695.002063,592
683.027767,593
692.786869,594
670.586788,595
688.148249,596
686.690575,597
665.017812,598
680.511781,599
652.632268,600
667.525665,601
678.702038,602
679.409152,603
689.717495,604
683.541910,605
723.507816,606
702.331642,607
696.749421,608
703.714238,609
699.044832,610
677.707909,611
681.054038,612
690.875702,613
684.076334,614
696.590250,615
701.876137,616
708.147217,617
696.941164,618
680.201617,619
686.882827,620
661.353472,621
685.482350,622
709.246729,623
692.589278,624
718.703258,625
681.546454,626
692.389090,627
716.156243,628
684.523908,629
683.698041,630
684.262998,631
697.196096,632
672.617387,633
713.376785,634
699.855302,635
691.278447,636
689.414511,637
671.065974,638
724.880180,639
712.903929,640
674.873804,641
692.877509,642
688.348663,643
740.822678,644
680.611979,645
673.595777,646
698.113719,647
732.038665,648
697.913079,649
717.387879,650
676.926555,651
689.190415,652
690.425114,653
691.646123,654
677.665929,655
669.596708,656
632.319067,657
670.988636,658
727.504681,659
690.628156,660
679.215315,661
710.436657,662
668.932833,663
688.926610,664
679.421389,665
722.585565,666
714.218990,667
703.870555,668
702.754460,669
661.075267,670
668.864240,671
715.301672,672
674.756616,673
691.045931,674
701.321892,675
678.829565,676
681.399381,677
702.916296,678
673.352207,679
699.017653,680
645.530078,681
683.276360,682
691.043700,683
693.568977,684
695.083102,685
670.927096,686
684.953938,687
693.695764,688
685.787982,689
682.196895,690
706.799182,691
723.666609,692
702.675304,693
691.514000,694
649.877939,695
683.235612,696
676.128552,697
675.225378,698
710.015667,699
708.959305,700
679.588511,701
657.699418,702
686.422810,703
688.560348,704
711.853538,705
737.325399,706
668.705893,707
688.975176,708
684.633408,709
720.372288,710
674.605806,711
683.825903,712
682.919770,713
695.123262,714
699.389242,715
681.525045,716
654.329839,717
757.868051,718
724.549000,719
687.172645,720
697.350214,721
673.412860,722
658.878161,723
706.080246,724
667.914693,725
672.869754,726
690.297389,727
685.737638,728
680.892289,729
664.769149,730
691.157485,731
680.685040,732
705.994636,733
713.310439,734
730.011287,735
701.391454,736
692.831866,737
698.647981,738
660.026248,739
690.878038,740
727.331207,741
686.118374,742
677.367594,743
692.059499,744
691.284429,745
669.324621,746
682.985381,747
681.118194,748
720.468390,749
686.615899,750
663.215637,751
682.808462,752
724.900913,753
729.973275,754
704.030565,755
686.104437,756
650.621294,757
689.541064,758
695.829135,759
713.101588,760
673.033316,761
664.202501,762
691.451446,763
701.249602,764
706.488853,765
685.110540,766
685.883607,767
689.252630,768
697.721150,769
693.008381,770
656.076468,771
692.007390,772
674.923756,773
698.792735,774
686.931207,775
665.780413,776
692.736295,777
693.437565,778
690.542689,779
696.397107,780
671.269856,781
677.309348,782
693.917161,783
681.632339,784
737.827185,785
697.330723,786
657.301889,787
699.198699,788
717.889916,789
715.620316,790
702.168858,791
706.600797,792
676.539401,793
681.626880,794
701.183064,795
691.428413,796
670.071221,797
676.075830,798
684.624305,799
685.397050,800
715.242885,801
691.616886,802
669.774241,803
680.589507,804
663.120623,805
711.733600,806
686.011248,807
713.032548,808
690.513020,809
729.386770,810
679.500524,811
681.409879,812
662.962936,813
676.703108,814
681.415960,815
681.152433,816
669.787648,817
717.104757,818
706.278898,819
692.022321,820
726.530345,821
699.189899,822
684.644948,823
659.687954,824
664.367981,825
697.531809,826
697.550661,827
711.608760,828
688.312590,829
676.226072,830
683.515749,831
683.852600,832
670.484833,833
662.903879,834
695.198132,835
689.955742,836
680.168492,837
691.965049,838
706.076725,839
702.333007,840
689.782413,841
673.112793,842
713.539987,843
682.883278,844
693.368999,845
678.306843,846
703.787424,847
692.270726,848
722.322293,849
691.587253,850
683.986840,851
701.782032,852
661.094189,853
673.666634,854
689.741354,855
695.731692,856
686.215285,857
663.037352,858
707.794063,859
677.198812,860
706.419030,861
659.773000,862
690.643740,863
676.177414,864
687.347146,865
681.460041,866
701.433457,867
721.094319,868
717.361974,869
676.738489,870
693.863227,871
703.264270,872
723.813983,873
690.575858,874
695.120411,875
684.965287,876
694.475356,877
691.669308,878
686.372143,879
690.034492,880
660.742359,881
692.179507,882
695.606476,883
692.263270,884
690.078915,885
687.703686,886
672.973655,887
729.686353,888
705.114271,889
708.204964,890
661.013327,891
699.743817,892
675.402423,893
669.833401,894
712.093075,895
681.363138,896
688.152221,897
675.393563,898
685.247313,899
704.908011,900
677.098828,901
686.579116,902
685.599991,903
699.776179,904
661.921925,905
672.974535,906
676.676936,907
699.424970,908
690.127278,909
672.484532,910
715.836992,911
686.387469,912
679.393688,913
697.863195,914
705.132133,915
701.628705,916
690.575765,917
683.270136,918
670.652834,919
701.791976,920
675.973050,921
713.938953,922
694.320221,923
669.527516,924
