grt,batch
730.823469,1
693.455685,2
701.298202,3
664.724771,4
713.818054,5
687.785310,6
665.023304,7
670.791354,8
671.070395,9
678.965449,10
711.397420,11
661.114925,12
687.815421,13
693.274764,14
675.269204,15
689.282689,16
711.162877,17
685.889314,18
704.981622,19
725.495100,20
692.511353,21
792.266414,22
661.669584,23
677.458663,24
677.496537,25
713.473581,26
675.378924,27
709.377522,28
692.931991,29
662.196365,30
672.446485,31
654.157912,32
689.708114,33
711.778601,34
698.263668,35
687.128794,36
722.368742,37
699.160609,38
684.815993,39
714.357494,40
692.120362,41
678.651205,42
720.062651,43
658.943840,44
672.275330,45
685.175505,46
727.762403,47
666.195546,48
675.042834,49
681.825932,50
697.544309,51
657.594308,52
710.361299,53
688.631809,54
679.822707,55
692.824232,56
670.553658,57
679.141065,58
671.955329,59
684.417544,60
716.362227,61
702.794845,62
700.840583,63
648.534264,64
670.352371,65
720.444076,66
684.062773,67
693.447781,68
686.648349,69
667.473180,70
690.773587,71
699.772511,72
720.233512,73
698.877289,74
668.974291,75
676.463378,76
674.662107,77
699.026929,78
681.644935,79
652.517264,80
673.654646,81
685.056618,82
714.993407,83
710.343579,84
675.268221,85
650.781777,86
721.134416,87
687.253525,88
699.196015,89
709.872349,90
684.637539,91
671.137517,92
693.890032,93
686.948165,94
696.945011,95
669.233641,96
692.975875,97
676.830737,98
681.546133,99
663.489812,100
692.166303,101
692.164255,102
720.631865,103
700.283965,104
678.859879,105
711.202411,106
670.892563,107
667.491082,108
702.851768,109
698.324916,110
714.886194,111
724.049820,112
682.673623,113
675.658878,114
698.871673,115
685.260992,116
708.575315,117
666.368023,118
691.556910,119
679.743367,120
687.387000,121
682.864306,122
673.161972,123
694.984264,124
719.708212,125
677.398294,126
684.074101,127
694.772186,128
671.019385,129
686.252200,130
658.651481,131
689.684252,132
706.103630,133
681.163721,134
674.359775,135
685.493542,136
702.494786,137
687.110082,138
693.397072,139
667.159897,140
690.951969,141
722.433385,142
691.747723,143
698.405854,144
690.654435,145
688.685476,146
674.891155,147
696.800174,148
656.380264,149
694.840223,150
662.501229,151
691.907182,152
694.250567,153
698.989941,154
670.358472,155
728.509437,156
693.802593,157
659.656047,158
696.919352,159
694.422021,160
680.669331,161
691.716282,162
690.186602,163
722.176776,164
690.540040,165
705.863157,166
692.534793,167
664.928015,168
717.401138,169
659.588137,170
680.836160,171
688.623005,172
719.879196,173
663.071231,174
693.255060,175
696.924302,176
697.574939,177
664.267943,178
686.346971,179
696.859078,180
682.239566,181
674.860552,182
693.763512,183
683.433623,184
706.505948,185
689.326053,186
681.835213,187
688.510313,188
689.733037,189
742.225484,190
654.815147,191
662.599657,192
705.524426,193
717.142362,194
711.490812,195
666.124726,196
699.403540,197
