grt,batch
743.527260,1
658.054087,2
705.391580,3
675.214419,4
697.468503,5
721.777042,6
708.438275,7
681.132482,8
703.409377,9
666.879031,10
686.661358,11
655.368521,12
724.620159,13
690.436842,14
688.949585,15
687.807651,16
689.278712,17
708.265465,18
670.397145,19
731.330190,20
683.167999,21
689.303982,22
672.466626,23
672.849929,24
706.125491,25
684.600236,26
653.183947,27
687.744228,28
690.390038,29
661.752404,30
651.222651,31
670.637501,32
702.733321,33
676.038843,34
675.059913,35
674.130632,36
669.177868,37
674.621809,38
713.946345,39
726.588005,40
692.958354,41
680.013670,42
713.308597,43
659.971550,44
701.428214,45
674.045664,46
706.577747,47
674.019324,48
681.525614,49
712.226776,50
672.757749,51
689.075053,52
663.767285,53
688.879518,54
669.851756,55
729.585275,56
685.920298,57
658.409057,58
667.927233,59
667.736900,60
680.744999,61
687.875790,62
688.813536,63
686.656731,64
692.639277,65
743.938843,66
714.445802,67
695.470233,68
700.999780,69
670.258728,70
697.444785,71
683.865119,72
666.853088,73
679.995061,74
708.372077,75
690.346875,76
700.205027,77
662.563091,78
630.970278,79
666.868860,80
688.998509,81
704.502761,82
697.754058,83
686.403046,84
664.820925,85
689.808625,86
688.927473,87
698.991922,88
683.176134,89
707.156857,90
664.380835,91
696.349428,92
687.402854,93
679.646499,94
667.047983,95
706.074932,96
696.249449,97
657.914146,98
683.326970,99
658.271015,100
683.577345,101
685.625739,102
662.567400,103
666.561269,104
699.659413,105
684.514870,106
660.278862,107
691.876105,108
699.580928,109
675.342304,110
697.177140,111
672.814035,112
695.749734,113
689.121724,114
692.865395,115
711.123311,116
707.712002,117
691.599781,118
680.706256,119
669.161907,120
671.031572,121
691.702079,122
685.751959,123
700.870975,124
698.671924,125
664.056349,126
674.805650,127
671.680723,128
683.654781,129
706.972547,130
709.721403,131
692.691849,132
689.645467,133
722.862614,134
708.200503,135
704.344277,136
698.652762,137
678.292150,138
688.792818,139
682.335177,140
689.256102,141
714.412914,142
735.583513,143
696.265627,144
678.116287,145
685.061255,146
698.849395,147
670.584228,148
677.542518,149
653.391185,150
693.056456,151
683.557707,152
724.681634,153
697.165010,154
695.984819,155
705.886357,156
703.183201,157
679.941808,158
686.184856,159
694.158398,160
677.632355,161
698.529926,162
672.697551,163
680.914254,164
706.456832,165
670.600051,166
696.495513,167
689.514602,168
721.012194,169
730.199196,170
705.451084,171
717.920089,172
646.488531,173
691.888516,174
686.736191,175
689.294268,176
662.151974,177
715.247121,178
659.940801,179
673.323169,180
714.289730,181
685.429970,182
689.746831,183
657.317337,184
698.420035,185
687.860323,186
684.161358,187
672.557851,188
649.648141,189
731.777125,190
643.137922,191
704.050262,192
704.596683,193
649.744990,194
665.487121,195
688.058149,196
665.697978,197
692.531634,198
686.937360,199
695.237462,200
698.454833,201
661.249223,202
692.874290,203
688.037472,204
704.648807,205
668.958349,206
688.992572,207
682.142815,208
703.759994,209
714.568883,210
677.171431,211
729.789613,212
667.934075,213
692.200265,214
703.773130,215
671.668656,216
687.310506,217
668.436063,218
679.767015,219
699.001085,220
720.423599,221
668.948178,222
743.765149,223
678.375236,224
671.939516,225
678.667305,226
688.914311,227
690.754157,228
679.701056,229
701.116072,230
711.512747,231
650.282795,232
708.028923,233
696.415299,234
702.282085,235
658.940242,236
707.812443,237
705.396303,238
687.668940,239
696.051945,240
681.490528,241
698.072233,242
685.247588,243
686.147610,244
701.471650,245
692.354750,246
699.908623,247
677.452572,248
694.598429,249
699.357883,250
692.824792,251
699.212379,252
720.844263,253
669.743685,254
663.683374,255
660.068145,256
708.534021,257
705.063184,258
727.132565,259
700.498567,260
699.205573,261
694.486368,262
679.357722,263
696.521974,264
681.698245,265
650.346152,266
672.408699,267
710.758075,268
699.702583,269
705.134716,270
705.611338,271
658.288798,272
653.018875,273
718.424514,274
727.599330,275
746.207814,276
688.163446,277
693.420637,278
735.972524,279
705.445079,280
680.312792,281
640.307417,282
707.831778,283
677.026353,284
742.962835,285
665.845365,286
675.207771,287
716.408959,288
663.800570,289
721.091772,290
679.692911,291
666.476924,292
718.288057,293
691.037210,294
673.389798,295
690.289693,296
684.215675,297
666.269956,298
721.156889,299
699.382526,300
691.340142,301
696.770463,302
671.270900,303
720.454794,304
720.813113,305
705.390760,306
671.769647,307
663.382968,308
677.254691,309
672.554862,310
691.035400,311
700.315251,312
690.987152,313
693.634498,314
658.252730,315
668.826023,316
711.702633,317
692.855331,318
688.482903,319
673.340707,320
672.650902,321
698.561268,322
692.250374,323
701.651866,324
693.655523,325
746.363418,326
668.994642,327
700.717910,328
692.531158,329
673.087427,330
715.520316,331
695.716866,332
673.280461,333
706.781306,334
687.327733,335
676.899813,336
694.364386,337
710.636435,338
689.585884,339
678.806575,340
713.474258,341
707.428136,342
710.125975,343
686.038681,344
661.133358,345
713.091875,346
705.148140,347
672.642036,348
697.544017,349
680.838490,350
691.478309,351
684.018579,352
694.460075,353
719.653100,354
697.292029,355
683.806927,356
694.779508,357
656.314149,358
689.203579,359
730.398590,360
691.076342,361
718.118184,362
669.083362,363
686.870278,364
693.198582,365
664.697159,366
706.675063,367
673.468682,368
701.247693,369
667.070756,370
697.262936,371
668.357915,372
717.874132,373
707.935086,374
699.773546,375
693.551990,376
676.523062,377
739.159671,378
682.281271,379
690.934718,380
649.942925,381
731.740496,382
711.533798,383
676.088558,384
662.096193,385
685.585043,386
697.553266,387
676.242230,388
674.409664,389
694.388622,390
701.098812,391
682.757174,392
712.169325,393
682.712318,394
702.002553,395
705.721614,396
687.483227,397
713.011981,398
681.152170,399
673.048769,400
698.749446,401
695.536565,402
675.725380,403
690.633765,404
663.451034,405
675.559788,406
656.600939,407
684.768922,408
740.604798,409
637.673747,410
674.218387,411
678.033398,412
698.484604,413
671.377187,414
720.753476,415
680.597044,416
668.741669,417
683.902440,418
676.266294,419
685.854119,420
685.983527,421
664.359014,422
747.364972,423
685.488683,424
678.067941,425
651.774557,426
691.286667,427
697.611840,428
695.877457,429
658.207110,430
715.417912,431
683.318480,432
673.034109,433
693.590858,434
669.752938,435
667.186325,436
694.934603,437
723.873552,438
664.228443,439
689.496731,440
686.091689,441
702.496291,442
668.606065,443
681.813593,444
688.035836,445
688.251061,446
728.740162,447
695.131599,448
679.699279,449
665.832713,450
739.020107,451
679.286197,452
696.411001,453
669.699666,454
700.251912,455
690.196923,456
732.351572,457
680.345926,458
644.212437,459
711.138625,460
678.591673,461
693.214899,462
693.596408,463
716.992139,464
713.463186,465
700.136523,466
692.205999,467
684.561989,468
732.940866,469
734.693830,470
691.277032,471
676.212010,472
684.914307,473
672.469356,474
694.719517,475
693.043199,476
720.675831,477
689.568406,478
711.564780,479
684.508581,480
660.879777,481
737.728402,482
658.912415,483
658.503753,484
652.790767,485
664.571461,486
699.330875,487
699.810662,488
693.854009,489
662.171887,490
677.445856,491
711.794444,492
691.489010,493
682.976063,494
675.676713,495
695.709214,496
679.285816,497
690.682721,498
728.346979,499
686.260482,500
706.341281,501
695.037183,502
662.674233,503
714.498328,504
668.153087,505
679.781174,506
671.942923,507
679.694502,508
708.656722,509
673.245552,510
686.288852,511
681.405359,512
720.528284,513
666.423031,514
685.549064,515
668.689553,516
712.616849,517
722.755077,518
760.084456,519
684.772150,520
695.169382,521
688.280686,522
682.653315,523
