ploss,batch
0.037830,922
0.012450,923
0.006474,924
0.014014,925
0.035623,926
0.016882,927
0.020247,928
0.003511,929
0.005068,930
0.031126,931
0.013413,932
0.020212,933
0.031500,934
0.010989,935
0.037661,936
0.025941,937
0.019802,938
0.005071,939
0.033923,940
0.027309,941
0.019807,942
0.040654,943
0.010355,944
0.026329,945
0.027555,946
0.017051,947
0.036702,948
0.038176,949
0.034586,950
0.012987,951
0.025915,952
0.031543,953
0.011011,954
0.018036,955
0.047972,956
0.013085,957
0.039619,958
0.021945,959
0.028788,960
0.049456,961
0.007980,962
0.030288,963
0.043521,964
0.003530,965
0.010945,966
0.011083,967
0.041397,968
0.016329,969
0.025176,970
0.020665,971
0.050847,972
0.004988,973
0.012639,974
0.034345,975
0.023256,976
0.028913,977
0.021967,978
0.016080,979
0.053293,980
0.050274,981
0.032145,982
0.038752,983
0.015702,984
0.036925,985
0.031642,986
0.022886,987
0.030151,988
0.028302,989
0.020111,990
0.022146,991
0.012525,992
0.039226,993
0.027695,994
0.012475,995
0.015431,996
0.024452,997
0.054699,998
0.010045,999
0.021245,1000
0.015045,1001
0.022033,1002
0.023488,1003
0.018254,1004
0.019787,1005
0.019374,1006
0.037019,1007
0.047859,1008
0.025974,1009
0.033584,1010
0.016393,1011
0.029293,1012
0.014808,1013
0.040080,1014
0.002005,1015
0.028514,1016
0.041916,1017
0.033924,1018
0.032480,1019
0.056812,1020
0.012506,1021
0.016203,1022
0.033966,1023
0.015834,1024
0.026812,1025
0.015415,1026
0.029087,1027
0.020151,1028
0.009009,1029
0.016975,1030
0.030183,1031
0.023894,1032
0.030923,1033
0.006539,1034
0.013958,1035
0.019269,1036
0.011529,1037
0.030519,1038
0.044634,1039
0.049058,1040
0.022178,1041
0.030102,1042
0.041975,1043
0.015968,1044
0.000993,1045
0.026276,1046
0.015905,1047
0.029678,1048
0.021500,1049
0.030876,1050
0.043653,1051
0.012846,1052
0.010293,1053
0.022189,1054
0.024925,1055
0.039315,1056
0.009378,1057
0.020000,1058
0.008458,1059
0.016277,1060
0.000000,1061
0.035551,1062
0.022560,1063
0.019767,1064
0.029880,1065
0.022124,1066
0.010147,1067
0.018765,1068
0.011604,1069
0.039315,1070
0.013039,1071
0.082922,1072
0.026249,1073
0.025500,1074
0.009198,1075
0.051521,1076
0.030754,1077
0.029293,1078
0.045184,1079
0.023477,1080
0.042714,1081
0.039718,1082
0.025819,1083
0.034535,1084
0.032143,1085
0.033724,1086
0.019727,1087
0.023426,1088
0.035842,1089
0.018326,1090
0.025316,1091
0.022983,1092
0.020791,1093
0.012916,1094
0.025075,1095
0.025260,1096
0.019241,1097
0.007572,1098
0.010345,1099
0.014580,1100
0.041854,1101
0.016865,1102
0.033550,1103
0.028018,1104
0.041461,1105
0.021586,1106
0.022066,1107
0.016958,1108
0.013827,1109
0.058262,1110
0.033333,1111
0.009481,1112
0.023559,1113
0.026070,1114
0.017276,1115
0.007493,1116
0.016097,1117
0.020439,1118
0.006910,1119
0.022500,1120
0.026052,1121
0.010381,1122
0.017374,1123
0.021382,1124
0.023845,1125
0.028486,1126
0.014106,1127
0.000000,1128
0.012012,1129
0.029058,1130
0.017831,1131
0.026477,1132
0.029902,1133
0.010086,1134
0.055221,1135
0.052947,1136
0.023406,1137
0.036409,1138
0.016056,1139
0.047427,1140
0.029762,1141
0.007508,1142
0.002985,1143
0.032533,1144
0.005976,1145
0.014099,1146
0.019000,1147
0.018991,1148
0.017034,1149
0.055639,1150
0.048756,1151
0.020118,1152
0.043103,1153
0.011795,1154
0.015526,1155
0.019707,1156
0.027944,1157
0.016975,1158
0.028586,1159
0.036573,1160
0.019539,1161
0.003951,1162
0.024169,1163
0.041206,1164
0.022135,1165
0.010168,1166
0.033873,1167
0.019259,1168
0.032729,1169
0.006436,1170
0.029442,1171
0.015415,1172
0.025189,1173
0.027438,1174
0.025719,1175
0.019990,1176
0.014918,1177
0.010050,1178
0.022590,1179
0.021287,1180
0.035540,1181
0.005558,1182
0.016434,1183
0.016153,1184
0.021686,1185
0.020212,1186
0.020347,1187
0.062718,1188
0.024133,1189
0.017439,1190
0.017474,1191
0.032032,1192
0.013000,1193
0.016088,1194
0.054310,1195
0.029015,1196
0.026593,1197
0.017553,1198
0.023642,1199
0.020854,1200
0.030015,1201
0.049702,1202
0.008534,1203
0.031281,1204
0.039295,1205
0.014464,1206
0.047141,1207
0.032130,1208
0.050403,1209
0.014766,1210
0.034483,1211
0.047548,1212
0.012097,1213
0.035166,1214
0.033185,1215
0.021630,1216
0.020686,1217
0.026553,1218
0.048744,1219
0.021916,1220
0.035821,1221
0.017370,1222
0.029693,1223
0.006576,1224
0.032924,1225
0.041958,1226
0.020040,1227
0.015492,1228
0.051896,1229
0.029029,1230
0.000000,1231
0.035451,1232
0.015438,1233
0.028759,1234
0.030917,1235
0.042878,1236
0.078803,1237
0.052217,1238
0.004098,1239
0.011696,1240
0.023858,1241
0.029955,1242
0.030090,1243
0.034274,1244
0.000993,1245
0.019520,1246
0.028443,1247
0.053731,1248
0.021489,1249
0.025667,1250
