ploss,batch
0.044006,247
0.066633,248
0.067830,249
0.088206,250
0.070862,251
0.061716,252
0.024330,253
0.028070,254
0.041979,255
0.051577,256
0.050728,257
0.041895,258
0.035482,259
0.043348,260
0.046246,261
0.065557,262
0.027054,263
0.048587,264
0.018145,265
0.049426,266
0.067527,267
0.030363,268
0.036757,269
0.031171,270
0.046757,271
0.041937,272
0.040695,273
0.031093,274
0.053934,275
0.028441,276
0.074827,277
0.044933,278
0.070997,279
0.062406,280
0.060725,281
0.070743,282
0.054148,283
0.032680,284
0.066301,285
0.034068,286
0.029618,287
0.054774,288
0.034688,289
0.029618,290
0.057702,291
0.039960,292
0.033663,293
0.042446,294
0.032803,295
0.064225,296
0.050176,297
0.040278,298
0.036000,299
0.045660,300
0.076807,301
0.030512,302
0.037556,303
0.020990,304
0.033618,305
0.031584,306
0.029732,307
0.057157,308
0.034813,309
0.054028,310
0.047956,311
0.036090,312
0.055010,313
0.037583,314
0.029397,315
0.057731,316
0.034483,317
0.037632,318
0.039540,319
0.067855,320
0.063387,321
0.068520,322
0.052868,323
0.047952,324
0.051942,325
0.065940,326
0.042659,327
0.019076,328
0.039441,329
0.014698,330
0.060951,331
0.039841,332
0.058416,333
0.038090,334
0.033764,335
0.072442,336
0.044433,337
0.039920,338
0.053186,339
0.034861,340
0.063532,341
0.045364,342
0.042521,343
0.051552,344
0.057500,345
0.042500,346
0.073404,347
0.028841,348
0.053527,349
0.024463,350
0.065967,351
0.079517,352
0.042979,353
0.023988,354
0.054691,355
0.020875,356
0.037258,357
0.053959,358
0.040837,359
0.071501,360
0.043457,361
0.082669,362
0.054555,363
0.067855,364
0.011122,365
0.038596,366
0.040262,367
0.051055,368
0.054699,369
0.049339,370
0.050772,371
0.085244,372
0.017051,373
0.034517,374
0.072637,375
0.032729,376
0.067561,377
0.045135,378
0.047619,379
0.026906,380
0.048990,381
0.045343,382
0.056546,383
0.042448,384
0.044444,385
0.058532,386
0.037166,387
0.022681,388
0.045409,389
0.036355,390
0.026812,391
0.044784,392
0.042205,393
0.035282,394
0.087393,395
0.054214,396
0.058676,397
0.049278,398
0.041062,399
0.069277,400
0.032598,401
0.056219,402
0.045913,403
0.043284,404
0.051690,405
0.061000,406
0.019019,407
0.020030,408
0.034500,409
0.042936,410
0.057042,411
0.044910,412
0.063555,413
0.058238,414
0.035222,415
0.049827,416
0.057731,417
0.040179,418
0.041688,419
0.019393,420
0.057402,421
0.020327,422
0.033249,423
0.023952,424
0.035411,425
0.040514,426
0.038559,427
0.029895,428
0.020439,429
0.060502,430
0.035536,431
0.091862,432
0.053401,433
0.075931,434
0.052421,435
0.032500,436
0.057978,437
0.059769,438
0.067814,439
0.029600,440
0.075834,441
0.044938,442
0.050769,443
0.054107,444
0.041310,445
0.048181,446
0.028441,447
0.060426,448
0.032647,449
0.026640,450
0.058584,451
0.026083,452
0.043962,453
0.022299,454
0.038616,455
0.069838,456
0.033814,457
0.043781,458
0.043675,459
0.045158,460
0.034102,461
0.076271,462
0.058559,463
0.079880,464
0.036798,465
0.034017,466
0.068794,467
0.032080,468
0.034813,469
0.043086,470
0.057369,471
0.031437,472
0.024488,473
0.041206,474
0.019461,475
0.059649,476
0.049123,477
0.055944,478
0.023500,479
0.071392,480
0.068047,481
0.058058,482
0.040439,483
0.040140,484
0.035035,485
0.046407,486
0.069258,487
0.043198,488
0.043173,489
0.050199,490
0.024316,491
0.038057,492
0.041688,493
0.042178,494
0.035061,495
0.048539,496
0.042543,497
0.054896,498
0.058193,499
0.104530,500
0.027041,501
0.054973,502
0.046223,503
0.045477,504
0.026620,505
0.054591,506
0.027336,507
0.040754,508
0.034843,509
0.051385,510
0.039803,511
0.062563,512
0.050403,513
0.028629,514
0.065672,515
0.089552,516
0.076808,517
0.055302,518
0.037736,519
0.076038,520
0.067168,521
0.043716,522
0.041103,523
0.025615,524
0.051690,525
0.045844,526
0.077500,527
0.035644,528
0.046867,529
0.045086,530
0.074597,531
0.054121,532
0.042025,533
0.063913,534
0.026263,535
0.085427,536
0.070929,537
0.047311,538
0.052369,539
0.066000,540
0.034809,541
0.050025,542
0.069437,543
0.047928,544
0.054337,545
0.038076,546
0.048732,547
0.033483,548
0.020101,549
0.033400,550
0.051681,551
0.035264,552
0.053102,553
0.024318,554
0.049123,555
0.061399,556
0.077193,557
0.048476,558
0.074724,559
0.032083,560
0.068500,561
0.076420,562
0.056052,563
0.035105,564
0.061692,565
0.028744,566
0.033730,567
0.033367,568
0.043766,569
0.067614,570
0.080460,571
0.060712,572
0.050595,573
0.090724,574
0.065718,575
0.018630,576
0.063735,577
0.023928,578
0.053197,579
0.022571,580
0.043939,581
0.069102,582
0.031722,583
0.052052,584
0.052000,585
0.048684,586
0.019211,587
0.041109,588
0.055781,589
0.049926,590
0.062751,591
0.046977,592
0.037745,593
0.047198,594
0.024660,595
0.038850,596
0.049334,597
0.035479,598
0.052658,599
0.014120,600
0.032657,601
0.042148,602
0.030996,603
0.042616,604
0.043391,605
0.072557,606
0.051707,607
0.061778,608
0.051257,609
0.040424,610
0.048467,611
0.032680,612
0.049451,613
0.033780,614
0.057200,615
0.037242,616
0.060229,617
0.048452,618
0.047311,619
0.034848,620
0.047287,621
0.046053,622
0.086181,623
0.048259,624
0.067478,625
0.053307,626
0.074463,627
0.074055,628
0.040520,629
0.069051,630
0.043065,631
0.065184,632
0.035044,633
0.088878,634
0.053023,635
0.063893,636
0.065862,637
0.045251,638
0.065296,639
0.070771,640
0.033787,641
0.035497,642
0.040258,643
0.070641,644
0.029309,645
0.036000,646
0.048744,647
0.081633,648
0.045755,649
0.059833,650
0.042979,651
0.060090,652
0.037223,653
0.053865,654
0.029925,655
0.052970,656
0.013020,657
0.052235,658
0.087649,659
0.041165,660
0.041625,661
0.054353,662
0.044916,663
0.057644,664
0.026249,665
0.066566,666
0.063019,667
0.047862,668
0.062562,669
0.019588,670
0.042021,671
0.074257,672
0.033855,673
0.059406,674
0.049849,675
0.060396,676
0.047260,677
0.065590,678
0.047525,679
0.050201,680
0.023571,681
0.050324,682
0.056191,683
0.044798,684
0.043939,685
0.036210,686
0.044754,687
0.051411,688
0.034097,689
0.059701,690
0.070045,691
0.043962,692
0.065444,693
0.058911,694
0.016145,695
0.053181,696
0.034000,697
0.033099,698
0.060169,699
0.081684,700
0.052372,701
0.030861,702
0.058379,703
0.054973,704
0.062251,705
0.063036,706
0.021630,707
0.039941,708
0.048411,709
0.083665,710
0.044433,711
0.032112,712
0.045658,713
0.082282,714
0.065272,715
0.038366,716
0.033416,717
0.101208,718
0.057328,719
0.043435,720
0.057229,721
0.051577,722
0.029659,723
0.060051,724
0.039284,725
0.044377,726
0.058474,727
0.062469,728
0.039117,729
0.043048,730
0.050601,731
0.058559,732
0.062814,733
0.037302,734
0.077979,735
0.064759,736
0.062592,737
0.043522,738
0.026973,739
0.050025,740
0.105369,741
0.045637,742
0.033133,743
0.047193,744
0.068159,745
0.027397,746
0.054364,747
0.041171,748
0.070707,749
0.047221,750
0.021201,751
0.048684,752
0.072368,753
0.031667,754
0.068354,755
0.051562,756
0.020948,757
0.042564,758
0.049724,759
0.069238,760
0.036776,761
0.039078,762
0.041770,763
0.066935,764
0.060470,765
0.039157,766
0.058151,767
0.048476,768
0.057271,769
0.038618,770
0.032577,771
0.039480,772
0.047809,773
0.050891,774
0.069479,775
0.041934,776
0.060545,777
0.058853,778
0.051449,779
0.054781,780
0.035114,781
0.026606,782
0.051489,783
0.039401,784
0.080182,785
0.073098,786
0.020710,787
0.055078,788
0.062595,789
0.071711,790
0.048476,791
0.065770,792
0.044213,793
0.040735,794
0.054822,795
0.035115,796
0.054316,797
0.046324,798
0.046867,799
0.051572,800
0.067662,801
0.054013,802
0.040520,803
0.041729,804
0.025680,805
0.084409,806
0.034972,807
0.065411,808
0.048436,809
0.084661,810
0.041522,811
0.045798,812
0.029146,813
0.048756,814
0.035536,815
0.042564,816
0.018426,817
0.060253,818
0.064243,819
0.053207,820
0.061461,821
0.073835,822
0.067561,823
0.036963,824
0.045316,825
0.057143,826
0.059361,827
0.065239,828
0.054929,829
0.031234,830
0.034656,831
0.040939,832
0.027902,833
0.026714,834
0.050100,835
0.057978,836
0.046046,837
0.039679,838
0.033534,839
0.057884,840
0.039781,841
0.038462,842
0.066191,843
0.047925,844
0.059970,845
0.023023,846
0.072709,847
0.047595,848
0.062469,849
0.045890,850
0.062807,851
0.055611,852
0.037463,853
0.055445,854
0.065796,855
0.046663,856
0.046558,857
0.031075,858
0.054094,859
0.049180,860
0.049025,861
0.037261,862
0.043216,863
0.050324,864
0.047548,865
0.065207,866
0.059553,867
0.068479,868
0.052736,869
0.033941,870
0.076809,871
0.053959,872
0.057200,873
0.046124,874
0.043829,875
0.077800,876
0.048082,877
0.047202,878
0.039086,879
0.046673,880
0.014918,881
0.034796,882
0.043609,883
0.039639,884
0.042638,885
0.038347,886
0.022392,887
0.067091,888
0.048338,889
0.080523,890
0.043631,891
0.061092,892
0.037717,893
0.035323,894
0.047429,895
0.058438,896
0.043851,897
0.040786,898
0.037018,899
0.086763,900
0.043939,901
0.045184,902
0.057683,903
0.040796,904
0.033469,905
0.036945,906
0.042638,907
0.046465,908
0.056790,909
0.039960,910
0.055944,911
0.032356,912
0.044016,913
0.062624,914
0.043785,915
0.041150,916
0.050627,917
0.040609,918
0.036561,919
0.052736,920
0.037764,921
0.072253,922
0.071889,923
0.042148,924
0.052213,925
0.030730,926
0.049015,927
0.065509,928
0.034671,929
0.077348,930
0.037000,931
0.063540,932
0.053023,933
0.077381,934
0.027862,935
0.048732,936
0.057913,937
0.034380,938
0.038732,939
0.060470,940
0.075697,941
0.039980,942
0.024440,943
0.062439,944
0.039900,945
0.055583,946
0.052046,947
0.049000,948
0.069837,949
0.095262,950
0.089832,951
0.064193,952
0.056472,953
0.029441,954
0.024851,955
0.047904,956
0.043544,957
0.031883,958
0.064484,959
0.054719,960
0.040258,961
0.047907,962
0.059386,963
0.029280,964
0.029895,965
0.032934,966
0.046859,967
0.097524,968
0.040454,969
0.065086,970
0.038251,971
0.039798,972
0.069721,973
0.040399,974
0.049874,975
0.078724,976
0.037221,977
0.057624,978
0.019685,979
0.045637,980
0.017051,981
0.056472,982
0.029768,983
0.087172,984
0.103310,985
0.057683,986
0.035176,987
0.039137,988
0.036688,989
0.052058,990
0.024537,991
0.044073,992
0.039520,993
0.047454,994
0.063036,995
0.020731,996
0.021223,997
0.074074,998
0.033045,999
0.063861,1000
0.066265,1001
0.063210,1002
0.031595,1003
0.049751,1004
0.024316,1005
0.029747,1006
0.073427,1007
0.051655,1008
0.042765,1009
0.040020,1010
0.055304,1011
0.058272,1012
0.056395,1013
0.030876,1014
0.029753,1015
0.045139,1016
0.067039,1017
0.048193,1018
0.077909,1019
0.059352,1020
0.039216,1021
0.032338,1022
0.028197,1023
0.047952,1024
0.059175,1025
0.101413,1026
0.043781,1027
0.035465,1028
0.051844,1029
0.026566,1030
0.052472,1031
0.038993,1032
0.040221,1033
0.039343,1034
0.028913,1035
0.093576,1036
0.053213,1037
0.040574,1038
0.056755,1039
0.062624,1040
0.031642,1041
0.045500,1042
0.054435,1043
0.032836,1044
0.044478,1045
0.031219,1046
0.020459,1047
0.049525,1048
0.052684,1049
0.043500,1050
0.028183,1051
0.071429,1052
0.050797,1053
0.059352,1054
0.075199,1055
0.062721,1056
0.072500,1057
0.050299,1058
0.065467,1059
0.023928,1060
0.031266,1061
0.054573,1062
0.029895,1063
0.030439,1064
0.055134,1065
0.044894,1066
0.042317,1067
0.045206,1068
0.075188,1069
0.057847,1070
0.029193,1071
0.058677,1072
0.025214,1073
0.031266,1074
0.091225,1075
0.065163,1076
0.039157,1077
0.036049,1078
0.048657,1079
0.019980,1080
0.042310,1081
0.062158,1082
0.049500,1083
0.063136,1084
0.067898,1085
0.098704,1086
0.037202,1087
0.053678,1088
0.054135,1089
0.027820,1090
0.047128,1091
0.059061,1092
0.045706,1093
0.072108,1094
0.032549,1095
0.040877,1096
0.025100,1097
0.032631,1098
0.030648,1099
0.035429,1100
0.058645,1101
0.048300,1102
0.056528,1103
0.036036,1104
0.051062,1105
0.032819,1106
0.043393,1107
0.037544,1108
0.039362,1109
0.052764,1110
0.064580,1111
0.030531,1112
0.050627,1113
0.061803,1114
0.025578,1115
0.047904,1116
0.043478,1117
0.077772,1118
0.029747,1119
0.066837,1120
0.049677,1121
0.054217,1122
0.031952,1123
0.068432,1124
0.058354,1125
0.034347,1126
0.032045,1127
0.078629,1128
0.057100,1129
0.058296,1130
0.050475,1131
0.054418,1132
0.069292,1133
0.039960,1134
0.067138,1135
0.081419,1136
0.053075,1137
0.044634,1138
0.064532,1139
0.043873,1140
0.058058,1141
0.019871,1142
0.051334,1143
0.046859,1144
0.055389,1145
0.053838,1146
0.052870,1147
0.033597,1148
0.060729,1149
0.041479,1150
0.032593,1151
0.065406,1152
0.048961,1153
0.047833,1154
0.024938,1155
0.043043,1156
0.033804,1157
0.057683,1158
0.048419,1159
0.036114,1160
0.048115,1161
0.050607,1162
0.074553,1163
0.073427,1164
0.065962,1165
0.033119,1166
0.034708,1167
0.036336,1168
0.046092,1169
0.034448,1170
0.051974,1171
0.031984,1172
0.043303,1173
0.049107,1174
0.034274,1175
0.043022,1176
0.037242,1177
0.035433,1178
0.058262,1179
0.035768,1180
0.032911,1181
0.041708,1182
0.050150,1183
0.087413,1184
0.065327,1185
0.038038,1186
0.061815,1187
0.059465,1188
0.048314,1189
0.056585,1190
0.038006,1191
0.036943,1192
0.029544,1193
0.041500,1194
0.055500,1195
0.069486,1196
0.053625,1197
0.022773,1198
0.035218,1199
0.056112,1200
0.049850,1201
0.051552,1202
0.032064,1203
0.041874,1204
0.059263,1205
0.046069,1206
0.061461,1207
0.041874,1208
0.051844,1209
0.040439,1210
0.099398,1211
0.060271,1212
0.067506,1213
0.068948,1214
0.056146,1215
0.062562,1216
0.053634,1217
0.068642,1218
0.031345,1219
0.045000,1220
0.054326,1221
0.015362,1222
0.027555,1223
0.035271,1224
0.044580,1225
0.036597,1226
0.045639,1227
0.030527,1228
0.052008,1229
0.074963,1230
0.055833,1231
0.081378,1232
0.046301,1233
0.049358,1234
0.038693,1235
0.046757,1236
0.024598,1237
0.064723,1238
0.045477,1239
0.034396,1240
0.061092,1241
0.045432,1242
0.029919,1243
0.089971,1244
0.043370,1245
0.053742,1246
0.039659,1247
0.088778,1248
0.067231,1249
0.052894,1250
