grt,batch
704.256152,1
636.755324,2
686.005050,3
708.032498,4
685.807427,5
689.931049,6
706.570636,7
687.090324,8
680.991411,9
669.584255,10
672.349700,11
683.618626,12
688.919454,13
684.850650,14
729.113366,15
662.771962,16
701.111034,17
691.229335,18
694.115896,19
667.851216,20
697.971612,21
711.576461,22
685.771155,23
719.078081,24
679.541125,25
680.085995,26
647.573987,27
682.059824,28
700.879484,29
699.437579,30
654.268407,31
679.485280,32
675.110763,33
658.211181,34
714.258605,35
716.865583,36
678.154700,37
699.609509,38
686.077233,39
686.567145,40
708.533683,41
664.516779,42
687.519478,43
694.224072,44
698.992098,45
687.828124,46
671.377207,47
666.833203,48
692.038981,49
676.993103,50
660.059970,51
653.173104,52
686.603667,53
683.012765,54
684.803660,55
699.394850,56
669.906631,57
686.893301,58
695.842144,59
677.829971,60
677.713600,61
704.217637,62
675.707981,63
682.926058,64
681.283042,65
641.654421,66
658.800806,67
683.751682,68
675.523503,69
736.658534,70
701.264147,71
682.794650,72
691.042916,73
721.473137,74
693.326870,75
676.732624,76
670.818462,77
698.837274,78
684.957914,79
686.161899,80
675.703777,81
678.884948,82
698.960473,83
661.021861,84
704.582136,85
683.218103,86
706.715674,87
672.869740,88
684.080630,89
662.595346,90
686.910045,91
670.491905,92
703.053280,93
674.910998,94
704.503874,95
680.650501,96
692.733643,97
690.541051,98
706.709361,99
681.239352,100
683.118667,101
669.228289,102
705.660171,103
728.465083,104
676.222909,105
663.241205,106
695.140673,107
675.810626,108
673.890264,109
693.543771,110
659.667540,111
713.357036,112
695.458371,113
668.608149,114
705.121882,115
674.153386,116
713.699886,117
686.789200,118
669.222246,119
690.084216,120
665.190221,121
678.656150,122
686.649293,123
691.589083,124
691.366458,125
679.640369,126
687.904670,127
694.231494,128
680.151386,129
706.305660,130
687.795163,131
711.009858,132
702.453655,133
719.368320,134
701.105307,135
673.348047,136
703.621186,137
680.997506,138
690.627685,139
694.899952,140
700.386008,141
687.567046,142
684.250012,143
643.093823,144
700.398003,145
675.306338,146
701.227077,147
711.963032,148
686.473035,149
700.370836,150
716.013115,151
702.274444,152
697.611624,153
710.969161,154
703.674781,155
701.630942,156
699.900952,157
672.337283,158
652.348089,159
675.410869,160
688.786754,161
726.105737,162
699.389265,163
688.331948,164
682.638505,165
683.594169,166
719.141289,167
675.691833,168
686.002838,169
671.996890,170
732.294261,171
710.364248,172
686.350303,173
719.978155,174
676.088393,175
693.332026,176
681.719999,177
710.999657,178
695.164600,179
677.384213,180
661.724277,181
693.564048,182
699.510505,183
680.068699,184
687.961579,185
702.955384,186
679.783709,187
657.397642,188
701.729989,189
684.408042,190
672.695066,191
667.912114,192
683.386917,193
710.394127,194
698.456139,195
704.091720,196
703.278403,197
714.724285,198
656.043962,199
695.415345,200
714.013405,201
675.946117,202
710.875721,203
667.895719,204
738.242428,205
691.530732,206
655.999131,207
688.069777,208
687.798719,209
686.259514,210
690.467402,211
718.992329,212
694.521217,213
664.104239,214
696.156597,215
701.137672,216
717.972512,217
709.857810,218
670.397101,219
677.182350,220
676.005722,221
678.556083,222
660.747569,223
696.980353,224
699.586620,225
688.802904,226
715.414837,227
694.488113,228
679.217083,229
687.399979,230
676.136845,231
667.586662,232
694.072611,233
690.691581,234
703.979075,235
662.096096,236
699.505294,237
697.980768,238
706.662322,239
665.483031,240
703.926595,241
682.819780,242
685.968179,243
690.171413,244
718.372630,245
691.755474,246
695.114589,247
694.789280,248
722.297020,249
743.459198,250
775.514152,251
672.292705,252
698.677991,253
686.214630,254
642.634610,255
670.890547,256
664.163710,257
670.766155,258
675.828556,259
670.484623,260
721.340769,261
672.188382,262
691.285645,263
680.526632,264
675.444337,265
684.079248,266
694.906709,267
686.872344,268
741.951456,269
687.167836,270
705.635481,271
682.326874,272
682.429599,273
694.124739,274
