grt,batch
748.986334,1
692.588881,2
700.704141,3
680.516985,4
670.395807,5
667.903432,6
678.740225,7
663.228976,8
689.505057,9
687.431705,10
684.778221,11
687.977445,12
677.136106,13
666.281253,14
698.054137,15
720.240779,16
672.166055,17
698.513703,18
710.237713,19
649.214887,20
715.958576,21
703.530771,22
709.936263,23
678.707047,24
682.070320,25
666.362211,26
688.013955,27
700.961330,28
693.262472,29
641.247108,30
682.255018,31
667.592597,32
681.271079,33
690.410314,34
692.871173,35
666.572567,36
658.414530,37
719.605507,38
678.162339,39
693.029649,40
707.519698,41
686.500036,42
668.812198,43
707.649335,44
707.307270,45
679.286694,46
695.322940,47
682.760050,48
694.078924,49
685.667468,50
672.938370,51
677.436636,52
690.048164,53
693.570294,54
675.953270,55
705.502491,56
665.249136,57
700.791276,58
717.900265,59
700.321349,60
681.234474,61
695.593787,62
685.971280,63
672.593698,64
711.808083,65
661.034445,66
681.808847,67
685.705047,68
653.352362,69
675.920529,70
644.738134,71
687.153439,72
731.097091,73
696.390393,74
707.736747,75
690.043313,76
701.124273,77
666.411494,78
696.034883,79
684.461228,80
688.173025,81
670.518482,82
649.230216,83
673.779686,84
689.516409,85
687.670019,86
701.067472,87
687.318861,88
705.436250,89
703.510545,90
694.214932,91
659.967730,92
690.334883,93
682.912510,94
702.581069,95
690.179921,96
703.437408,97
685.578337,98
700.544381,99
684.472197,100
706.399630,101
760.344134,102
678.449873,103
707.355419,104
714.022076,105
727.512486,106
701.259089,107
681.042461,108
671.212793,109
748.243419,110
693.867499,111
633.980686,112
696.258359,113
721.047813,114
696.067338,115
681.349184,116
679.809180,117
689.431837,118
703.378118,119
668.209411,120
685.813195,121
700.479630,122
688.230143,123
712.075405,124
690.940967,125
698.583347,126
687.533656,127
704.171562,128
672.534202,129
687.193098,130
705.595110,131
663.975523,132
662.121980,133
718.773487,134
650.024684,135
684.312252,136
682.689851,137
650.522234,138
668.878838,139
701.321837,140
691.293705,141
684.106430,142
682.141131,143
688.266031,144
686.507251,145
708.086948,146
682.951350,147
692.395832,148
687.108857,149
692.398330,150
668.855133,151
654.070853,152
689.974285,153
701.984161,154
692.299762,155
689.744905,156
715.783915,157
682.259737,158
720.861174,159
685.859152,160
665.497985,161
680.173845,162
699.467506,163
676.216021,164
695.562095,165
682.023460,166
724.746547,167
677.305884,168
685.043197,169
669.543718,170
678.300795,171
658.915138,172
690.623049,173
671.007708,174
773.068333,175
704.877493,176
663.783459,177
829.936600,178
688.224520,179
679.048492,180
696.633967,181
688.779857,182
681.684143,183
674.448944,184
699.712343,185
645.837242,186
678.054063,187
713.559743,188
689.672596,189
667.462802,190
692.504734,191
694.660924,192
695.447660,193
682.788693,194
657.526413,195
697.434238,196
671.799865,197
676.717967,198
682.776894,199
683.398834,200
667.984893,201
717.266082,202
692.811891,203
697.457191,204
740.000514,205
660.692531,206
701.906711,207
674.253910,208
679.189122,209
692.218938,210
676.763596,211
691.644314,212
677.323039,213
711.736366,214
737.679095,215
656.813401,216
703.935737,217
704.551765,218
676.091727,219
681.744041,220
680.925940,221
702.877766,222
706.090631,223
667.799360,224
681.869193,225
661.037946,226
669.825283,227
668.317566,228
667.723952,229
695.069022,230
683.208268,231
706.342020,232
659.520044,233
662.666093,234
698.338348,235
697.910000,236
700.110055,237
683.356630,238
671.481204,239
696.678019,240
697.267061,241
673.722718,242
667.398908,243
689.161914,244
708.590487,245
659.573268,246
697.047508,247
698.757083,248
686.666944,249
666.787659,250
680.175402,251
677.262047,252
659.360932,253
709.019353,254
708.515322,255
690.455704,256
670.926774,257
693.479422,258
670.497064,259
698.933304,260
715.184645,261
674.325115,262
677.252222,263
690.775256,264
708.698222,265
722.732566,266
678.598306,267
669.550627,268
676.453525,269
702.022962,270
690.100728,271
722.577483,272
737.872876,273
685.235509,274
688.585027,275
683.668039,276
669.246960,277
721.279345,278
697.822087,279
681.783642,280
696.577079,281
703.791414,282
654.297890,283
691.033029,284
696.311671,285
715.182566,286
686.434957,287
687.291448,288
709.015597,289
674.730527,290
701.211807,291
704.052359,292
680.919173,293
705.813474,294
705.116761,295
658.934954,296
