grt,batch
755.990590,1
664.330266,2
717.399786,3
693.210236,4
716.614428,5
668.702678,6
702.147504,7
695.482470,8
699.782338,9
676.063086,10
697.444299,11
688.230886,12
701.604769,13
662.253822,14
674.136098,15
668.871001,16
668.914503,17
671.917869,18
678.022835,19
778.330519,20
681.040555,21
696.856878,22
680.806890,23
653.382945,24
687.739183,25
874.876539,26
679.807415,27
679.451849,28
678.344896,29
698.618357,30
665.658758,31
658.328104,32
690.845397,33
702.307370,34
673.540434,35
727.999691,36
672.019485,37
672.243054,38
674.482696,39
678.926514,40
685.670951,41
670.869736,42
676.517017,43
740.663864,44
674.835282,45
683.408742,46
689.416041,47
686.368724,48
728.985706,49
692.296815,50
670.816519,51
705.175931,52
679.794312,53
670.286690,54
698.577206,55
703.463527,56
666.817233,57
676.864194,58
699.393399,59
697.691849,60
685.474922,61
685.763458,62
691.596241,63
687.316466,64
680.221783,65
699.316433,66
673.544152,67
670.795223,68
683.195326,69
697.551521,70
680.549767,71
680.605199,72
672.407612,73
682.394173,74
723.684212,75
675.073004,76
686.832251,77
704.083153,78
660.600704,79
678.887996,80
685.976379,81
677.554527,82
694.593407,83
693.534395,84
685.607841,85
712.151816,86
674.656241,87
671.166614,88
698.472642,89
680.834631,90
668.879013,91
721.669181,92
691.685716,93
690.228460,94
660.173846,95
699.431763,96
648.763633,97
670.492595,98
700.700919,99
693.947869,100
668.386227,101
695.338743,102
677.392214,103
676.168708,104
695.829149,105
663.794629,106
697.867976,107
710.863176,108
689.581363,109
707.953466,110
662.586687,111
703.615972,112
665.351117,113
710.975150,114
692.763871,115
685.479462,116
677.824321,117
705.498759,118
690.101758,119
677.381939,120
708.330853,121
702.431986,122
671.793373,123
678.594973,124
731.007147,125
661.783342,126
717.703127,127
678.797604,128
672.563194,129
671.629261,130
681.498157,131
697.600109,132
656.614599,133
679.794809,134
690.609443,135
698.870889,136
656.951254,137
672.942747,138
718.532966,139
699.808947,140
684.965958,141
692.979833,142
679.207403,143
721.537463,144
697.886846,145
686.146580,146
688.489029,147
668.876536,148
683.559503,149
715.764719,150
749.551634,151
692.649749,152
672.364979,153
699.855521,154
652.735574,155
713.779324,156
650.168339,157
683.739281,158
656.364357,159
696.689680,160
698.261072,161
681.133354,162
718.645429,163
705.020374,164
667.279979,165
681.450262,166
677.248706,167
689.429800,168
660.274670,169
699.190228,170
680.545438,171
668.162197,172
711.599109,173
667.674296,174
673.452297,175
689.285730,176
683.587862,177
670.340461,178
685.741121,179
710.911378,180
659.848763,181
692.348405,182
672.591382,183
697.414687,184
670.247382,185
697.675161,186
667.305889,187
697.890958,188
683.928981,189
667.566826,190
684.963715,191
669.153843,192
694.155193,193
696.392913,194
671.817742,195
658.054515,196
682.469109,197
688.467493,198
686.136474,199
698.306065,200
698.426188,201
704.593859,202
681.352394,203
658.218421,204
679.848600,205
695.892444,206
680.732709,207
693.890620,208
691.376387,209
672.284966,210
690.491805,211
670.398640,212
683.074943,213
677.822858,214
739.318274,215
669.417998,216
689.070232,217
706.141991,218
692.370619,219
730.497631,220
672.893962,221
737.196281,222
687.154969,223
694.859762,224
696.648558,225
702.550277,226
688.998686,227
689.232177,228
696.082948,229
653.252780,230
696.680230,231
711.956892,232
695.867602,233
720.558510,234
676.112716,235
680.623205,236
674.759490,237
683.598669,238
692.501652,239
700.817002,240
666.900256,241
648.632164,242
690.418498,243
680.424152,244
686.132456,245
688.921719,246
671.751061,247
751.041782,248
708.879707,249
684.121384,250
671.967542,251
698.710003,252
697.139222,253
686.241387,254
674.654514,255
684.683127,256
698.658657,257
721.360112,258
678.383057,259
654.729455,260
696.953563,261
697.102837,262
701.495666,263
710.153236,264
645.834277,265
672.973929,266
709.955116,267
681.901390,268
656.193555,269
708.904136,270
685.703524,271
692.398900,272
688.153030,273
691.742847,274
723.546254,275
657.204096,276
699.932087,277
687.326688,278
681.757992,279
718.169991,280
723.290288,281
705.335709,282
660.754083,283
720.291407,284
661.186023,285
681.857146,286
663.436914,287
691.460642,288
651.945040,289
687.963876,290
678.407254,291
656.042121,292
675.419158,293
667.380753,294
699.372215,295
666.601497,296
690.842837,297
722.771737,298
685.983882,299
705.183652,300
718.954717,301
676.732798,302
648.497090,303
699.625978,304
661.168404,305
712.379040,306
682.127651,307
681.829484,308
692.833134,309
700.887333,310
691.005591,311
663.061837,312
670.906922,313
686.995117,314
680.956587,315
673.719358,316
671.034583,317
686.440816,318
685.453409,319
731.882117,320
705.034503,321
739.930975,322
711.470364,323
663.680710,324
701.985991,325
708.497931,326
712.269923,327
673.210220,328
694.098878,329
678.480744,330
688.923351,331
719.754485,332
670.351074,333
694.938378,334
678.112267,335
697.861309,336
659.866726,337
686.602942,338
708.544307,339
678.921598,340
709.128401,341
684.059356,342
674.243180,343
691.408136,344
688.096143,345
724.740682,346
709.313298,347
649.476332,348
681.724492,349
679.071518,350
665.102680,351
711.961346,352
683.092791,353
699.646456,354
692.205151,355
670.011651,356
685.099098,357
674.565502,358
665.121296,359
672.724189,360
761.931190,361
668.031993,362
676.662211,363
714.646785,364
651.221580,365
658.658287,366
693.066534,367
663.461367,368
688.292918,369
713.714325,370
637.365461,371
698.050601,372
690.492397,373
685.081409,374
718.593624,375
666.594354,376
717.349085,377
671.286962,378
692.522631,379
669.640266,380
686.055042,381
678.268453,382
670.386668,383
720.208819,384
680.435808,385
692.416065,386
701.965072,387
654.016995,388
682.668068,389
673.495497,390
723.398960,391
665.315772,392
722.773469,393
731.692462,394
701.433658,395
672.821176,396
711.470135,397
678.001885,398
712.282901,399
682.736879,400
673.901919,401
664.691513,402
692.836346,403
680.159263,404
708.164553,405
681.731440,406
689.001037,407
670.824123,408
685.798061,409
673.277010,410
660.695173,411
686.302436,412
706.287890,413
652.238062,414
691.325109,415
662.309691,416
690.296625,417
675.060620,418
669.186226,419
691.090453,420
705.358102,421
723.936978,422
670.319902,423
701.412499,424
671.643138,425
696.562486,426
688.696011,427
657.757767,428
675.330012,429
676.078525,430
693.682517,431
669.320373,432
705.906995,433
694.381995,434
696.268010,435
676.137759,436
684.270431,437
702.932915,438
695.526232,439
679.575189,440
673.152364,441
686.667101,442
682.312296,443
688.395597,444
729.020341,445
724.189048,446
685.914252,447
674.353784,448
665.891908,449
694.968601,450
701.734343,451
662.233608,452
650.178811,453
664.896514,454
725.778507,455
697.064714,456
700.762679,457
680.733396,458
709.034780,459
690.027882,460
686.111537,461
691.757151,462
693.055347,463
680.463550,464
675.088648,465
694.424653,466
655.640623,467
711.750686,468
687.630188,469
686.439316,470
679.260055,471
657.113824,472
688.321594,473
676.458859,474
686.988499,475
709.103895,476
675.019762,477
681.186132,478
671.923151,479
685.037459,480
700.499389,481
676.490243,482
693.095245,483
661.238138,484
698.643939,485
668.732136,486
675.384023,487
678.107290,488
705.573065,489
666.556945,490
710.448505,491
699.734602,492
707.015410,493
721.780108,494
685.543276,495
694.775560,496
684.039055,497
726.654581,498
673.866767,499
669.941965,500
727.141229,501
690.373789,502
699.212086,503
680.417598,504
672.278057,505
699.792373,506
688.715183,507
710.192182,508
686.886313,509
722.476885,510
677.117341,511
718.598806,512
693.080433,513
676.051920,514
693.684506,515
674.759466,516
691.570286,517
651.156441,518
776.005672,519
705.552611,520
708.155273,521
705.057727,522
711.891564,523
693.435230,524
694.680974,525
668.584598,526
656.940026,527
684.157613,528
674.938775,529
730.661210,530
673.462208,531
701.253849,532
676.333942,533
707.837235,534
683.353896,535
674.701541,536
687.897528,537
696.729421,538
672.593523,539
680.239001,540
652.054181,541
701.892769,542
674.041831,543
697.879425,544
711.745852,545
715.939542,546
698.195774,547
669.014511,548
695.319678,549
716.384946,550
627.253799,551
692.389005,552
679.220142,553
711.950121,554
693.261946,555
695.534911,556
705.254339,557
647.008775,558
701.897421,559
689.954657,560
763.614460,561
708.152452,562
682.222411,563
686.812321,564
680.787778,565
697.105132,566
678.471387,567
675.852637,568
706.391388,569
675.045837,570
694.924410,571
654.756271,572
698.333553,573
696.348266,574
650.720455,575
663.064395,576
712.432506,577
735.103619,578
675.088592,579
655.792589,580
691.856709,581
692.446196,582
704.584890,583
710.599067,584
686.033951,585
664.487116,586
708.281630,587
676.802379,588
682.308286,589
664.426050,590
677.465645,591
701.719809,592
680.212078,593
659.074141,594
708.279372,595
696.052668,596
670.659028,597
669.143501,598
658.805221,599
694.326272,600
723.483439,601
678.734005,602
686.843562,603
681.955551,604
687.664690,605
668.667290,606
677.253332,607
696.025916,608
726.471464,609
705.882834,610
692.103456,611
670.299900,612
672.940897,613
758.189071,614
689.688913,615
716.776911,616
671.921671,617
681.012854,618
679.430571,619
699.416492,620
677.989296,621
681.105100,622
682.089543,623
710.289028,624
707.938748,625
703.207957,626
683.657483,627
681.307957,628
707.981399,629
689.047372,630
711.319668,631
672.022296,632
686.942556,633
686.821563,634
682.300154,635
682.048644,636
718.379449,637
690.796482,638
686.258594,639
670.206444,640
695.200612,641
672.844959,642
713.275701,643
726.284938,644
677.697370,645
668.280976,646
701.374978,647
703.362382,648
659.668142,649
676.454607,650
715.530977,651
730.100214,652
682.026666,653
679.687791,654
693.422752,655
670.670511,656
664.255025,657
696.212384,658
688.297082,659
657.573530,660
701.665256,661
655.789093,662
721.727572,663
674.091785,664
666.772914,665
712.577371,666
729.488537,667
691.230558,668
696.123041,669
677.623017,670
703.844084,671
706.967444,672
694.876623,673
685.506007,674
678.411924,675
705.102612,676
708.390934,677
707.693081,678
660.049561,679
701.874109,680
679.353297,681
687.241001,682
672.187807,683
676.377878,684
674.644273,685
699.416562,686
736.939627,687
664.219625,688
680.929063,689
693.035925,690
688.375479,691
684.867478,692
701.107079,693
703.614297,694
677.048627,695
670.597703,696
697.751666,697
706.011690,698
690.617842,699
682.620903,700
693.548460,701
686.976566,702
740.814930,703
686.211648,704
678.728319,705
685.004643,706
681.423149,707
656.097794,708
650.584690,709
692.298952,710
702.883852,711
694.392128,712
670.839946,713
685.313749,714
665.785797,715
677.304914,716
719.500480,717
735.337442,718
672.588329,719
690.385269,720
681.066869,721
705.579951,722
684.547509,723
682.228572,724
663.317726,725
687.716530,726
693.419670,727
685.106496,728
683.365045,729
686.660331,730
664.554439,731
687.178423,732
693.472763,733
702.179841,734
702.154927,735
700.397237,736
675.864592,737
682.360398,738
701.533998,739
683.868732,740
701.750508,741
667.925398,742
664.955052,743
677.439160,744
696.363603,745
706.323735,746
682.702886,747
686.731676,748
706.947513,749
700.136307,750
698.068499,751
646.214925,752
715.720604,753
720.654960,754
691.350932,755
660.082992,756
706.895848,757
704.678623,758
672.856352,759
693.789640,760
630.673683,761
674.702237,762
692.563506,763
720.731552,764
672.303724,765
674.928061,766
700.132621,767
666.738281,768
659.949462,769
740.998731,770
709.924186,771
691.720175,772
705.662959,773
687.617130,774
682.989451,775
682.095263,776
653.573488,777
691.664381,778
700.394151,779
681.374511,780
696.256830,781
702.687865,782
694.403883,783
677.943247,784
696.125039,785
661.210196,786
679.133224,787
682.928762,788
702.607871,789
690.240303,790
717.748668,791
694.571223,792
690.318625,793
666.044161,794
695.787811,795
662.473464,796
713.547809,797
703.487478,798
712.900485,799
672.821379,800
681.958666,801
685.741510,802
730.570122,803
677.114880,804
736.746215,805
682.128294,806
695.046878,807
707.575370,808
694.453563,809
702.454005,810
702.873343,811
705.413766,812
690.550222,813
689.710632,814
686.192260,815
690.235831,816
695.556361,817
721.039579,818
652.733702,819
717.121682,820
652.405995,821
687.179567,822
735.555185,823
664.220616,824
676.582325,825
708.018824,826
678.332569,827
670.131626,828
723.149729,829
683.320484,830
690.939722,831
662.349941,832
686.785104,833
685.855063,834
672.699814,835
673.484817,836
672.154317,837
671.906466,838
673.721427,839
698.764226,840
667.588414,841
678.290912,842
692.254963,843
688.093140,844
684.108213,845
700.483636,846
665.701819,847
677.168230,848
719.436791,849
679.230276,850
706.612612,851
688.786820,852
723.405114,853
690.402143,854
687.311798,855
695.350478,856
677.350075,857
685.370375,858
678.972293,859
720.320030,860
706.050935,861
704.233353,862
690.359597,863
668.493760,864
660.296238,865
697.090877,866
707.520540,867
685.653761,868
701.329863,869
668.865362,870
719.740187,871
639.339799,872
655.988416,873
650.081994,874
658.055139,875
712.424627,876
714.482966,877
685.950874,878
688.176486,879
684.626508,880
691.682115,881
675.652420,882
675.595526,883
693.094341,884
692.174161,885
690.261102,886
691.748979,887
673.835252,888
709.213359,889
702.152753,890
683.872691,891
669.855897,892
712.708296,893
685.995728,894
679.233282,895
702.261077,896
664.718175,897
730.364146,898
687.898403,899
683.125338,900
666.073999,901
672.778299,902
691.472530,903
699.708214,904
731.414831,905
704.325355,906
680.469054,907
681.782122,908
668.415426,909
723.229124,910
661.336851,911
715.438039,912
