grt,batch
713.629560,1
689.746978,2
702.237136,3
655.189975,4
711.389795,5
690.103410,6
675.052069,7
728.950412,8
650.463110,9
697.529944,10
721.662117,11
699.155933,12
698.126407,13
691.247527,14
663.583363,15
725.014969,16
698.844530,17
708.643980,18
666.219305,19
707.335239,20
676.603425,21
675.425441,22
724.703684,23
683.451916,24
667.670302,25
699.868171,26
663.988457,27
707.478892,28
680.484793,29
688.013465,30
712.536922,31
697.166779,32
676.148471,33
642.659380,34
701.141256,35
731.069094,36
681.459149,37
689.666149,38
679.409730,39
708.740701,40
679.978471,41
682.807405,42
697.662638,43
708.532342,44
699.209415,45
690.865150,46
675.977005,47
725.843358,48
669.095833,49
683.889499,50
683.601909,51
701.089972,52
681.378069,53
665.880997,54
693.307630,55
695.754408,56
679.957680,57
723.771508,58
689.833715,59
686.531430,60
671.898299,61
677.833906,62
731.315386,63
668.430370,64
698.031274,65
677.038778,66
682.217592,67
698.579234,68
694.993157,69
687.646760,70
694.198389,71
726.150961,72
709.051678,73
666.507287,74
685.676151,75
679.919890,76
680.916872,77
660.287657,78
724.062904,79
690.337917,80
678.407515,81
694.172940,82
690.562699,83
701.907161,84
674.140244,85
714.969942,86
648.626776,87
702.658695,88
682.604091,89
693.829975,90
673.802395,91
685.555828,92
698.500224,93
712.605492,94
681.614444,95
666.122520,96
717.204499,97
674.943515,98
671.866328,99
685.106779,100
696.817272,101
667.887200,102
710.741127,103
656.408847,104
667.953763,105
694.954505,106
657.877997,107
692.496479,108
676.299169,109
702.883080,110
687.306249,111
707.468507,112
706.515003,113
693.698969,114
655.083124,115
680.249421,116
692.144576,117
713.290550,118
704.528473,119
702.876301,120
648.577056,121
664.898761,122
684.871587,123
719.722344,124
667.409061,125
695.729720,126
684.663334,127
711.775205,128
673.465692,129
649.357270,130
662.999824,131
707.869015,132
672.495820,133
659.834016,134
683.889276,135
696.579375,136
700.780435,137
663.277005,138
706.788107,139
665.726680,140
673.837493,141
712.875616,142
687.494374,143
689.362868,144
693.214617,145
677.856763,146
650.847389,147
671.464538,148
705.065316,149
684.769839,150
688.475713,151
709.566067,152
688.496681,153
667.712724,154
668.306384,155
671.959518,156
698.163453,157
696.187876,158
681.726493,159
697.072182,160
677.433945,161
692.269420,162
698.969262,163
664.796166,164
718.173573,165
701.905128,166
674.593303,167
690.051586,168
676.913982,169
671.997894,170
686.253890,171
702.614676,172
776.894298,173
723.111061,174
685.444681,175
694.955685,176
675.199994,177
655.903002,178
701.505153,179
705.601318,180
684.349101,181
688.111551,182
695.170487,183
664.510496,184
660.036350,185
691.827003,186
713.389751,187
664.164198,188
699.602826,189
705.056565,190
678.321039,191
681.770909,192
696.850951,193
704.768926,194
713.127700,195
685.047286,196
673.196946,197
661.362547,198
699.180129,199
700.445349,200
684.803408,201
686.271831,202
686.416040,203
668.805317,204
687.078217,205
714.136453,206
681.950096,207
690.070892,208
689.669646,209
705.570562,210
677.456834,211
694.920098,212
731.857831,213
693.883758,214
753.426824,215
665.458082,216
716.030458,217
683.985562,218
673.838671,219
681.259356,220
708.487140,221
702.558285,222
664.058615,223
683.359871,224
682.428727,225
713.011000,226
703.891760,227
651.694162,228
681.031538,229
723.293170,230
721.904145,231
679.273432,232
692.776258,233
708.321137,234
677.877213,235
689.878123,236
710.779833,237
667.548353,238
697.719024,239
694.737238,240
713.759540,241
703.794582,242
678.240112,243
689.226790,244
670.672021,245
677.503799,246
702.426644,247
680.897476,248
647.237426,249
670.906409,250
727.342175,251
686.136936,252
700.783677,253
674.335569,254
738.081541,255
672.400591,256
700.389647,257
683.825525,258
665.341068,259
700.376530,260
664.814759,261
672.761797,262
680.474391,263
698.945518,264
677.598069,265
672.563613,266
697.995996,267
676.016951,268
700.264648,269
680.106447,270
693.406145,271
715.177856,272
709.415003,273
683.451887,274
666.179300,275
724.307378,276
720.078721,277
702.376430,278
695.889422,279
659.197094,280
710.374824,281
693.782802,282
690.560626,283
726.424171,284
681.717394,285
683.018956,286
679.569263,287
714.650356,288
682.709383,289
696.889969,290
695.006122,291
663.575866,292
688.514732,293
673.349876,294
812.297249,295
683.546950,296
694.828169,297
674.005625,298
693.158888,299
702.715272,300
661.329828,301
718.897693,302
702.889000,303
680.229059,304
674.050366,305
671.873708,306
672.119283,307
717.504780,308
716.833777,309
676.981337,310
693.262605,311
689.500580,312
756.561067,313
680.202608,314
678.460228,315
700.765343,316
691.133518,317
677.916091,318
682.843367,319
690.849156,320
665.369200,321
713.845985,322
681.069491,323
666.482317,324
691.072516,325
703.043271,326
707.052088,327
682.543981,328
691.354293,329
679.106680,330
719.378913,331
661.843494,332
703.855004,333
697.083587,334
692.187291,335
686.377436,336
712.820499,337
663.135468,338
693.924256,339
668.656271,340
661.970416,341
695.896326,342
682.217461,343
694.399893,344
671.295370,345
678.073841,346
696.913463,347
681.531528,348
699.273211,349
692.028229,350
728.431054,351
675.918779,352
734.632346,353
685.935424,354
678.504890,355
684.513122,356
666.386124,357
685.209701,358
696.814072,359
662.480201,360
693.455774,361
656.219576,362
657.307339,363
698.012136,364
675.099919,365
701.527125,366
696.230757,367
661.581001,368
671.562459,369
677.459392,370
689.916417,371
