ploss,batch
0.059679,342
0.075258,343
0.040323,344
0.070289,345
0.053634,346
0.029136,347
0.084686,348
0.021804,349
0.039798,350
0.030015,351
0.027847,352
0.040888,353
0.072493,354
0.052369,355
0.040424,356
0.046254,357
0.080573,358
0.053347,359
0.074537,360
0.057892,361
0.031156,362
0.045954,363
0.073478,364
0.053801,365
0.039698,366
0.050847,367
0.033753,368
0.046085,369
0.023916,370
0.052235,371
0.036236,372
0.032984,373
0.038883,374
0.035282,375
0.067160,376
0.071573,377
0.053027,378
0.053393,379
0.039778,380
0.050000,381
0.053159,382
0.047382,383
0.021468,384
0.047236,385
0.029029,386
0.049799,387
0.057978,388
0.032713,389
0.076885,390
0.076657,391
0.034222,392
0.041417,393
0.038655,394
0.026687,395
0.037764,396
0.045960,397
0.051856,398
0.087469,399
0.051974,400
0.045500,401
0.041856,402
0.042638,403
0.043873,404
0.054161,405
0.022088,406
0.053128,407
0.025967,408
0.054808,409
0.034000,410
0.057740,411
0.045726,412
0.061500,413
0.041372,414
0.065967,415
0.065566,416
0.041438,417
0.047476,418
0.038289,419
0.070606,420
0.031899,421
0.039225,422
0.064662,423
0.023964,424
0.039275,425
0.057397,426
0.058500,427
0.037917,428
0.040918,429
0.024306,430
0.024133,431
0.032484,432
0.040494,433
0.050480,434
0.039225,435
0.061960,436
0.064596,437
0.037886,438
0.049495,439
0.039599,440
0.027255,441
0.043108,442
0.037184,443
0.053944,444
0.051974,445
0.041048,446
0.049925,447
0.042735,448
0.063272,449
0.049975,450
0.067227,451
0.030855,452
0.059583,453
0.045635,454
0.052419,455
0.060109,456
0.035354,457
0.056387,458
0.024716,459
0.062661,460
0.103941,461
0.052579,462
0.042835,463
0.052294,464
0.029308,465
0.035236,466
0.061194,467
0.055028,468
0.036482,469
0.050025,470
0.040199,471
0.038481,472
0.037962,473
0.052918,474
0.050601,475
0.023964,476
0.081571,477
0.063412,478
0.073835,479
0.075558,480
0.043994,481
0.022897,482
0.042692,483
0.073647,484
0.038903,485
0.043873,486
0.055666,487
0.076962,488
0.066733,489
0.037184,490
0.055695,491
0.062469,492
0.058262,493
0.039920,494
0.042757,495
0.055391,496
0.027944,497
0.036054,498
0.063068,499
0.030318,500
0.035643,501
0.060440,502
0.063195,503
0.066005,504
0.047334,505
0.059821,506
0.048549,507
0.022579,508
0.058291,509
0.049803,510
0.035986,511
0.065962,512
0.034091,513
0.035018,514
0.036072,515
0.051269,516
0.037773,517
0.034919,518
0.069848,519
0.072222,520
0.047571,521
0.051974,522
0.044933,523
0.090364,524
0.061654,525
0.043456,526
0.044878,527
0.073492,528
0.049197,529
0.057057,530
0.047595,531
0.049900,532
0.032274,533
0.049123,534
0.072072,535
0.036077,536
0.044257,537
0.037457,538
0.067711,539
0.069458,540
0.041940,541
0.042479,542
0.033517,543
0.036739,544
0.059172,545
0.060835,546
0.057299,547
0.062909,548
0.051091,549
0.037261,550
0.016949,551
0.031000,552
0.036000,553
0.058529,554
0.061092,555
0.055472,556
0.049156,557
0.041688,558
0.064083,559
0.047451,560
0.040806,561
0.040909,562
0.069307,563
0.036889,564
0.028913,565
0.074129,566
0.024810,567
0.067360,568
0.030424,569
0.018127,570
0.048355,571
0.032258,572
0.059267,573
0.033966,574
0.021436,575
0.036831,576
0.041500,577
0.057312,578
0.049420,579
0.067534,580
0.027514,581
0.052291,582
0.052183,583
0.061133,584
0.049189,585
0.059672,586
0.029412,587
0.033797,588
0.032729,589
0.044978,590
0.084542,591
0.073390,592
0.059204,593
0.048120,594
0.050601,595
0.045931,596
0.046687,597
0.043198,598
0.051397,599
0.046687,600
0.054473,601
0.030723,602
0.032647,603
0.030815,604
0.039695,605
0.066005,606
0.036072,607
0.034739,608
0.054408,609
0.032706,610
0.044881,611
0.042979,612
0.033848,613
0.031866,614
0.047856,615
0.073171,616
0.041351,617
0.036435,618
0.035371,619
0.032928,620
0.033234,621
0.056028,622
0.074294,623
0.031469,624
0.016129,625
0.033635,626
0.052242,627
0.029015,628
0.026500,629
0.047862,630
0.055528,631
0.042671,632
0.041687,633
0.030892,634
0.049401,635
0.020377,636
0.051307,637
0.058882,638
0.049370,639
0.050990,640
0.050907,641
0.024938,642
0.053535,643
0.044169,644
0.063618,645
0.043807,646
0.044191,647
0.028372,648
0.034743,649
0.057884,650
0.028443,651
0.047692,652
0.047572,653
0.087657,654
0.056359,655
0.073705,656
0.033183,657
0.066700,658
0.039382,659
0.034205,660
0.051724,661
0.055556,662
0.057692,663
0.061784,664
0.039565,665
0.052870,666
0.048670,667
0.047715,668
0.057013,669
0.054734,670
0.038000,671
0.074590,672
0.080241,673
0.047949,674
0.057390,675
0.035053,676
0.019038,677
0.036072,678
0.048115,679
0.050805,680
0.041116,681
0.038481,682
0.063335,683
0.052239,684
0.028629,685
0.070548,686
0.055330,687
0.065228,688
0.067399,689
0.058267,690
0.024181,691
0.059672,692
0.043951,693
0.031012,694
0.038198,695
0.039939,696
0.076420,697
0.019871,698
0.037261,699
0.046720,700
0.034517,701
0.044701,702
0.045844,703
0.053987,704
0.012450,705
0.058198,706
0.044821,707
0.029485,708
0.036647,709
0.048913,710
0.064612,711
0.046629,712
0.048096,713
0.053454,714
0.055010,715
0.067805,716
0.020469,717
0.028311,718
0.052840,719
0.062090,720
0.055083,721
0.050789,722
0.066062,723
0.054027,724
0.043219,725
0.037298,726
0.037849,727
0.040140,728
0.047501,729
0.044545,730
0.062121,731
0.052579,732
0.024342,733
0.036108,734
0.019851,735
0.048842,736
0.039758,737
0.047925,738
0.040744,739
0.048708,740
0.080875,741
0.043183,742
0.036474,743
0.066935,744
0.025386,745
0.059267,746
0.039980,747
0.020813,748
0.052605,749
0.059441,750
0.053812,751
0.056135,752
0.035336,753
0.041625,754
0.033685,755
0.037500,756
0.052579,757
0.052239,758
0.050595,759
0.041877,760
0.028441,761
0.052093,762
0.033367,763
0.037388,764
0.019510,765
0.067313,766
0.066042,767
0.036254,768
0.060109,769
0.039980,770
0.080788,771
0.029678,772
0.033719,773
0.022500,774
0.040434,775
0.038251,776
0.040506,777
0.018565,778
0.033797,779
0.045226,780
0.042722,781
0.025487,782
0.040663,783
0.065196,784
0.033133,785
0.070367,786
0.050505,787
0.057299,788
0.023547,789
0.078265,790
0.055055,791
0.054945,792
0.053838,793
0.064193,794
0.033300,795
0.037661,796
0.020749,797
0.061623,798
0.031825,799
0.041979,800
0.041793,801
0.036652,802
0.025000,803
0.034813,804
0.057884,805
0.032819,806
0.046418,807
0.060101,808
0.064484,809
0.047405,810
0.045251,811
0.043281,812
0.056219,813
0.074280,814
0.055913,815
0.049724,816
0.058824,817
0.048347,818
0.041310,819
0.046040,820
0.025000,821
0.033764,822
0.055583,823
0.069744,824
0.020958,825
0.049801,826
0.091683,827
0.081366,828
0.052501,829
0.027041,830
0.037602,831
0.057900,832
0.054135,833
0.036199,834
0.013923,835
0.072471,836
0.049229,837
0.019192,838
0.076195,839
0.035062,840
0.067371,841
0.045546,842
0.042000,843
0.049314,844
0.052374,845
0.038057,846
0.043633,847
0.099000,848
0.048841,849
0.051974,850
0.038071,851
0.058416,852
0.069431,853
0.057286,854
0.063840,855
0.069382,856
0.031699,857
0.050330,858
0.074510,859
0.009041,860
0.056219,861
0.052870,862
0.034569,863
0.024963,864
0.050100,865
0.039255,866
0.039090,867
0.030470,868
0.022977,869
0.074205,870
0.046547,871
0.058706,872
0.034673,873
0.058853,874
0.042373,875
0.037783,876
0.040724,877
0.043241,878
0.069500,879
0.070712,880
0.027404,881
0.059589,882
0.074426,883
0.073220,884
0.033433,885
0.065304,886
0.089530,887
0.056773,888
0.046775,889
0.049345,890
0.087218,891
0.044724,892
0.030907,893
0.053102,894
0.059512,895
0.068540,896
0.055388,897
0.042553,898
0.044051,899
0.057949,900
0.023012,901
0.062753,902
0.033367,903
0.039284,904
0.080281,905
0.043978,906
0.046246,907
0.034843,908
0.048126,909
0.043939,910
0.055556,911
0.029571,912
0.079840,913
0.042692,914
0.036906,915
0.056903,916
0.061000,917
0.051449,918
0.072139,919
0.036126,920
0.023441,921
0.041604,922
0.019413,923
0.051587,924
0.050000,925
0.061012,926
0.045817,927
0.039401,928
0.026013,929
0.048169,930
0.061840,931
0.075855,932
0.049824,933
0.058882,934
0.043108,935
0.037313,936
0.040265,937
0.030467,938
0.058151,939
0.055809,940
0.048307,941
0.031904,942
0.045135,943
0.050500,944
0.055638,945
0.040020,946
0.063310,947
0.079413,948
0.061076,949
0.046006,950
0.064000,951
0.042886,952
0.062220,953
0.041667,954
0.040642,955
0.043413,956
0.035123,957
0.060606,958
0.054348,959
0.045184,960
0.036318,961
0.043456,962
0.044843,963
0.060667,964
0.040939,965
0.059589,966
0.034345,967
0.047478,968
0.060743,969
0.037336,970
0.034534,971
0.035732,972
0.022000,973
0.050813,974
0.014364,975
0.042148,976
0.031484,977
0.076309,978
0.037544,979
0.086292,980
0.042226,981
0.021905,982
0.037782,983
0.043260,984
0.055246,985
0.029064,986
0.038462,987
0.042042,988
0.059030,989
0.042058,990
0.043369,991
0.089034,992
0.073705,993
0.070254,994
0.024415,995
0.048338,996
0.046185,997
0.053865,998
0.075113,999
0.015030,1000
0.066434,1001
0.037056,1002
0.044978,1003
0.031611,1004
0.053827,1005
0.022133,1006
0.028372,1007
0.029970,1008
0.034761,1009
0.037258,1010
0.023654,1011
0.046836,1012
0.047499,1013
0.065934,1014
0.043500,1015
0.044545,1016
0.054801,1017
0.069051,1018
0.061592,1019
0.067107,1020
0.063861,1021
0.056660,1022
0.045752,1023
0.064356,1024
0.073441,1025
0.031266,1026
0.035264,1027
0.034774,1028
0.045965,1029
0.066404,1030
0.039500,1031
0.025449,1032
0.052790,1033
0.042521,1034
0.039000,1035
0.075472,1036
0.069444,1037
0.031361,1038
0.040765,1039
0.054896,1040
0.017659,1041
0.029630,1042
0.046571,1043
0.075937,1044
0.047572,1045
0.049205,1046
0.060467,1047
0.043651,1048
0.032918,1049
0.035678,1050
0.037867,1051
0.050330,1052
0.043048,1053
0.043785,1054
0.060682,1055
0.073317,1056
0.065065,1057
0.071181,1058
0.042126,1059
0.058354,1060
0.041835,1061
0.025564,1062
0.058445,1063
0.030348,1064
0.034831,1065
0.049975,1066
0.035447,1067
0.049451,1068
0.038864,1069
0.063195,1070
0.043500,1071
0.050231,1072
0.075306,1073
0.037841,1074
0.075630,1075
0.032795,1076
0.037886,1077
0.017964,1078
0.041937,1079
0.049049,1080
0.062720,1081
0.027972,1082
0.057769,1083
0.034343,1084
0.050399,1085
0.042979,1086
0.042871,1087
0.041979,1088
0.060396,1089
0.062814,1090
0.024096,1091
0.034222,1092
0.043694,1093
0.038110,1094
0.053307,1095
0.039039,1096
0.084042,1097
0.055028,1098
0.045821,1099
0.027486,1100
0.027295,1101
0.045660,1102
0.058853,1103
0.053473,1104
0.064174,1105
0.051707,1106
0.068897,1107
0.045090,1108
0.052161,1109
0.050074,1110
0.027722,1111
0.030769,1112
0.036272,1113
0.037962,1114
0.039090,1115
0.049414,1116
0.039742,1117
0.056146,1118
0.079585,1119
0.051308,1120
0.067433,1121
0.056158,1122
0.035750,1123
0.063437,1124
0.051793,1125
0.043655,1126
0.056408,1127
0.051372,1128
0.065598,1129
0.036530,1130
0.046535,1131
0.060500,1132
0.051383,1133
0.043501,1134
0.044477,1135
0.047500,1136
0.017614,1137
0.055306,1138
0.043544,1139
0.019960,1140
0.036683,1141
0.042184,1142
0.058163,1143
0.060060,1144
0.050000,1145
0.028629,1146
0.056089,1147
0.054978,1148
0.041772,1149
0.049850,1150
0.049480,1151
0.056208,1152
0.065476,1153
0.052265,1154
0.081726,1155
0.060861,1156
0.066301,1157
0.043108,1158
0.022321,1159
0.040339,1160
0.040306,1161
0.063757,1162
0.038462,1163
0.051829,1164
0.060306,1165
0.043303,1166
0.042084,1167
0.040837,1168
0.060546,1169
0.032226,1170
0.058238,1171
0.043435,1172
0.058287,1173
0.036926,1174
0.052605,1175
0.040594,1176
0.048708,1177
0.053846,1178
0.057533,1179
0.066365,1180
0.056117,1181
0.057471,1182
0.053625,1183
0.051000,1184
0.046465,1185
0.059791,1186
0.032875,1187
0.048077,1188
0.063000,1189
0.032387,1190
0.028928,1191
0.054205,1192
0.057597,1193
0.059880,1194
0.039196,1195
0.043890,1196
0.051785,1197
0.049652,1198
0.025909,1199
0.046804,1200
0.059381,1201
0.046930,1202
0.088235,1203
0.025771,1204
0.062688,1205
0.056604,1206
0.044411,1207
0.045547,1208
0.050520,1209
0.057029,1210
0.080653,1211
0.031440,1212
0.042744,1213
0.035625,1214
0.080823,1215
0.075124,1216
0.040120,1217
0.042744,1218
0.045908,1219
0.050000,1220
0.060060,1221
0.038114,1222
0.065744,1223
0.057344,1224
0.055138,1225
0.037449,1226
0.070652,1227
0.041438,1228
0.068569,1229
0.016418,1230
0.051689,1231
0.055091,1232
0.059061,1233
0.040140,1234
0.054199,1235
0.044693,1236
0.051295,1237
0.050429,1238
0.035589,1239
0.063555,1240
0.031312,1241
0.027486,1242
0.054808,1243
0.061965,1244
0.046465,1245
0.037186,1246
0.084278,1247
0.033467,1248
0.040806,1249
0.079840,1250
