grt,batch
761.564581,1
659.179966,2
694.579106,3
700.827755,4
669.322578,5
642.448175,6
694.356980,7
689.178556,8
666.592837,9
690.338762,10
677.778636,11
684.909324,12
716.798072,13
671.192077,14
669.928037,15
664.281541,16
716.851241,17
684.682416,18
685.003862,19
703.323927,20
704.285217,21
662.435864,22
681.130777,23
705.594525,24
658.821866,25
669.661781,26
692.372441,27
693.451873,28
675.774573,29
697.622618,30
686.244242,31
690.948907,32
683.622446,33
682.251027,34
703.534182,35
677.760606,36
670.266671,37
700.547480,38
689.796403,39
693.580670,40
665.148572,41
677.023902,42
669.754825,43
677.732211,44
687.240941,45
678.371561,46
681.099055,47
668.131506,48
671.126365,49
685.718353,50
652.639222,51
679.251269,52
679.924759,53
689.642864,54
695.040625,55
687.781649,56
709.594025,57
720.388980,58
679.736419,59
682.935018,60
696.913509,61
655.231656,62
675.963750,63
681.593832,64
651.241665,65
693.694432,66
677.727383,67
670.000083,68
667.697356,69
686.915534,70
683.006930,71
729.340213,72
663.908421,73
680.478910,74
717.659419,75
653.414809,76
674.499380,77
678.712884,78
687.500884,79
698.618920,80
688.418699,81
683.742290,82
715.183012,83
717.015746,84
676.963662,85
698.596427,86
683.644526,87
684.313074,88
716.501853,89
676.819791,90
674.945857,91
689.258224,92
689.545015,93
681.808870,94
694.616609,95
697.951381,96
653.637687,97
711.871350,98
659.494369,99
721.754605,100
714.641383,101
697.250490,102
699.907589,103
675.900605,104
687.556815,105
685.733660,106
689.560052,107
646.457915,108
748.010207,109
662.329047,110
695.692580,111
673.311782,112
689.216442,113
695.139713,114
694.162513,115
663.568129,116
662.453021,117
688.916310,118
667.916057,119
689.594784,120
682.687973,121
718.611754,122
676.120342,123
711.805126,124
663.424652,125
704.388133,126
704.984078,127
654.343567,128
703.336932,129
664.245570,130
674.405585,131
716.832026,132
719.498587,133
670.133263,134
709.191241,135
735.555260,136
641.753050,137
695.845424,138
675.094232,139
686.829871,140
665.355184,141
703.724672,142
687.307159,143
702.080610,144
674.058449,145
702.891318,146
