ploss,batch
0.062062,154
0.116152,155
0.127309,156
0.096888,157
0.104043,158
0.119919,159
0.098599,160
0.090233,161
0.082752,162
0.093514,163
0.101500,164
0.084542,165
0.131434,166
0.100199,167
0.076536,168
0.104628,169
0.114568,170
0.109945,171
0.086137,172
0.110619,173
0.106137,174
0.087763,175
0.082587,176
0.102757,177
0.125871,178
0.140131,179
0.138240,180
0.090045,181
0.103431,182
0.160705,183
0.095877,184
0.169552,185
0.116028,186
0.067917,187
0.119506,188
0.103206,189
0.098237,190
0.110119,191
0.109127,192
0.078243,193
0.075139,194
0.103619,195
0.098000,196
0.081745,197
0.112506,198
0.117588,199
0.148278,200
0.145669,201
0.086737,202
0.125937,203
0.111842,204
0.091363,205
0.094349,206
0.139860,207
0.107303,208
0.104198,209
0.121457,210
0.090955,211
0.120338,212
0.058648,213
0.127089,214
0.100050,215
0.088822,216
0.110945,217
0.120282,218
0.078568,219
0.123742,220
0.080838,221
0.099497,222
0.092629,223
0.076655,224
0.094642,225
0.075443,226
0.113320,227
0.084444,228
0.085599,229
0.096386,230
0.105658,231
0.129805,232
0.091046,233
0.105316,234
0.105934,235
0.089059,236
0.090271,237
0.097319,238
0.078618,239
0.121318,240
0.125125,241
0.098990,242
0.103362,243
0.086510,244
0.123163,245
0.113805,246
0.100452,247
0.088979,248
0.110178,249
0.108816,250
0.079467,251
0.104040,252
0.107393,253
0.074111,254
0.105263,255
0.099849,256
0.089916,257
0.093843,258
0.083208,259
0.113188,260
0.135244,261
0.127291,262
0.139801,263
0.083375,264
0.106719,265
0.081694,266
0.113217,267
0.116942,268
0.068363,269
0.120421,270
0.108663,271
0.095452,272
0.102963,273
0.079065,274
0.071820,275
0.139454,276
0.083461,277
0.141844,278
0.102877,279
0.120724,280
0.092454,281
0.114729,282
0.072170,283
0.103379,284
0.134336,285
0.103552,286
0.128436,287
0.088482,288
0.089802,289
0.122947,290
0.066734,291
0.137725,292
0.094034,293
0.083292,294
0.116152,295
0.116152,296
0.079624,297
0.106640,298
0.108149,299
0.065763,300
0.106753,301
0.108434,302
0.084247,303
0.111614,304
0.092269,305
0.136522,306
0.095382,307
0.090364,308
0.098852,309
0.074129,310
0.105184,311
0.087238,312
0.120542,313
0.079880,314
0.083333,315
0.098214,316
0.117321,317
0.088206,318
0.116103,319
0.127055,320
0.086804,321
0.072289,322
0.106949,323
0.084592,324
0.070352,325
0.093195,326
0.066701,327
0.080813,328
0.111888,329
0.149202,330
0.104738,331
0.105000,332
0.073073,333
0.097744,334
0.111055,335
0.068623,336
0.094763,337
0.126012,338
0.129684,339
0.106767,340
0.101056,341
0.138260,342
0.063221,343
0.067327,344
0.120320,345
0.097561,346
0.071071,347
0.117000,348
0.096434,349
0.103103,350
0.097341,351
0.148259,352
0.103586,353
0.112224,354
0.119538,355
0.097573,356
0.108782,357
0.049874,358
0.090909,359
0.098890,360
0.141658,361
0.111337,362
0.118719,363
0.083835,364
0.119143,365
0.085572,366
0.129293,367
0.111836,368
0.110778,369
0.085202,370
0.094567,371
0.088855,372
0.127723,373
0.077723,374
0.095648,375
0.145274,376
0.079333,377
0.139673,378
0.114128,379
0.093115,380
0.079333,381
0.082448,382
0.134936,383
0.095939,384
0.119900,385
0.121197,386
0.097512,387
0.108554,388
0.093766,389
0.082041,390
0.073944,391
0.099357,392
0.153577,393
0.116851,394
0.088206,395
0.091090,396
0.106256,397
0.091046,398
0.104814,399
0.155129,400
0.083458,401
0.117176,402
0.101045,403
0.114114,404
0.062595,405
0.094013,406
0.111446,407
0.094141,408
0.097464,409
0.102295,410
0.116500,411
0.087000,412
0.112846,413
0.121197,414
0.063904,415
0.110721,416
0.122266,417
0.069087,418
0.160000,419
0.103619,420
0.114754,421
0.136847,422
0.109009,423
0.101500,424
0.093500,425
0.060396,426
0.113511,427
0.097487,428
0.091274,429
0.101000,430
0.090592,431
0.082033,432
0.088977,433
0.125437,434
0.100658,435
0.093152,436
0.111221,437
0.134988,438
0.107071,439
0.087901,440
0.105158,441
0.128334,442
0.099500,443
0.106694,444
0.102233,445
0.086000,446
0.111723,447
0.102010,448
0.122255,449
0.132434,450
0.110725,451
0.114185,452
0.095522,453
0.095190,454
0.074335,455
0.100995,456
0.050299,457
0.094064,458
0.096903,459
0.100701,460
0.107268,461
0.087858,462
0.076570,463
0.143350,464
0.101781,465
0.130113,466
0.103397,467
0.118146,468
0.152525,469
0.151637,470
0.112420,471
0.123613,472
0.100348,473
0.125758,474
0.089411,475
0.115269,476
0.097707,477
0.127948,478
0.067034,479
0.118083,480
0.087896,481
0.056784,482
0.137069,483
0.070262,484
0.064484,485
0.090021,486
0.114599,487
0.092483,488
0.093220,489
0.080864,490
0.137431,491
0.059031,492
0.101341,493
0.086957,494
0.108458,495
0.155311,496
0.082206,497
0.087306,498
0.102539,499
0.125500,500
0.104839,501
0.099404,502
0.118678,503
0.132560,504
0.108600,505
0.076613,506
0.083043,507
0.146513,508
0.126512,509
0.121318,510
0.146753,511
0.121988,512
0.146000,513
0.124000,514
0.107715,515
0.087282,516
0.102449,517
0.131420,518
0.112112,519
0.113387,520
0.107586,521
0.053000,522
0.094188,523
0.087238,524
0.132331,525
0.127564,526
0.106965,527
0.117884,528
0.078646,529
0.109713,530
0.085757,531
0.123955,532
0.057390,533
0.107072,534
0.080179,535
0.126690,536
0.083167,537
0.106426,538
0.109164,539
0.115711,540
0.085415,541
0.071679,542
0.086198,543
0.104470,544
0.128984,545
0.121090,546
0.064709,547
0.078156,548
0.088250,549
0.140711,550
0.099699,551
0.063126,552
0.098117,553
0.112619,554
0.120440,555
0.110110,556
0.097327,557
0.107018,558
0.088016,559
0.124124,560
0.126126,561
0.087286,562
0.088690,563
0.066173,564
0.117108,565
0.151874,566
0.091919,567
0.121287,568
0.099453,569
0.099598,570
0.084873,571
0.088620,572
0.128871,573
0.138277,574
0.134723,575
0.122987,576
0.140993,577
0.102449,578
0.109507,579
0.075241,580
0.107090,581
0.061623,582
0.134000,583
0.050847,584
0.140080,585
0.114729,586
0.078607,587
0.107161,588
0.038462,589
0.068913,590
0.099950,591
0.125373,592
0.094854,593
0.091454,594
0.113454,595
0.119381,596
0.112275,597
0.125000,598
0.097390,599
0.123938,600
0.110119,601
0.094601,602
0.091641,603
0.087218,604
0.088855,605
0.122306,606
0.084117,607
0.081508,608
0.093472,609
0.134471,610
0.120758,611
0.087781,612
0.128372,613
0.084416,614
0.118747,615
0.087494,616
0.094047,617
0.102912,618
0.106521,619
0.089045,620
0.070819,621
0.137862,622
0.119641,623
0.089214,624
0.086978,625
0.128413,626
0.126409,627
0.069347,628
0.081918,629
0.098377,630
0.103722,631
0.083418,632
0.123383,633
0.128825,634
0.096628,635
0.080557,636
0.070858,637
0.076382,638
0.103088,639
0.071465,640
0.093781,641
0.109548,642
0.130827,643
0.093923,644
0.092125,645
0.083166,646
0.109841,647
0.123116,648
0.096182,649
0.119598,650
0.093859,651
0.089859,652
0.108500,653
0.105707,654
0.111167,655
0.065250,656
0.111056,657
0.076340,658
0.105341,659
0.120802,660
0.107000,661
0.104539,662
0.118137,663
0.153303,664
0.124062,665
0.116442,666
0.109460,667
0.075643,668
0.130671,669
0.099244,670
0.085299,671
0.111663,672
0.105475,673
0.136318,674
0.097403,675
0.096936,676
0.100945,677
0.090455,678
0.118952,679
0.077535,680
0.082082,681
0.076305,682
0.140987,683
0.098863,684
0.095577,685
0.131034,686
0.095357,687
0.103155,688
0.111892,689
0.122233,690
0.114983,691
0.139222,692
0.107143,693
0.051681,694
0.135772,695
0.117090,696
0.106129,697
0.074112,698
0.127976,699
0.083749,700
0.128012,701
0.069709,702
0.126570,703
0.123584,704
0.111055,705
0.109009,706
0.077423,707
0.115736,708
0.134549,709
0.062880,710
0.142224,711
0.068044,712
0.099850,713
0.122327,714
0.101005,715
0.084915,716
0.103722,717
0.078402,718
0.091322,719
0.117068,720
0.111222,721
0.082323,722
0.087798,723
0.074612,724
0.080460,725
0.106574,726
0.111723,727
0.131764,728
0.129259,729
0.083000,730
0.096482,731
0.073363,732
0.080041,733
0.087754,734
0.071972,735
0.114257,736
0.114443,737
0.099699,738
0.069617,739
0.113886,740
0.124813,741
0.084839,742
0.097092,743
0.066700,744
0.088809,745
0.114104,746
0.092046,747
0.071322,748
0.110327,749
0.121817,750
0.094228,751
0.099541,752
0.130326,753
0.125680,754
0.094669,755
0.078571,756
0.095379,757
0.119373,758
0.083333,759
0.069990,760
0.111389,761
0.062783,762
0.072609,763
0.116071,764
0.085830,765
0.108921,766
0.091546,767
0.125689,768
0.086673,769
0.110727,770
0.117318,771
0.114074,772
0.064211,773
0.090407,774
0.123364,775
0.097257,776
0.093970,777
0.100601,778
0.114511,779
0.095118,780
0.082752,781
0.126944,782
0.104871,783
0.083884,784
0.080201,785
0.057284,786
0.141359,787
0.093233,788
0.116431,789
0.125436,790
0.153999,791
0.072253,792
0.087841,793
0.072709,794
0.072478,795
0.056874,796
0.081663,797
0.095932,798
0.103379,799
0.086027,800
0.064403,801
0.089500,802
0.099552,803
0.084772,804
0.081683,805
0.120278,806
0.118421,807
0.085813,808
0.079053,809
0.120536,810
0.113911,811
0.138492,812
0.085310,813
0.094642,814
0.089648,815
0.105290,816
0.070788,817
0.109287,818
0.082645,819
0.093734,820
0.103604,821
0.100899,822
0.119581,823
0.096222,824
0.082406,825
0.123131,826
0.060561,827
0.091692,828
0.116014,829
0.068466,830
0.057913,831
0.105475,832
0.086241,833
0.089259,834
0.127988,835
0.106053,836
0.091683,837
0.082008,838
0.124626,839
0.130588,840
0.117441,841
0.116442,842
0.107285,843
0.105817,844
0.093439,845
0.053535,846
0.136544,847
0.092752,848
0.140733,849
0.105634,850
0.107715,851
0.085474,852
0.108566,853
0.109824,854
0.120357,855
0.104440,856
0.132368,857
0.092546,858
0.096921,859
0.106859,860
0.095025,861
0.064694,862
0.122684,863
0.094883,864
0.115462,865
0.099000,866
0.110890,867
0.066533,868
0.116903,869
0.142501,870
0.117207,871
0.092742,872
0.158888,873
0.134491,874
0.072295,875
0.072211,876
0.104738,877
0.092034,878
0.116044,879
0.102641,880
0.078164,881
0.146867,882
0.139731,883
0.143932,884
0.114704,885
0.101678,886
0.106129,887
0.088867,888
0.083627,889
0.137656,890
0.069173,891
0.103619,892
0.108881,893
0.139209,894
0.090728,895
0.141135,896
0.123308,897
0.096774,898
0.105369,899
0.063468,900
0.091091,901
0.095596,902
0.132038,903
0.107339,904
0.092546,905
0.066062,906
0.087798,907
0.078471,908
0.067864,909
0.124193,910
0.090131,911
0.074148,912
0.105473,913
0.100249,914
0.123301,915
0.105473,916
0.064532,917
0.157790,918
0.076026,919
0.118577,920
0.076309,921
0.057057,922
0.130325,923
0.108847,924
0.078646,925
0.119544,926
0.085074,927
0.104063,928
0.133400,929
0.079859,930
0.054244,931
0.108554,932
0.066964,933
0.083796,934
0.107484,935
0.122295,936
0.117848,937
0.136249,938
0.090909,939
0.104680,940
0.113648,941
0.086172,942
0.101051,943
0.102244,944
0.112683,945
0.161322,946
0.122222,947
0.093859,948
0.121622,949
0.111665,950
0.083751,951
0.088044,952
0.075434,953
0.091322,954
0.095643,955
0.119358,956
0.088989,957
0.128825,958
0.100548,959
0.097500,960
0.141414,961
0.122590,962
0.143360,963
0.084500,964
0.127936,965
0.091766,966
0.096192,967
0.075101,968
0.107692,969
0.094330,970
0.129418,971
0.100000,972
0.118807,973
0.090728,974
0.093035,975
0.141000,976
0.097229,977
0.114656,978
0.086826,979
0.100648,980
0.088645,981
0.089169,982
0.061286,983
0.125126,984
0.126747,985
0.089552,986
0.064225,987
0.083292,988
0.112399,989
0.120202,990
0.100147,991
0.119516,992
0.124190,993
0.081297,994
0.131874,995
0.098771,996
0.118146,997
0.097215,998
0.133964,999
0.082591,1000
0.094264,1001
0.135053,1002
0.115194,1003
0.102941,1004
0.075743,1005
0.105132,1006
0.103689,1007
0.169620,1008
0.130827,1009
0.088367,1010
0.079822,1011
0.087369,1012
0.126620,1013
0.059950,1014
0.132730,1015
0.113142,1016
0.101551,1017
0.113866,1018
0.115789,1019
0.153117,1020
0.140956,1021
0.077040,1022
0.155909,1023
0.113170,1024
0.081500,1025
0.106053,1026
0.121622,1027
0.098857,1028
0.112168,1029
0.078803,1030
0.104177,1031
0.094930,1032
0.074166,1033
0.120041,1034
0.105970,1035
0.143210,1036
0.090681,1037
0.077655,1038
0.098160,1039
0.104878,1040
0.085815,1041
0.115884,1042
0.129955,1043
0.112438,1044
0.119598,1045
0.105080,1046
0.087588,1047
0.088544,1048
0.106023,1049
0.130565,1050
0.112895,1051
0.095782,1052
0.102153,1053
0.097821,1054
0.129896,1055
0.070858,1056
0.135448,1057
0.095191,1058
0.120734,1059
0.111871,1060
0.114787,1061
0.066667,1062
0.088456,1063
0.096421,1064
0.057460,1065
0.129935,1066
0.126253,1067
0.082294,1068
0.089268,1069
0.099950,1070
0.136863,1071
0.109623,1072
0.119155,1073
0.100645,1074
0.077508,1075
0.060697,1076
0.127543,1077
0.111776,1078
0.060957,1079
0.080523,1080
0.110174,1081
0.120320,1082
0.114845,1083
0.146011,1084
0.117706,1085
0.112000,1086
0.105500,1087
0.087262,1088
0.077458,1089
0.120458,1090
0.099798,1091
0.097354,1092
0.100556,1093
0.095262,1094
0.108739,1095
0.157947,1096
0.119440,1097
0.089500,1098
0.100806,1099
0.150421,1100
0.100404,1101
0.104582,1102
0.101856,1103
0.137177,1104
0.071753,1105
0.146693,1106
0.072782,1107
0.065704,1108
0.087544,1109
0.096888,1110
0.135464,1111
0.127723,1112
0.089916,1113
0.089955,1114
0.105104,1115
0.091633,1116
0.075841,1117
0.132668,1118
0.139122,1119
0.116962,1120
0.081796,1121
0.089000,1122
0.089865,1123
0.120578,1124
0.122244,1125
0.060150,1126
0.124248,1127
0.104218,1128
0.068826,1129
0.080879,1130
0.116442,1131
0.135815,1132
0.134893,1133
0.090415,1134
0.105449,1135
0.072175,1136
0.125689,1137
0.085213,1138
0.120707,1139
0.120972,1140
0.088323,1141
0.087282,1142
0.107430,1143
0.121951,1144
0.095072,1145
0.087044,1146
0.087022,1147
0.083500,1148
0.113104,1149
0.071643,1150
0.089241,1151
0.118807,1152
0.086327,1153
0.141642,1154
0.091454,1155
0.090267,1156
0.121648,1157
0.101493,1158
0.109885,1159
0.139850,1160
0.144064,1161
0.132094,1162
0.130521,1163
0.148148,1164
0.074368,1165
0.098402,1166
0.111560,1167
0.122571,1168
0.139083,1169
0.066099,1170
0.068672,1171
0.091766,1172
0.075918,1173
0.113310,1174
0.125755,1175
0.110390,1176
0.113590,1177
0.108631,1178
0.136680,1179
0.113557,1180
0.106566,1181
0.091675,1182
0.089910,1183
0.101101,1184
0.103519,1185
0.068171,1186
0.106190,1187
0.081349,1188
0.103466,1189
0.058238,1190
0.070677,1191
0.140140,1192
0.103206,1193
0.116174,1194
0.115480,1195
0.087956,1196
0.094648,1197
0.107794,1198
0.116857,1199
0.117203,1200
0.097000,1201
0.134232,1202
0.107463,1203
0.098492,1204
0.106660,1205
0.111829,1206
0.149875,1207
0.147416,1208
0.142786,1209
0.132141,1210
0.136568,1211
0.115560,1212
0.095215,1213
0.081984,1214
0.107921,1215
0.118653,1216
0.102934,1217
0.133668,1218
0.099649,1219
0.124257,1220
0.091139,1221
0.063153,1222
0.133929,1223
0.105924,1224
0.090000,1225
0.092602,1226
0.131830,1227
0.095687,1228
0.084906,1229
0.072040,1230
0.128528,1231
0.100895,1232
0.075038,1233
0.104404,1234
0.082790,1235
0.091187,1236
0.113217,1237
0.102312,1238
0.120259,1239
0.094444,1240
0.136658,1241
0.121151,1242
0.084938,1243
0.098549,1244
0.124938,1245
0.065895,1246
0.111333,1247
0.098753,1248
0.088176,1249
0.096988,1250
