grt,batch
743.769985,1
666.233035,2
673.608084,3
695.110863,4
682.177580,5
684.974785,6
660.748009,7
684.472085,8
652.577930,9
664.991803,10
699.904044,11
668.808221,12
678.363352,13
693.491511,14
673.741713,15
638.826209,16
647.483687,17
702.323591,18
663.561844,19
689.761741,20
681.344255,21
651.891659,22
718.152686,23
675.762902,24
703.127462,25
675.593804,26
659.845640,27
665.068785,28
678.390207,29
659.874263,30
649.235502,31
681.589341,32
663.542661,33
729.603844,34
664.294828,35
687.310885,36
696.161707,37
667.296452,38
687.218885,39
688.873343,40
674.076978,41
659.277028,42
703.428778,43
642.651944,44
667.796997,45
673.867077,46
677.680830,47
670.547232,48
665.321361,49
684.399127,50
663.047902,51
663.651998,52
672.069312,53
684.861467,54
668.857186,55
659.618051,56
677.463505,57
693.435271,58
673.568008,59
664.797794,60
691.166437,61
682.076817,62
680.676957,63
681.563153,64
688.547150,65
673.368872,66
663.831942,67
690.588287,68
648.906578,69
652.483898,70
680.316132,71
666.933356,72
682.505445,73
651.927050,74
684.787807,75
670.842731,76
673.362858,77
647.867619,78
693.452477,79
682.988301,80
689.322780,81
675.410365,82
691.492320,83
650.533368,84
667.210809,85
691.695492,86
639.675601,87
669.375158,88
639.365963,89
686.299125,90
640.765291,91
683.111796,92
666.076444,93
666.370365,94
699.698464,95
669.020495,96
659.816432,97
672.369003,98
665.533711,99
664.613705,100
675.395718,101
712.225892,102
672.496967,103
663.866776,104
662.516443,105
689.301255,106
686.573198,107
666.650798,108
692.019814,109
684.192671,110
667.685722,111
665.756658,112
636.334289,113
663.395781,114
704.583131,115
685.099554,116
681.946459,117
666.872645,118
679.535876,119
662.765221,120
671.987101,121
656.297866,122
665.633067,123
673.758299,124
670.105836,125
656.553162,126
677.479998,127
684.966112,128
674.479547,129
674.016360,130
676.518340,131
650.661893,132
683.810928,133
685.881767,134
672.394012,135
666.997947,136
681.004611,137
653.004293,138
702.532232,139
662.565941,140
638.086791,141
670.199122,142
682.550007,143
650.748520,144
697.124001,145
652.160667,146
675.651743,147
674.732414,148
660.324844,149
662.516870,150
681.799193,151
671.169774,152
664.362379,153
671.721030,154
680.234155,155
680.095835,156
648.507846,157
695.076550,158
658.497352,159
668.180280,160
654.658913,161
678.724189,162
661.200636,163
678.243659,164
671.830573,165
666.534970,166
684.664982,167
673.706286,168
675.547394,169
679.297853,170
