grt,batch
754.371541,1
701.094674,2
675.533822,3
684.553432,4
688.225900,5
657.592077,6
675.294050,7
708.636671,8
649.269060,9
681.622080,10
704.243326,11
717.996384,12
695.577056,13
675.182342,14
694.126174,15
692.724117,16
714.414002,17
689.697224,18
705.115110,19
692.289343,20
683.216216,21
686.826437,22
668.711176,23
732.711738,24
704.265133,25
668.618074,26
686.112631,27
698.926812,28
699.679993,29
673.520666,30
701.346799,31
671.621906,32
685.675096,33
681.006425,34
683.715034,35
669.448483,36
663.127094,37
722.791767,38
675.143417,39
686.944309,40
659.882465,41
695.239020,42
654.826184,43
713.913758,44
683.921884,45
695.868100,46
712.661617,47
674.664701,48
676.431300,49
655.623290,50
684.023701,51
638.681849,52
691.259942,53
710.191710,54
698.310574,55
702.522836,56
672.413624,57
658.447692,58
695.810801,59
705.365955,60
664.158156,61
698.496074,62
679.793028,63
692.041589,64
686.221046,65
673.157150,66
731.537717,67
667.280296,68
677.200075,69
670.661509,70
663.238875,71
709.264225,72
728.131088,73
723.202126,74
669.728768,75
648.130803,76
688.195851,77
686.419312,78
720.222276,79
709.835119,80
712.520165,81
685.550956,82
691.393447,83
685.183174,84
706.892943,85
671.794994,86
706.398303,87
678.308406,88
707.277137,89
682.415993,90
676.492769,91
675.155500,92
707.163800,93
681.975386,94
684.333257,95
674.101728,96
689.109803,97
664.237437,98
725.718947,99
686.497506,100
699.339724,101
685.284391,102
699.226309,103
703.397922,104
716.898411,105
697.039046,106
686.931298,107
694.383293,108
709.792436,109
711.470544,110
689.511825,111
697.286307,112
716.523714,113
702.753331,114
675.301830,115
686.585656,116
693.415527,117
683.318580,118
684.124548,119
686.637707,120
656.453328,121
671.539926,122
651.727473,123
662.567645,124
711.243035,125
678.431485,126
690.426988,127
689.284623,128
703.284254,129
703.259825,130
652.270451,131
683.808431,132
703.780473,133
774.240223,134
710.545666,135
691.106616,136
701.670806,137
678.361609,138
723.546738,139
682.981166,140
678.285097,141
671.260051,142
707.498572,143
684.473529,144
670.501066,145
663.786430,146
692.468010,147
721.342279,148
679.588823,149
692.186126,150
664.703789,151
681.624299,152
667.138399,153
672.529014,154
697.945690,155
687.639185,156
687.234816,157
681.690256,158
656.599679,159
691.267429,160
680.174787,161
693.049583,162
747.665821,163
678.047866,164
661.529614,165
696.712568,166
672.908818,167
669.341069,168
690.629191,169
698.770899,170
689.831279,171
682.806417,172
671.818616,173
678.726564,174
740.476609,175
688.909765,176
699.174021,177
684.583739,178
699.583760,179
679.787259,180
708.865907,181
684.993414,182
685.785663,183
