ploss,batch
0.052209,277
0.080060,278
0.050125,279
0.036090,280
0.049826,281
0.025967,282
0.055172,283
0.055416,284
0.055087,285
0.040480,286
0.047643,287
0.040980,288
0.058379,289
0.052710,290
0.036014,291
0.041082,292
0.051863,293
0.022403,294
0.042074,295
0.034137,296
0.047833,297
0.067926,298
0.035573,299
0.066434,300
0.050620,301
0.033416,302
0.041435,303
0.085096,304
0.048951,305
0.046906,306
0.022704,307
0.049950,308
0.074553,309
0.049595,310
0.054015,311
0.057172,312
0.035131,313
0.040500,314
0.039343,315
0.051577,316
0.040140,317
0.049132,318
0.037037,319
0.076617,320
0.035785,321
0.029574,322
0.070757,323
0.025038,324
0.056738,325
0.060470,326
0.050099,327
0.033719,328
0.058824,329
0.069223,330
0.053959,331
0.035447,332
0.039020,333
0.061592,334
0.050150,335
0.055360,336
0.049034,337
0.027528,338
0.039000,339
0.029073,340
0.043478,341
0.068432,342
0.044411,343
0.076382,344
0.042807,345
0.042973,346
0.060211,347
0.054869,348
0.049221,349
0.061938,350
0.057827,351
0.049975,352
0.047830,353
0.037283,354
0.052317,355
0.057731,356
0.033119,357
0.035371,358
0.042247,359
0.041144,360
0.060606,361
0.052209,362
0.039480,363
0.060939,364
0.039401,365
0.041521,366
0.025564,367
0.058209,368
0.038462,369
0.040363,370
0.059178,371
0.052213,372
0.031359,373
0.044377,374
0.047118,375
0.059642,376
0.037019,377
0.041289,378
0.032356,379
0.033433,380
0.053420,381
0.036500,382
0.047548,383
0.036982,384
0.026639,385
0.069790,386
0.045614,387
0.065990,388
0.048482,389
0.084211,390
0.039980,391
0.057740,392
0.043194,393
0.042232,394
0.068091,395
0.031690,396
0.061054,397
0.024439,398
0.062373,399
0.027737,400
0.053462,401
0.038878,402
0.071429,403
0.048283,404
0.045139,405
0.027054,406
0.063968,407
0.037905,408
0.027027,409
0.032614,410
0.039206,411
0.054260,412
0.038232,413
0.041294,414
0.045158,415
0.030349,416
0.051639,417
0.045364,418
0.059613,419
0.045409,420
0.044177,421
0.066863,422
0.040609,423
0.038558,424
0.052213,425
0.060109,426
0.057518,427
0.049123,428
0.037313,429
0.040816,430
0.024476,431
0.044132,432
0.031904,433
0.038366,434
0.059386,435
0.042105,436
0.063743,437
0.026316,438
0.041176,439
0.040776,440
0.024635,441
0.012633,442
0.045545,443
0.029663,444
0.044754,445
0.046535,446
0.040439,447
0.059145,448
0.026342,449
0.037298,450
0.038635,451
0.079980,452
0.029087,453
0.085700,454
0.022299,455
0.053562,456
0.044044,457
0.026342,458
0.051948,459
0.057215,460
0.055254,461
0.050424,462
0.032967,463
0.055499,464
0.024673,465
0.062218,466
0.055023,467
0.046364,468
0.029633,469
0.062343,470
0.054781,471
0.050556,472
0.055200,473
0.030151,474
0.056084,475
0.065435,476
0.042957,477
0.039960,478
0.058465,479
0.060324,480
0.041772,481
0.036032,482
0.013165,483
0.053518,484
0.062969,485
0.047763,486
0.049271,487
0.054217,488
0.042786,489
0.053801,490
0.042111,491
0.033185,492
0.039362,493
0.054518,494
0.040040,495
0.076152,496
0.044776,497
0.036945,498
0.030211,499
0.022466,500
0.055000,501
0.032673,502
0.012127,503
0.057683,504
0.044081,505
0.069367,506
0.046430,507
0.040930,508
0.031636,509
0.030439,510
0.047451,511
0.034878,512
0.055078,513
0.054041,514
0.071747,515
0.041624,516
0.050050,517
0.026933,518
0.060181,519
0.061840,520
0.050176,521
0.068182,522
0.045363,523
0.079840,524
0.070792,525
0.065383,526
0.056613,527
0.038213,528
0.028204,529
0.057026,530
0.070270,531
0.061069,532
0.058707,533
0.085453,534
0.097222,535
0.045680,536
0.022545,537
0.064889,538
0.073171,539
0.030708,540
0.052711,541
0.057731,542
0.021021,543
0.046115,544
0.091274,545
0.049579,546
0.035389,547
0.043694,548
0.035892,549
0.029618,550
0.028586,551
0.034809,552
0.071109,553
0.050150,554
0.063809,555
0.040581,556
0.052209,557
0.067269,558
0.051562,559
0.031408,560
0.052735,561
0.044927,562
0.068410,563
0.031809,564
0.022886,565
0.030409,566
0.074710,567
0.074277,568
0.054815,569
0.023797,570
0.037149,571
0.041069,572
0.057431,573
0.047807,574
0.020131,575
0.053796,576
0.027377,577
0.033133,578
0.060241,579
0.036670,580
0.061592,581
0.062407,582
0.056004,583
0.049975,584
0.040561,585
0.046023,586
0.079302,587
0.048756,588
0.045546,589
0.041979,590
0.051741,591
0.052472,592
0.075855,593
0.012036,594
0.054081,595
0.048719,596
0.040439,597
0.037943,598
0.041232,599
0.044310,600
0.035892,601
0.047952,602
0.034948,603
0.039137,604
0.047449,605
0.061831,606
0.042211,607
0.041123,608
0.052340,609
0.064628,610
0.068897,611
0.055444,612
0.061377,613
0.030876,614
0.025063,615
0.032819,616
0.048622,617
0.054609,618
0.033500,619
0.065789,620
0.062004,621
0.031000,622
0.073073,623
0.032565,624
0.032129,625
0.037962,626
0.022806,627
0.045524,628
0.070324,629
0.058362,630
0.050075,631
0.045867,632
0.045862,633
0.048411,634
0.037568,635
0.062563,636
0.061685,637
0.036720,638
0.067134,639
0.044522,640
0.058291,641
0.042595,642
0.070175,643
0.069238,644
0.047189,645
0.073062,646
0.067917,647
0.053439,648
0.020111,649
0.058151,650
0.028155,651
0.028042,652
0.059560,653
0.021923,654
0.073537,655
0.051205,656
0.041604,657
0.056275,658
0.044599,659
0.050000,660
0.054923,661
0.057722,662
0.022410,663
0.029237,664
0.039559,665
0.036567,666
0.029880,667
0.047165,668
0.054000,669
0.056415,670
0.059151,671
0.060206,672
0.059476,673
0.035857,674
0.035070,675
0.071041,676
0.047499,677
0.061912,678
0.052337,679
0.046500,680
0.023642,681
0.050249,682
0.087278,683
0.077001,684
0.061902,685
0.031000,686
0.061753,687
0.059649,688
0.032918,689
0.052099,690
0.035485,691
0.042800,692
0.024950,693
0.057157,694
0.055193,695
0.032080,696
0.040241,697
0.062843,698
0.072063,699
0.043129,700
0.035769,701
0.046535,702
0.046154,703
0.042500,704
0.042121,705
0.021827,706
0.049180,707
0.033234,708
0.054260,709
0.067274,710
0.036036,711
0.046387,712
0.035822,713
0.047240,714
0.027108,715
0.043000,716
0.031359,717
0.059761,718
0.050327,719
0.052897,720
0.078295,721
0.079574,722
0.028404,723
0.049239,724
0.036036,725
0.031857,726
0.038767,727
0.057143,728
0.056296,729
0.058532,730
0.057547,731
0.036493,732
0.082520,733
0.046512,734
0.064064,735
0.025578,736
0.061840,737
0.025896,738
0.049164,739
0.053580,740
0.052843,741
0.071074,742
0.040715,743
0.047763,744
0.019704,745
0.077621,746
0.037374,747
0.062342,748
0.048614,749
0.021414,750
0.040506,751
0.061747,752
0.031096,753
0.033401,754
0.051785,755
0.024162,756
0.058081,757
0.051077,758
0.042079,759
0.063317,760
0.028386,761
0.079460,762
0.048427,763
0.067907,764
0.038095,765
0.055968,766
0.063564,767
0.048793,768
0.032080,769
0.073544,770
0.049649,771
0.026423,772
0.032387,773
0.035359,774
0.054161,775
0.036456,776
0.051218,777
0.032080,778
0.056670,779
0.023035,780
0.053000,781
0.017902,782
0.030075,783
0.025922,784
0.047094,785
0.051102,786
0.053651,787
0.055891,788
0.049370,789
0.070149,790
0.045000,791
0.021967,792
0.039106,793
0.034774,794
0.036300,795
0.043457,796
0.038650,797
0.030411,798
0.053500,799
0.053946,800
0.035035,801
0.043719,802
0.040602,803
0.042871,804
0.056444,805
0.063158,806
0.042063,807
0.061408,808
0.056331,809
0.040888,810
0.053934,811
0.041979,812
0.065130,813
0.055721,814
0.059476,815
0.031888,816
0.046046,817
0.082505,818
0.040602,819
0.047403,820
0.051231,821
0.054788,822
0.046547,823
0.056915,824
0.068913,825
0.063063,826
0.049180,827
0.063230,828
0.040663,829
0.061562,830
0.033898,831
0.030470,832
0.053260,833
0.068861,834
0.055196,835
0.027627,836
0.050254,837
0.055087,838
0.031563,839
0.061728,840
0.091510,841
0.041854,842
0.055838,843
0.073522,844
0.074294,845
0.048024,846
0.046640,847
0.022200,848
0.045455,849
0.047189,850
0.031437,851
0.079317,852
0.062031,853
0.041318,854
0.031138,855
0.045027,856
0.081592,857
0.065383,858
0.070819,859
0.051106,860
0.051577,861
0.084550,862
0.058586,863
0.060502,864
0.069402,865
0.049850,866
0.063564,867
0.039167,868
0.044534,869
0.060681,870
0.036482,871
0.036776,872
0.052032,873
0.022636,874
0.059356,875
0.032722,876
0.035411,877
0.062469,878
0.023477,879
0.052605,880
0.026741,881
0.025398,882
0.047667,883
0.071604,884
0.052391,885
0.046581,886
0.025462,887
0.035070,888
0.063956,889
0.032177,890
0.046653,891
0.052346,892
0.069583,893
0.036400,894
0.048891,895
0.034826,896
0.021643,897
0.052737,898
0.063895,899
0.072072,900
0.023833,901
0.059381,902
0.042352,903
0.046407,904
0.052446,905
0.054310,906
0.037987,907
0.026890,908
0.032016,909
0.037987,910
0.026196,911
0.065228,912
0.040159,913
0.038229,914
0.060682,915
0.053133,916
0.045523,917
0.060440,918
0.031437,919
0.062127,920
0.041667,921
0.065458,922
0.067527,923
0.064662,924
0.030045,925
0.057835,926
0.060271,927
0.031690,928
0.053023,929
0.046465,930
0.059292,931
0.067003,932
0.031065,933
0.041814,934
0.045908,935
0.042778,936
0.064500,937
0.075841,938
0.057242,939
0.061122,940
0.057798,941
0.055528,942
0.057644,943
0.058081,944
0.057589,945
0.054435,946
0.023952,947
0.058794,948
0.043912,949
0.046430,950
0.028197,951
0.043155,952
0.046000,953
0.079761,954
0.041793,955
0.042984,956
0.067472,957
0.050696,958
0.046240,959
0.038916,960
0.044904,961
0.059416,962
0.070409,963
0.063508,964
0.017474,965
0.052183,966
0.052161,967
0.032537,968
0.059142,969
0.035158,970
0.058022,971
0.059057,972
0.033697,973
0.049520,974
0.061623,975
0.030123,976
0.014120,977
0.024988,978
0.067647,979
0.058614,980
0.038674,981
0.032242,982
0.041919,983
0.059871,984
0.035000,985
0.048072,986
0.028971,987
0.050703,988
0.065033,989
0.023406,990
0.033384,991
0.060994,992
0.036373,993
0.054656,994
0.057529,995
0.012607,996
0.037968,997
0.040339,998
0.059446,999
0.032178,1000
0.052472,1001
0.048902,1002
0.030439,1003
0.020969,1004
0.052500,1005
0.040241,1006
0.065967,1007
0.056886,1008
0.020718,1009
0.083045,1010
0.048193,1011
0.077348,1012
0.029309,1013
0.031016,1014
0.082996,1015
0.084278,1016
0.052923,1017
0.030258,1018
0.058029,1019
0.026580,1020
0.017000,1021
0.043631,1022
0.058532,1023
0.033685,1024
0.051269,1025
0.045063,1026
0.059057,1027
0.025961,1028
0.021804,1029
0.031313,1030
0.070105,1031
0.044257,1032
0.043934,1033
0.033753,1034
0.063444,1035
0.029441,1036
0.044643,1037
0.044602,1038
0.047146,1039
0.038810,1040
0.056281,1041
0.051896,1042
0.032537,1043
0.051783,1044
0.062280,1045
0.058853,1046
0.043719,1047
0.035359,1048
0.055190,1049
0.049656,1050
0.055777,1051
0.031500,1052
0.066802,1053
0.032194,1054
0.039374,1055
0.024306,1056
0.038423,1057
0.077153,1058
0.050277,1059
0.063380,1060
0.029895,1061
0.064115,1062
0.034937,1063
0.062902,1064
0.050150,1065
0.044888,1066
0.052130,1067
0.033045,1068
0.027147,1069
0.066000,1070
0.060109,1071
0.043587,1072
0.044213,1073
0.039157,1074
0.024798,1075
0.081430,1076
0.049925,1077
0.056915,1078
0.057798,1079
0.035018,1080
0.047358,1081
0.035804,1082
0.040120,1083
0.045296,1084
0.046512,1085
0.025823,1086
0.081014,1087
0.020676,1088
0.043284,1089
0.059204,1090
0.034068,1091
0.056219,1092
0.052078,1093
0.071104,1094
0.030923,1095
0.036228,1096
0.037917,1097
0.057731,1098
0.048139,1099
0.034930,1100
0.045341,1101
0.037802,1102
0.042532,1103
0.056613,1104
0.049520,1105
0.072421,1106
0.049975,1107
0.038616,1108
0.063682,1109
0.039599,1110
0.059530,1111
0.047523,1112
0.048187,1113
0.048817,1114
0.029813,1115
0.032779,1116
0.073183,1117
0.074056,1118
0.075509,1119
0.054592,1120
0.033366,1121
0.065557,1122
0.037811,1123
0.035447,1124
0.055221,1125
0.019451,1126
0.046617,1127
0.049156,1128
0.117048,1129
0.033613,1130
0.060697,1131
0.047595,1132
0.029515,1133
0.071249,1134
0.050147,1135
0.035354,1136
0.058438,1137
0.046085,1138
0.041200,1139
0.065174,1140
0.054446,1141
0.064929,1142
0.084891,1143
0.046384,1144
0.041603,1145
0.050847,1146
0.067494,1147
0.039284,1148
0.023810,1149
0.056000,1150
0.050689,1151
0.048756,1152
0.062374,1153
0.047294,1154
0.047035,1155
0.044379,1156
0.051102,1157
0.053758,1158
0.045685,1159
0.061417,1160
0.069639,1161
0.043759,1162
0.053165,1163
0.067898,1164
0.049327,1165
0.038845,1166
0.053102,1167
0.045729,1168
0.053293,1169
0.027750,1170
0.034778,1171
0.061031,1172
0.038076,1173
0.048211,1174
0.038909,1175
0.061305,1176
0.030700,1177
0.054217,1178
0.051577,1179
0.049377,1180
0.017491,1181
0.039117,1182
0.067337,1183
0.075173,1184
0.052183,1185
0.070394,1186
0.050349,1187
0.062846,1188
0.029559,1189
0.046696,1190
0.076263,1191
0.038176,1192
0.017946,1193
0.032549,1194
0.049721,1195
0.051986,1196
0.034448,1197
0.042807,1198
0.083832,1199
0.037261,1200
0.041252,1201
0.042532,1202
0.051724,1203
0.029116,1204
0.031059,1205
0.050515,1206
0.056927,1207
0.046292,1208
0.059116,1209
0.040424,1210
0.033713,1211
0.033702,1212
0.065934,1213
0.052395,1214
0.061337,1215
0.049677,1216
0.028429,1217
0.070465,1218
0.047165,1219
0.072864,1220
0.047334,1221
0.020613,1222
0.041227,1223
0.040927,1224
0.048169,1225
0.065907,1226
0.031996,1227
0.053651,1228
0.045817,1229
0.056169,1230
0.074888,1231
0.036869,1232
0.029064,1233
0.039000,1234
0.074447,1235
0.053186,1236
0.037167,1237
0.055556,1238
0.082000,1239
0.039841,1240
0.036573,1241
0.051577,1242
0.044791,1243
0.045432,1244
0.055860,1245
0.060040,1246
0.035329,1247
0.058972,1248
0.081755,1249
0.051084,1250
