ploss,batch
0.130958,943
0.111055,944
0.105581,945
0.139209,946
0.124442,947
0.142359,948
0.139605,949
0.081935,950
0.136774,951
0.103275,952
0.101096,953
0.107285,954
0.076500,955
0.092742,956
0.052897,957
0.096059,958
0.082917,959
0.061992,960
0.114948,961
0.098344,962
0.130911,963
0.099749,964
0.128664,965
0.083543,966
0.107769,967
0.101737,968
0.078855,969
0.082000,970
0.091137,971
0.101253,972
0.091497,973
0.105053,974
0.092965,975
0.142570,976
0.119248,977
0.129394,978
0.129482,979
0.087432,980
0.096630,981
0.076249,982
0.093080,983
0.133701,984
0.132000,985
0.115768,986
0.088279,987
0.102113,988
0.138554,989
0.091363,990
0.083581,991
0.064987,992
0.134547,993
0.115136,994
0.127055,995
0.095000,996
0.095911,997
0.120512,998
0.121439,999
0.082240,1000
0.089411,1001
0.105211,1002
0.106137,1003
0.116267,1004
0.134067,1005
0.114729,1006
0.085686,1007
0.098451,1008
0.068896,1009
0.102475,1010
0.088104,1011
0.087657,1012
0.052684,1013
0.063190,1014
0.061316,1015
0.090502,1016
0.094595,1017
0.098896,1018
0.111278,1019
0.125874,1020
0.090636,1021
0.099202,1022
0.108379,1023
0.093890,1024
0.123550,1025
0.108847,1026
0.130500,1027
0.118644,1028
0.128629,1029
0.114960,1030
0.098214,1031
0.104970,1032
0.100348,1033
0.113924,1034
0.126050,1035
0.101500,1036
0.117352,1037
0.089357,1038
0.111607,1039
0.125621,1040
0.090679,1041
0.113000,1042
0.109792,1043
0.097082,1044
0.111278,1045
0.147813,1046
0.106965,1047
0.107974,1048
0.106781,1049
0.096096,1050
0.148535,1051
0.116592,1052
0.124373,1053
0.144226,1054
0.122449,1055
0.102665,1056
0.091692,1057
0.136409,1058
0.090729,1059
0.072449,1060
0.143493,1061
0.100950,1062
0.114044,1063
0.079079,1064
0.074240,1065
0.100658,1066
0.088557,1067
0.134000,1068
0.101652,1069
0.126004,1070
0.094567,1071
0.135644,1072
0.110889,1073
0.089955,1074
0.082157,1075
0.114557,1076
0.114925,1077
0.094264,1078
0.063126,1079
0.092361,1080
0.103206,1081
0.095357,1082
0.089492,1083
0.083126,1084
0.083667,1085
0.102883,1086
0.088398,1087
0.101746,1088
0.091091,1089
0.098857,1090
0.071178,1091
0.097146,1092
0.102437,1093
0.125191,1094
0.131852,1095
0.059002,1096
0.101636,1097
0.117321,1098
0.088690,1099
0.115365,1100
0.075743,1101
0.079144,1102
0.074506,1103
0.119344,1104
0.127382,1105
0.091539,1106
0.136800,1107
0.120464,1108
0.111277,1109
0.117063,1110
0.105736,1111
0.072149,1112
0.089582,1113
0.121855,1114
0.091417,1115
0.092285,1116
0.092799,1117
0.109500,1118
0.102193,1119
0.136869,1120
0.071109,1121
0.102000,1122
0.061054,1123
0.078868,1124
0.103242,1125
0.103242,1126
0.081459,1127
0.111562,1128
0.072099,1129
0.107430,1130
0.090817,1131
0.090188,1132
0.113533,1133
0.113737,1134
0.135000,1135
0.084211,1136
0.100299,1137
0.093058,1138
0.154192,1139
0.124311,1140
0.108014,1141
0.142216,1142
0.115288,1143
0.156602,1144
0.120136,1145
0.155008,1146
0.073647,1147
0.103483,1148
0.082587,1149
0.079053,1150
0.102193,1151
0.098599,1152
0.101815,1153
0.128889,1154
0.100654,1155
0.124311,1156
0.097390,1157
0.086310,1158
0.130851,1159
0.087388,1160
0.135500,1161
0.107035,1162
0.093750,1163
0.125878,1164
0.111839,1165
0.093547,1166
0.074864,1167
0.125686,1168
0.107538,1169
0.080621,1170
0.128564,1171
0.068914,1172
0.111892,1173
0.145792,1174
0.065770,1175
0.095842,1176
0.125372,1177
0.063627,1178
0.151180,1179
0.109792,1180
0.130172,1181
0.074221,1182
0.057731,1183
0.116080,1184
0.080853,1185
0.101253,1186
0.114983,1187
0.078164,1188
0.119760,1189
0.121528,1190
0.070131,1191
0.105525,1192
0.110110,1193
0.093280,1194
0.130696,1195
0.092399,1196
0.109493,1197
0.110276,1198
0.106340,1199
0.138584,1200
0.113659,1201
0.130676,1202
0.114511,1203
0.084046,1204
0.119538,1205
0.097733,1206
0.108255,1207
0.102488,1208
0.098385,1209
0.118728,1210
0.087525,1211
0.089463,1212
0.142354,1213
0.096116,1214
0.093293,1215
0.096434,1216
0.093781,1217
0.086737,1218
0.075237,1219
0.142359,1220
0.161161,1221
0.073463,1222
0.142140,1223
0.092138,1224
0.082008,1225
0.112219,1226
0.092284,1227
0.083292,1228
0.084386,1229
0.142430,1230
0.122763,1231
0.125315,1232
0.121318,1233
0.084669,1234
0.112718,1235
0.151728,1236
0.123675,1237
0.093857,1238
0.116220,1239
0.102667,1240
0.125062,1241
0.109555,1242
0.134269,1243
0.148333,1244
0.106181,1245
0.100849,1246
0.144935,1247
0.066256,1248
0.105572,1249
0.108379,1250
