grt,batch
758.537500,1
679.081961,2
704.585397,3
694.378050,4
666.464747,5
683.995941,6
679.728716,7
693.590494,8
656.455827,9
702.478402,10
717.261410,11
648.119822,12
683.080917,13
681.713855,14
676.017691,15
672.715627,16
686.513131,17
688.930865,18
642.277105,19
685.807551,20
672.395728,21
717.937707,22
681.515354,23
721.316590,24
684.438517,25
700.232400,26
696.657878,27
676.577183,28
664.831185,29
658.726190,30
723.632673,31
658.559081,32
692.551990,33
712.936375,34
685.052434,35
716.931975,36
693.879691,37
703.318361,38
723.866990,39
658.198021,40
689.638404,41
690.231268,42
706.784078,43
699.108359,44
668.043544,45
691.756762,46
714.814981,47
677.961512,48
665.631454,49
700.868830,50
657.312295,51
688.205917,52
693.040748,53
679.238985,54
680.785937,55
688.532572,56
700.771661,57
734.840796,58
746.808172,59
657.436218,60
740.012556,61
696.449795,62
671.237140,63
730.523388,64
717.734180,65
665.351704,66
673.117709,67
678.547659,68
693.409735,69
660.229531,70
690.927229,71
711.339736,72
661.161099,73
680.508909,74
684.655678,75
720.933876,76
667.376330,77
695.335035,78
679.687960,79
691.338851,80
676.991883,81
730.383948,82
724.938862,83
691.332894,84
688.420246,85
690.606360,86
663.149765,87
704.397598,88
668.018692,89
692.102548,90
669.343582,91
698.282061,92
683.931894,93
667.987624,94
722.241945,95
678.453004,96
663.769693,97
657.999777,98
689.078065,99
682.293811,100
699.485333,101
684.129681,102
674.975811,103
703.804192,104
695.593374,105
664.123760,106
699.802026,107
675.246830,108
717.096554,109
672.769162,110
691.564523,111
698.983025,112
653.868231,113
724.469108,114
681.622543,115
698.721468,116
679.218055,117
714.125724,118
693.530087,119
655.916779,120
669.656798,121
698.845197,122
670.369152,123
665.707139,124
689.882345,125
684.106373,126
689.929555,127
681.428632,128
676.988060,129
723.415685,130
713.571671,131
653.910160,132
653.471377,133
688.904139,134
694.147295,135
683.412735,136
689.670397,137
663.515798,138
676.061458,139
681.898151,140
704.385872,141
658.203338,142
731.641881,143
676.983348,144
684.563927,145
721.230430,146
725.142601,147
698.605084,148
698.932699,149
680.625167,150
749.031404,151
682.906725,152
700.418581,153
674.784451,154
700.707724,155
678.270864,156
686.377673,157
693.830176,158
715.003349,159
683.258845,160
691.880289,161
713.725395,162
698.941734,163
703.999264,164
693.428307,165
698.373372,166
683.855973,167
661.010465,168
733.263552,169
663.483829,170
690.244861,171
706.281810,172
661.187667,173
680.203472,174
698.708233,175
685.807408,176
723.772251,177
681.521966,178
673.375048,179
687.075768,180
719.573682,181
726.175055,182
681.730444,183
673.659621,184
682.189699,185
693.933782,186
700.531197,187
697.607134,188
678.933587,189
734.223848,190
700.384800,191
661.507779,192
702.015607,193
686.775290,194
695.064571,195
668.783410,196
681.858730,197
684.695445,198
681.951715,199
728.829469,200
684.177044,201
683.012654,202
695.581758,203
677.621966,204
669.066311,205
697.648044,206
686.211899,207
702.580257,208
697.940376,209
698.287963,210
675.150507,211
680.832941,212
679.735226,213
686.227681,214
678.373406,215
677.969777,216
700.041557,217
680.160085,218
673.130881,219
677.000269,220
690.355793,221
660.072408,222
