grt,replica
651.197383,90.000000
629.359375,90.000000
628.729445,90.000000
645.943375,90.000000
658.194233,90.000000
655.360173,90.000000
635.601814,90.000000
629.214223,90.000000
669.135763,90.000000
638.503697,90.000000
684.755151,90.000000
635.714279,90.000000
657.333621,90.000000
671.929456,90.000000
644.584959,90.000000
662.765110,90.000000
663.416094,90.000000
629.754553,90.000000
638.785470,90.000000
643.269000,90.000000
650.174923,90.000000
647.061167,90.000000
655.036200,90.000000
637.273686,90.000000
661.488785,90.000000
651.881951,90.000000
627.178915,90.000000
645.476301,90.000000
636.818497,90.000000
644.912058,90.000000
649.093327,90.000000
672.929074,90.000000
646.345613,90.000000
622.641851,90.000000
645.946121,90.000000
653.724958,90.000000
650.992109,90.000000
615.217226,90.000000
653.519435,90.000000
658.742336,90.000000
644.879381,90.000000
628.158130,90.000000
627.745524,90.000000
654.329650,90.000000
668.662881,90.000000
635.442610,90.000000
640.824627,90.000000
654.972662,90.000000
637.010203,90.000000
653.844727,90.000000
641.704759,90.000000
653.126899,90.000000
633.399159,90.000000
635.578892,90.000000
638.132457,90.000000
649.665173,90.000000
679.992669,90.000000
623.913914,90.000000
653.956961,90.000000
641.672697,90.000000
634.856036,90.000000
690.267839,90.000000
650.049274,90.000000
667.145099,90.000000
650.103892,90.000000
665.021403,90.000000
648.805174,90.000000
614.344976,90.000000
639.738121,90.000000
651.870644,90.000000
656.285504,90.000000
637.310759,90.000000
640.833735,90.000000
654.875778,90.000000
637.193613,90.000000
653.067805,90.000000
637.366431,90.000000
674.085120,90.000000
658.341103,90.000000
661.156041,90.000000
653.205037,90.000000
624.793601,90.000000
655.508674,90.000000
640.524056,90.000000
659.266917,90.000000
636.121508,90.000000
647.137783,90.000000
638.246587,90.000000
669.052453,90.000000
623.964509,90.000000
