grt,replica
649.401080,50.000000
650.575945,50.000000
690.428957,50.000000
631.733045,50.000000
654.779634,50.000000
636.846715,50.000000
656.679783,50.000000
680.974316,50.000000
641.135033,50.000000
649.470873,50.000000
637.331103,50.000000
634.350638,50.000000
652.336644,50.000000
620.463546,50.000000
634.354637,50.000000
653.454794,50.000000
635.927383,50.000000
617.398205,50.000000
639.458639,50.000000
667.716758,50.000000
661.992823,50.000000
648.311548,50.000000
623.156084,50.000000
633.389733,50.000000
658.797760,50.000000
645.340525,50.000000
632.872665,50.000000
666.765714,50.000000
663.524347,50.000000
651.197383,50.000000
629.359375,50.000000
628.729445,50.000000
645.943375,50.000000
658.194233,50.000000
655.360173,50.000000
635.601814,50.000000
629.214223,50.000000
669.135763,50.000000
638.503697,50.000000
684.755151,50.000000
635.714279,50.000000
657.333621,50.000000
671.929456,50.000000
644.584959,50.000000
662.765110,50.000000
663.416094,50.000000
629.754553,50.000000
638.785470,50.000000
643.269000,50.000000
650.174923,50.000000
